# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 200K of event 'cycles'
# Event count (approx.): 74972646679
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  :1363052    python3.10            [.] 0x000000000015b54f
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_cpu
     0.00%  :1363052    python3.10            [.] 0x00000000001215c8
     0.00%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10            [.] 0x00000000001215c8
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.00%  :1363052    [kernel.kallsyms]     [k] update_curr
     0.00%  :1363052    [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.00%  :1363184    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  :1363052    python3.10            [.] 0x000000000015b562
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :1363052    python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  :1363052    [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_prepare
     0.00%  :1363052    [kernel.kallsyms]     [k] pick_next_entity
     0.00%  :1363052    [kernel.kallsyms]     [k] __schedule
     0.00%  :1363052    python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  :1363052    python3.10            [.] PyUnicode_FromFormatV
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  :1363052    [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  :1363052    libc.so.6             [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.00%  :1363052    [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  :1363052    [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] get_nohz_timer_target
     0.00%  :1363052    [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.00%  :1363052    [kernel.kallsyms]     [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  :1363052    python3.10            [.] 0x0000000000179c21
     0.00%  :1363052    python3.10            [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  python3.10            [.] 0x0000000000121734
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  python3.10            [.] 0x0000000000152260
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_sendmsg_locked
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0940
     0.00%  :1363052    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  :1363052    python3.10            [.] 0x0000000000179c38
     0.00%  :1363052    python3.10            [.] 0x000000000017958b
     0.00%  :1363052    [kernel.kallsyms]     [k] dequeue_task
     0.00%  :1363052    [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  python3.10  python3.10            [.] PyBool_FromLong
     0.00%  :1363052    python3.10            [.] 0x000000000012162c
     0.00%  :1363052    python3.10            [.] 0x0000000000163001
     0.00%  :1363052    [kernel.kallsyms]     [k] hrtimer_update_next_event
     0.00%  :1363052    python3.10            [.] _PyObject_GetMethod
     0.00%  python3.10  python3.10            [.] 0x00000000001215ed
     0.00%  :1363052    [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  :1363052    [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  :1363052    libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10            [.] 0x000000000029cdf0
     0.00%  :1363052    [kernel.kallsyms]     [k] __calc_delta
     0.00%  :1363052    [kernel.kallsyms]     [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  :1363052    libc.so.6             [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_interrupt
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  :1363052    [kernel.kallsyms]     [k] psi_task_change
     0.00%  :1363052    python3.10            [.] _PyObject_LookupSpecial
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_event_update_userpage
     0.00%  :1363052    [kernel.kallsyms]     [k] select_idle_cpu
     0.00%  :1363052    python3.10            [.] 0x0000000000179c35
     0.00%  python3.10  python3.10            [.] PyMem_Free
     0.00%  :1363052    [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  :1363052    [kernel.kallsyms]     [k] futex_wait
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.00%  :1363134    python3.10            [.] 0x000000000012161a
     0.00%  :1363145    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_curr
     0.00%  :1363052    [kernel.kallsyms]     [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  :1363052    python3.10            [.] 0x00000000001228b7
     0.00%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  :1363052    [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  :1363052    python3.10            [.] 0x0000000000173d54
     0.00%  python3.10  python3.10            [.] 0x000000000015efdc
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  :1363052    python3.10            [.] 0x0000000000151ea5
     0.00%  python3.10  python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]     [k] pmd_pfn
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.00%  :1363052    [kernel.kallsyms]     [k] aa_profile_af_perm
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  :1363052    libc.so.6             [.] re_compile_internal
     0.00%  :1363052    [kernel.kallsyms]     [k] dequeue_entity
     0.00%  :1363052    [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  python3.10  python3.10            [.] 0x0000000000175d09
     0.00%  :1363052    python3.10            [.] 0x000000000015d8eb
     0.00%  python3.10  python3.10            [.] _PyObject_LookupSpecial
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  :1363052    [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_slice
     0.00%  :1363052    [kernel.kallsyms]     [k] do_futex
     0.00%  :1363052    [kernel.kallsyms]     [k] set_next_entity
     0.00%  :1363052    python3.10            [.] 0x000000000015d67b
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get_update_offsets_now
     0.00%  python3.10  python3.10            [.] 0x000000000012166e
     0.00%  :1363052    [kernel.kallsyms]     [k] __dev_queue_xmit
     0.00%  python3.10  python3.10            [.] 0x0000000000206c7a
     0.00%  :1363052    [kernel.kallsyms]     [k] reweight_entity
     0.00%  :1363052    [kernel.kallsyms]     [k] timerqueue_add
     0.00%  :1363052    [kernel.kallsyms]     [k] sched_slice
     0.00%  :1363052    python3.10            [.] 0x000000000016ab50
     0.00%  :1363052    [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0970
     0.00%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  :1363052    [kernel.kallsyms]     [k] enqueue_entity
     0.00%  :1363052    libc.so.6             [.] ____wcstold_l_internal
     0.00%  :1363052    python3.10            [.] 0x00000000001215df
     0.00%  :1363052    python3.10            [.] 0x000000000017c3ef
     0.00%  :1363052    [kernel.kallsyms]     [k] get_timespec64
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  :1363052    [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.00%  :1363052    [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  :1363052    [kernel.kallsyms]     [k] rb_next
     0.00%  :1363052    [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  :1363052    libc.so.6             [.] parse_expression
     0.00%  :1363052    libc.so.6             [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_unlock
     0.00%  :1363052    [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.00%  :1363052    [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  python3.10            [.] 0x000000000012d130
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  :1363052    python3.10            [.] 0x0000000000121641
     0.00%  :1363052    [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  python3.10            [.] 0x0000000000175d1f
     0.00%  python3.10  python3.10            [.] 0x000000000012d229
     0.00%  :1363052    [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.00%  :1363052    libc.so.6             [.] _nss_files_getrpcbyname_r
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  :1363052    [kernel.kallsyms]     [k] dequeue_task_fair
     0.00%  python3.10  python3.10            [.] 0x000000000012e078
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  :1363052    [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  :1363052    libc.so.6             [.] re_search_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_setup
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_zone_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] rseq_get_rseq_cs.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0970
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  :1363052    [kernel.kallsyms]     [k] get_nohz_timer_target
     0.00%  python3.10  python3.10            [.] 0x000000000012291a
     0.00%  python3.10  python3.10            [.] 0x00000000001795fe
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_recvmsg_locked
     0.00%  :1363052    python3.10            [.] 0x000000000017c3fc
     0.00%  python3.10  python3.10            [.] 0x00000000001522e0
     0.00%  :1363184    python3.10            [.] 0x000000000012166e
     0.00%  python3.10  [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.00%  :1363184    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.00%  :1363184    python3.10            [.] 0x0000000000121638
     0.00%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.00%  :1363052    python3.10            [.] 0x0000000000152300
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  :1363134    python3.10            [.] 0x000000000012167d
     0.00%  :1363184    python3.10            [.] 0x0000000000121623
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  python3.10  libc.so.6             [.] round_and_return
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  python3.10            [.] 0x0000000000175cf0
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]     [k] vmap_small_pages_range_noflush
     0.00%  :1363145    python3.10            [.] 0x00000000001215e9
     0.00%  :1363052    python3.10            [.] 0x000000000015b218
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  python3.10            [.] 0x0000000000122820
     0.00%  python3.10  python3.10            [.] 0x000000000018bfef
     0.00%  python3.10  [kernel.kallsyms]     [k] recalc_sigpending
     0.00%  :1363052    python3.10            [.] 0x00000000002cedec
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  :1363184    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.00%  :1363052    python3.10            [.] PyUnicode_Decode
     0.00%  :1363145    python3.10            [.] 0x00000000001215a3
     0.00%  :1363145    python3.10            [.] 0x0000000000121679
     0.00%  :1363145    libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd2
     0.00%  :1363052    [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.00%  :1363052    python3.10            [.] 0x0000000000294fc5
     0.00%  :1363052    [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  :1363052    python3.10            [.] 0x0000000000141292
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  :1363052    python3.10            [.] 0x0000000000293f72
     0.00%  python3.10  [kernel.kallsyms]     [k] refill_stock
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]     [k] page_mapping
     0.00%  :1363052    python3.10            [.] 0x000000000015e115
     0.00%  python3.10  [kernel.kallsyms]     [k] __handle_mm_fault
     0.00%  :1363052    libc.so.6             [.] pthread_rwlock_wrlock@@GLIBC_2.34
     0.00%  python3.10  [kernel.kallsyms]     [k] task_active_pid_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_read_event
     0.00%  :1363052    python3.10            [.] 0x00000000002d9ea0
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_small_queue_check.isra.0
     0.00%  :1363052    python3.10            [.] 0x0000000000162f42
     0.00%  :1363052    libc.so.6             [.] sem_open@GLIBC_2.2.5
     0.00%  python3.10  python3.10            [.] 0x00000000001d4961
     0.00%  :1363052    python3.10            [.] 0x00000000002774a1
     0.00%  :1363052    libc.so.6             [.] 0x0000000000199ce8
     0.00%  :1363052    libc.so.6             [.] __res_context_send
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.00%  :1363052    python3.10            [.] 0x000000000015d740
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  python3.10            [.] 0x00000000001643e7
     0.00%  python3.10  [kernel.kallsyms]     [k] insert_vmap_area.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_core_fork
     0.00%  python3.10  python3.10            [.] 0x000000000011eb3c
     0.00%  :1363052    python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]     [k] error_return
     0.00%  :1363052    python3.10            [.] 0x000000000015e07a
     0.00%  :1363052    python3.10            [.] 0x0000000000179541
     0.00%  python3.10  [kernel.kallsyms]     [k] blk_start_plug
     0.00%  :1363052    python3.10            [.] 0x0000000000152275
     0.00%  python3.10  [kernel.kallsyms]     [k] __pagevec_lru_add_fn
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_active
     0.00%  :1363052    python3.10            [.] 0x00000000001228eb
     0.00%  python3.10  [kernel.kallsyms]     [k] tlb_finish_mmu
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_begin
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_copy
     0.00%  :1363052    [kernel.kallsyms]     [k] ktime_get_update_offsets_now
     0.00%  :1363052    python3.10            [.] 0x00000000002069bf
     0.00%  python3.10  [kernel.kallsyms]     [k] rebalance_domains
     0.00%  :1363052    python3.10            [.] 0x0000000000167da0
     0.00%  :1363052    [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_activate
     0.00%  python3.10  [kernel.kallsyms]     [k] __run_timers.part.0
     0.00%  :1363052    python3.10            [.] 0x0000000000163100
     0.00%  :1363052    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  :1363052    python3.10            [.] PyObject_GetItem
     0.00%  :1363052    python3.10            [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  :1363052    [kernel.kallsyms]     [k] __get_user_nocheck_4
     0.00%  :1363052    libc.so.6             [.] unwind_stop
     0.00%  :1363052    [kernel.kallsyms]     [k] aa_check_perms
     0.00%  python3.10  [kernel.kallsyms]     [k] is_cpu_allowed
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a11e5
     0.00%  python3.10  python3.10            [.] 0x000000000012b338
     0.00%  :1363052    python3.10            [.] PyUnicode_AsEncodedString
     0.00%  :1363052    python3.10            [.] 0x000000000013fd1f
     0.00%  python3.10  [kernel.kallsyms]     [k] task_tick_fair
     0.00%  python3.10  libc.so.6             [.] _nss_dns_gethostbyaddr2_r
     0.00%  :1363052    [kernel.kallsyms]     [k] sock_def_readable
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] update_fast_timekeeper
     0.00%  python3.10  [kernel.kallsyms]     [k] mm_update_next_owner
     0.00%  :1363052    [kernel.kallsyms]     [k] rseq_ip_fixup
     0.00%  python3.10  python3.10            [.] 0x000000000015effa
     0.00%  :1363052    [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  :1363052    [kernel.kallsyms]     [k] futex_wait_setup
     0.00%  :1363052    python3.10            [.] 0x000000000018d237
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  :1363052    python3.10            [.] 0x0000000000151eab
     0.00%  python3.10  [kernel.kallsyms]     [k] do_madvise.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]     [k] i_callback
     0.00%  python3.10  python3.10            [.] 0x000000000012d2b9
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_slab
     0.00%  :1363052    python3.10            [.] 0x0000000000296faa
     0.00%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] resched_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_process
     0.00%  :1363052    python3.10            [.] 0x0000000000150bcb
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  python3.10            [.] 0x000000000012cff3
     0.00%  :1363052    python3.10            [.] 0x000000000013fcfd
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_do_batch
     0.00%  :1363052    [vdso]                [.] 0x00000000000007f7
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  :1363052    [kernel.kallsyms]     [k] woken_wake_function
     0.00%  :1363052    python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_thread
     0.00%  :1363052    libc.so.6             [.] cfree@GLIBC_2.2.5
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_work_tick
     0.00%  :1363052    [kernel.kallsyms]     [k] sysvec_thermal
     0.00%  :1363145    [kernel.kallsyms]     [k] put_page
     0.00%  :1363052    python3.10            [.] 0x000000000014f6c7
     0.00%  :1363052    [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  python3.10            [.] 0x0000000000294720
     0.00%  :1363052    [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.00%  :1363052    [kernel.kallsyms]     [k] tick_program_event
     0.00%  :1363052    python3.10            [.] 0x0000000000294720
     0.00%  :1363145    python3.10            [.] 0x00000000001215f2
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  :1363052    [kernel.kallsyms]     [k] therm_throt_process
     0.00%  :1363052    python3.10            [.] 0x0000000000151eed
     0.00%  :1363052    python3.10            [.] 0x000000000018d155
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_mm_rss
     0.00%  python3.10  python3.10            [.] 0x0000000000121672
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  :1363052    [kernel.kallsyms]     [k] do_syscall_64
     0.00%  :1363052    python3.10            [.] 0x0000000000277448
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_forward
     0.00%  :1363052    python3.10            [.] 0x00000000001f62c0
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_accelerate
     0.00%  :1363052    python3.10            [.] 0x0000000000294ff2
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  :1363052    [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  :1363052    python3.10            [.] 0x0000000000151f02
     0.00%  :1363052    python3.10            [.] 0x0000000000162fcb
     0.00%  :1363052    [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10            [.] 0x000000000013111f
     0.00%  python3.10  python3.10            [.] 0x0000000000143438
     0.00%  :1363052    python3.10            [.] 0x000000000015e078
     0.00%  python3.10  python3.10            [.] 0x000000000015230d
     0.00%  :1363052    [kernel.kallsyms]     [k] native_read_msr
     0.00%  :1363052    python3.10            [.] 0x000000000017965c
     0.00%  python3.10  python3.10            [.] 0x000000000018d4a5
     0.00%  :1363052    python3.10            [.] 0x000000000012d0fc
     0.00%  :1363052    [kernel.kallsyms]     [k] sk_reset_timer
     0.00%  :1363052    [kernel.kallsyms]     [k] __netif_receive_skb_one_core
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_stream_memory_free
     0.00%  python3.10  python3.10            [.] 0x000000000012161d
     0.00%  :1363052    python3.10            [.] 0x0000000000294e97
     0.00%  :1363052    [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  :1363052    [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  :1363052    [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  :1363052    python3.10            [.] 0x000000000020693c
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_segcblist_extract_done_cbs
     0.00%  :1363052    python3.10            [.] 0x000000000015232f
     0.00%  :1363052    python3.10            [.] 0x0000000000152305
     0.00%  :1363052    python3.10            [.] 0x000000000015e0d2
     0.00%  :1363052    [kernel.kallsyms]     [k] loopback_xmit
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_skb_entail
     0.00%  :1363052    [kernel.kallsyms]     [k] rb_insert_color
     0.00%  :1363052    [kernel.kallsyms]     [k] get_futex_key
     0.00%  :1363052    [kernel.kallsyms]     [k] invoke_rcu_core
     0.00%  :1363052    libc.so.6             [.] 0x0000000000081972
     0.00%  :1363052    python3.10            [.] 0x00000000002d9ed5
     0.00%  :1363052    python3.10            [.] 0x000000000017963a
     0.00%  :1363052    python3.10            [.] 0x000000000016ab6e
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_event_context_sched_out
