# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 172K of event 'cycles'
# Event count (approx.): 83401119984
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.00%  python3.10  python3.10                                [.] 0x0000000000122870
     0.00%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.00%  python3.10  python3.10                                [.] 0x000000000017c393
     0.00%  python3.10  python3.10                                [.] PyObject_Format
     0.00%  python3.10  python3.10                                [.] 0x000000000012e088
     0.00%  python3.10  python3.10                                [.] 0x0000000000143407
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.00%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.00%  python3.10  libc.so.6                                 [.] __strncpy_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] 0x000000000018c028
     0.00%  python3.10  python3.10                                [.] PyDict_GetItemWithError
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.00%  python3.10  python3.10                                [.] 0x00000000001732de
     0.00%  python3.10  python3.10                                [.] 0x00000000001411d5
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.00%  python3.10  python3.10                                [.] 0x000000000018c010
     0.00%  python3.10  python3.10                                [.] 0x000000000015b21b
     0.00%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_reserve_hardware
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_init_event
     0.00%  python3.10  python3.10                                [.] 0x000000000011b529
     0.00%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_enter
     0.00%  python3.10  python3.10                                [.] 0x0000000000175dd6
     0.00%  python3.10  python3.10                                [.] 0x0000000000188f0c
     0.00%  python3.10  [kernel.kallsyms]                         [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10                                [.] 0x000000000015b20c
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_wakeup
     0.00%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  libc.so.6                                 [.] pthread_setname_np@@GLIBC_2.34
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003077ce
     0.00%  python3.10  python3.10                                [.] 0x000000000020657c
     0.00%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.00%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.00%  python3.10  python3.10                                [.] PyObject_Call
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_report_qs_rnp
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_accelerate_cbs
     0.00%  python3.10  python3.10                                [.] PyObject_DelItem
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_init_context
     0.00%  python3.10  python3.10                                [.] 0x00000000002068a7
     0.00%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.00%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.00%  python3.10  python3.10                                [.] 0x00000000001215df
     0.00%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_unlock
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b1a
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_swap_cache
     0.00%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_uncharge_pages
     0.00%  python3.10  [kernel.kallsyms]                         [k] blkcg_maybe_throttle_current
     0.00%  python3.10  python3.10                                [.] 0x0000000000293db3
     0.00%  python3.10  python3.10                                [.] 0x0000000000151dc9
     0.00%  python3.10  python3.10                                [.] 0x000000000015b16f
     0.00%  python3.10  python3.10                                [.] 0x0000000000277614
     0.00%  python3.10  python3.10                                [.] 0x000000000015e116
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.00%  python3.10  python3.10                                [.] 0x000000000012809b
     0.00%  python3.10  python3.10                                [.] 0x00000000001d491a
     0.00%  python3.10  python3.10                                [.] 0x00000000002d0498
     0.00%  python3.10  python3.10                                [.] 0x0000000000122628
     0.00%  python3.10  python3.10                                [.] 0x00000000002949da
     0.00%  python3.10  python3.10                                [.] 0x00000000001d9443
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d5c2
     0.00%  python3.10  [kernel.kallsyms]                         [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_mstamp_refresh
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_counter_cancel
     0.00%  python3.10  python3.10                                [.] 0x00000000001630f7
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd16
     0.00%  python3.10  [kernel.kallsyms]                         [k] can_migrate_task.part.0
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  python3.10                                [.] 0x000000000020693c
     0.00%  python3.10  python3.10                                [.] 0x0000000000164335
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_notifier_call_chain
     0.00%  python3.10  python3.10                                [.] 0x00000000001d944f
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.00%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.00%  python3.10  python3.10                                [.] 0x000000000015b23a
     0.00%  python3.10  [kernel.kallsyms]                         [k] __xfrm_policy_check2.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e1b
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_sched_clock_irq
     0.00%  python3.10  python3.10                                [.] 0x00000000001d93c6
     0.00%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.00%  python3.10  python3.10                                [.] 0x000000000015d8eb
     0.00%  python3.10  [kernel.kallsyms]                         [k] zap_pmd_range.isra.0
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f9
     0.00%  python3.10  python3.10                                [.] PyObject_LengthHint
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.00%  python3.10  python3.10                                [.] 0x0000000000206988
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_up_process
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_push
     0.00%  python3.10  python3.10                                [.] 0x00000000002775f9
     0.00%  python3.10  libc.so.6                                 [.] realloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] __update_blocked_fair
     0.00%  python3.10  python3.10                                [.] 0x000000000015e07e
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  python3.10                                [.] 0x000000000023ebc0
     0.00%  python3.10  [kernel.kallsyms]                         [k] _copy_from_user
     0.00%  python3.10  python3.10                                [.] 0x0000000000141380
     0.00%  python3.10  python3.10                                [.] 0x0000000000151eca
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.00%  python3.10  [kernel.kallsyms]                         [k] timekeeping_advance
     0.00%  python3.10  [kernel.kallsyms]                         [k] neigh_hh_output
     0.00%  python3.10  python3.10                                [.] 0x000000000015d64c
     0.00%  python3.10  [kernel.kallsyms]                         [k] schedule
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_exit_task
     0.00%  python3.10  libc.so.6                                 [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  libc.so.6                                 [.] pthread_sigqueue@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] 0x000000000015b169
     0.00%  python3.10  python3.10                                [.] 0x00000000002773f8
     0.00%  python3.10  python3.10                                [.] 0x0000000000286de9
     0.00%  python3.10  [kernel.kallsyms]                         [k] pollwake
     0.00%  python3.10  python3.10                                [.] 0x0000000000122834
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5f4
     0.00%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_recvmsg
     0.00%  python3.10  python3.10                                [.] 0x000000000015b509
     0.00%  python3.10  python3.10                                [.] 0x000000000018d151
     0.00%  python3.10  python3.10                                [.] 0x000000000015d8de
     0.00%  python3.10  python3.10                                [.] 0x0000000000294729
     0.00%  python3.10  python3.10                                [.] 0x0000000000122930
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_trywrlock@GLIBC_2.2.5
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09cb
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.00%  python3.10  python3.10                                [.] 0x000000000012b171
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_read
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_lruvec_state
     0.00%  python3.10  python3.10                                [.] 0x000000000012bd50
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e8b
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_task
     0.00%  python3.10  python3.10                                [.] 0x000000000028e0c0
     0.00%  python3.10  [kernel.kallsyms]                         [k] unmap_page_range
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_h_load
     0.00%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.00%  python3.10  python3.10                                [.] 0x000000000015af89
     0.00%  python3.10  python3.10                                [.] 0x000000000017bffc
     0.00%  python3.10  python3.10                                [.] 0x00000000002ced00
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d20
     0.00%  python3.10  python3.10                                [.] 0x000000000015b554
     0.00%  python3.10  python3.10                                [.] 0x00000000001d93d0
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ce8
     0.00%  python3.10  python3.10                                [.] 0x0000000000295380
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_rstat_updated
     0.00%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f90
     0.00%  python3.10  python3.10                                [.] 0x00000000001228b7
     0.00%  python3.10  python3.10                                [.] 0x0000000000206556
     0.00%  python3.10  python3.10                                [.] _PyArg_ParseTuple_SizeT
     0.00%  python3.10  python3.10                                [.] 0x00000000001771e5
     0.00%  python3.10  libc.so.6                                 [.] _nss_files_getrpcbyname_r
     0.00%  python3.10  python3.10                                [.] 0x00000000001f6073
     0.00%  python3.10  python3.10                                [.] 0x0000000000179be9
     0.00%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e86
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8c3
     0.00%  python3.10  python3.10                                [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.00%  python3.10  python3.10                                [.] 0x0000000000173da2
     0.00%  python3.10  python3.10                                [.] 0x000000000015b54b
     0.00%  python3.10  [kernel.kallsyms]                         [k] __slab_free
     0.00%  python3.10  python3.10                                [.] 0x0000000000163024
     0.00%  python3.10  [kernel.kallsyms]                         [k] rmqueue
     0.00%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69e1
     0.00%  python3.10  [kernel.kallsyms]                         [k] __wake_up_common
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a6a
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d30f
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_user_nocheck_4
     0.00%  python3.10  libc.so.6                                 [.] malloc
     0.00%  python3.10  python3.10                                [.] 0x0000000000175dc2
     0.00%  python3.10  python3.10                                [.] 0x0000000000294fee
     0.00%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b95
     0.00%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.00%  python3.10  python3.10                                [.] 0x0000000000206576
     0.00%  python3.10  python3.10                                [.] 0x00000000001281c6
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f91
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffa5
     0.00%  python3.10  python3.10                                [.] 0x000000000013fcf0
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_enter_rcu
     0.00%  python3.10  python3.10                                [.] 0x000000000015d906
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003079d7
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_skb_entail
     0.00%  python3.10  python3.10                                [.] 0x000000000017c380
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e15
     0.00%  python3.10  python3.10                                [.] 0x00000000002067ab
     0.00%  python3.10  python3.10                                [.] 0x00000000001c16df
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.00%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d33
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfa0
     0.00%  python3.10  python3.10                                [.] 0x0000000000175de4
     0.00%  python3.10  python3.10                                [.] 0x00000000001566c5
     0.00%  python3.10  python3.10                                [.] 0x00000000002773e6
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_rt_rq_load_avg
     0.00%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.00%  python3.10  python3.10                                [.] 0x0000000000179622
     0.00%  python3.10  python3.10                                [.] 0x000000000018d06c
     0.00%  python3.10  python3.10                                [.] 0x00000000001ffc90
     0.00%  python3.10  [kernel.kallsyms]                         [k] rb_first
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_lock_nested
     0.00%  python3.10  python3.10                                [.] 0x000000000018d700
     0.00%  python3.10  python3.10                                [.] 0x0000000000243814
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0a5
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d97
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd1b
     0.00%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffb4
     0.00%  python3.10  python3.10                                [.] 0x0000000000243806
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d5ad
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c0b
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de4
     0.00%  python3.10  [kernel.kallsyms]                         [k] __page_set_anon_rmap
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d32d
     0.00%  python3.10  python3.10                                [.] 0x00000000001d493d
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d6f
     0.00%  python3.10  python3.10                                [.] 0x000000000015fff3
     0.00%  python3.10  [kernel.kallsyms]                         [k] nohz_balance_exit_idle
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_begin
     0.00%  python3.10  python3.10                                [.] 0x000000000018c020
     0.00%  python3.10  python3.10                                [.] 0x000000000018d165
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf50
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.00%  python3.10  [kernel.kallsyms]                         [k] resched_curr
     0.00%  python3.10  python3.10                                [.] 0x0000000000175dd2
     0.00%  python3.10  python3.10                                [.] 0x000000000018d17a
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_check_all_versions
     0.00%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.00%  python3.10  python3.10                                [.] 0x000000000020becb
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0b3
     0.00%  python3.10  [kernel.kallsyms]                         [k] __handle_mm_fault
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff86
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_event_map
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ef4
     0.00%  python3.10  python3.10                                [.] 0x00000000001435e1
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_space_adjust
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_free
     0.00%  python3.10  python3.10                                [.] 0x0000000000137c02
     0.00%  python3.10  python3.10                                [.] 0x000000000018d077
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ed3
     0.00%  python3.10  [kernel.kallsyms]                         [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_timespec64
     0.00%  python3.10  python3.10                                [.] 0x000000000012287d
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]                         [k] end_bio_bh_io_sync
     0.00%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.00%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.00%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] ipv4_dst_check
     0.00%  python3.10  libc.so.6                                 [.] round_and_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtick_update
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_bts_config
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff7b
     0.00%  python3.10  [kernel.kallsyms]                         [k] __radix_tree_lookup
     0.00%  python3.10  python3.10                                [.] 0x0000000000295210
     0.00%  python3.10  python3.10                                [.] 0x000000000029b402
     0.00%  python3.10  python3.10                                [.] 0x000000000011ea0c
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tlb_remove_page_size
     0.00%  python3.10  [kernel.kallsyms]                         [k] idr_get_free
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003073bb
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308126
     0.00%  python3.10  python3.10                                [.] 0x00000000001225cf
     0.00%  python3.10  python3.10                                [.] 0x0000000000122832
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e2e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.00%  python3.10  python3.10                                [.] 0x0000000000206599
     0.00%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.00%  python3.10  python3.10                                [.] 0x0000000000294250
     0.00%  python3.10  python3.10                                [.] 0x00000000002942bc
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ec7
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ed9
     0.00%  python3.10  python3.10                                [.] 0x0000000000295030
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcpy_erms
     0.00%  python3.10  python3.10                                [.] 0x0000000000129ce2
     0.00%  python3.10  python3.10                                [.] 0x00000000001522e3
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_pages_and_swap_cache
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_cache_libcmp
     0.00%  python3.10  libc.so.6                                 [.] send_vc
     0.00%  python3.10  python3.10                                [.] 0x0000000000128e0e
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_idlest_group
     0.00%  python3.10  python3.10                                [.] 0x000000000006fb94
     0.00%  python3.10  python3.10                                [.] 0x000000000011ea10
     0.00%  python3.10  python3.10                                [.] 0x00000000001229d0
     0.00%  python3.10  [kernel.kallsyms]                         [k] save_fpregs_to_fpstate
     0.00%  python3.10  python3.10                                [.] 0x000000000012291a
     0.00%  python3.10  python3.10                                [.] 0x000000000015b16c
     0.00%  python3.10  python3.10                                [.] 0x000000000015f014
     0.00%  python3.10  python3.10                                [.] 0x000000000017f876
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4931
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfedf
     0.00%  python3.10  python3.10                                [.] 0x0000000000175ddb
     0.00%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_update_lru_size
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0b1d
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003073e9
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307a2b
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030814b
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003082e9
     0.00%  python3.10  python3.10                                [.] 0x0000000000179541
     0.00%  python3.10  python3.10                                [.] 0x000000000029495a
     0.00%  python3.10  [kernel.kallsyms]                         [k] release_pages
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_unref_page_list
     0.00%  python3.10  python3.10                                [.] 0x000000000012e09c
     0.00%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.00%  python3.10  python3.10                                [.] 0x000000000018d656
     0.00%  python3.10  python3.10                                [.] 0x0000000000206645
     0.00%  python3.10  python3.10                                [.] 0x00000000002774b8
     0.00%  python3.10  python3.10                                [.] 0x0000000000294725
     0.00%  python3.10  python3.10                                [.] 0x0000000000294fa0
     0.00%  python3.10  [kernel.kallsyms]                         [k] init_numa_balancing
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307589
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307b5a
     0.00%  python3.10  python3.10                                [.] 0x0000000000129cc6
     0.00%  python3.10  python3.10                                [.] 0x0000000000164e76
     0.00%  python3.10  python3.10                                [.] 0x0000000000167543
     0.00%  python3.10  python3.10                                [.] 0x0000000000206661
     0.00%  python3.10  python3.10                                [.] 0x0000000000277436
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ecf
     0.00%  python3.10  libc.so.6                                 [.] __vstrfmon_l_internal
     0.00%  python3.10  python3.10                                [.] 0x000000000011e9a0
     0.00%  python3.10  python3.10                                [.] 0x0000000000129ea7
     0.00%  python3.10  python3.10                                [.] 0x0000000000277530
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b6e
     0.00%  python3.10  python3.10                                [.] 0x0000000000122906
     0.00%  python3.10  python3.10                                [.] 0x0000000000159ac8
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308363
     0.00%  python3.10  python3.10                                [.] 0x0000000000294fe1
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030836f
     0.00%  python3.10  python3.10                                [.] 0x000000000015e060
     0.00%  python3.10  python3.10                                [.] 0x0000000000206920
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307b09
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308240
     0.00%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.00%  python3.10  python3.10                                [.] 0x0000000000150c6a
     0.00%  python3.10  python3.10                                [.] 0x0000000000293f07
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030824d
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307ca6
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003071b4
     0.00%  python3.10  [kernel.kallsyms]                         [k] _find_first_bit
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_counter_try_charge
     0.00%  python3.10  [kernel.kallsyms]                         [k] vmap_pages_pud_range
     0.00%  python3.10  python3.10                                [.] 0x0000000000179553
     0.00%  python3.10  python3.10                                [.] 0x00000000002b3a53
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307f94
     0.00%  python3.10  [kernel.kallsyms]                         [k] rmqueue_bulk
     0.00%  python3.10  python3.10                                [.] 0x0000000000127ea0
     0.00%  python3.10  python3.10                                [.] 0x000000000012292b
     0.00%  python3.10  python3.10                                [.] 0x00000000001630f9
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0d2
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_pud_range
     0.00%  python3.10  python3.10                                [.] 0x0000000000122884
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308309
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308338
     0.00%  python3.10  python3.10                                [.] 0x0000000000162cac
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_perf_event_alloc
     0.00%  python3.10  libc.so.6                                 [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.00%  python3.10  python3.10                                [.] _PyType_Lookup
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5ec
     0.00%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.00%  python3.10  python3.10                                [.] 0x0000000000189853
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0d9
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5ef
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.00%  python3.10  python3.10                                [.] 0x000000000013fcfd
     0.00%  python3.10  python3.10                                [.] 0x000000000020691d
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09d0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __alloc_pages
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003083a3
     0.00%  python3.10  python3.10                                [.] 0x00000000001d9453
     0.00%  python3.10  python3.10                                [.] 0x0000000000169ae7
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_extra_regs
     0.00%  python3.10  python3.10                                [.] 0x0000000000294e99
     0.00%  python3.10  [kernel.kallsyms]                         [k] __memcg_kmem_charge_page
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d9e0
     0.00%  python3.10  python3.10                                [.] 0x0000000000165f25
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ef6
     0.00%  python3.10  python3.10                                [.] 0x000000000015d6c2
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_event
     0.00%  python3.10  python3.10                                [.] PyThread_acquire_lock_timed
     0.00%  python3.10  python3.10                                [.] 0x000000000011e943
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf89
     0.00%  python3.10  [kernel.kallsyms]                         [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_output
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.00%  python3.10  python3.10                                [.] 0x00000000001894be
     0.00%  python3.10  python3.10                                [.] 0x00000000001435d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000169ae0
     0.00%  python3.10  python3.10                                [.] 0x00000000001732da
     0.00%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3e0
     0.00%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.00%  python3.10  python3.10                                [.] 0x0000000000189014
     0.00%  python3.10  python3.10                                [.] 0x000000000018c087
     0.00%  python3.10  python3.10                                [.] 0x000000000018d4a5
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.00%  python3.10  python3.10                                [.] 0x000000000020667b
     0.00%  python3.10  python3.10                                [.] 0x00000000002775ef
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5bd
     0.00%  python3.10  python3.10                                [.] 0x0000000000122827
     0.00%  python3.10  python3.10                                [.] 0x00000000002069cd
