# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 5103869318
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.60%  python3.10  python3.10         [.] 0x00000000001215f2
     0.56%  python3.10  python3.10         [.] 0x00000000001215f7
     0.55%  :1495752    python3.10         [.] _PyEval_EvalFrameDefault
     0.54%  :1495340    python3.10         [.] _PyEval_EvalFrameDefault
     0.53%  python3.10  python3.10         [.] 0x0000000000121616
     0.52%  :1495406    python3.10         [.] _PyEval_EvalFrameDefault
     0.50%  :1495504    python3.10         [.] _PyEval_EvalFrameDefault
     0.50%  python3.10  python3.10         [.] 0x0000000000121737
     0.49%  python3.10  python3.10         [.] 0x0000000000121730
     0.48%  python3.10  python3.10         [.] 0x0000000000121635
     0.47%  python3.10  python3.10         [.] 0x000000000012167d
     0.45%  python3.10  python3.10         [.] 0x000000000012159b
     0.44%  :1495628    python3.10         [.] _PyEval_EvalFrameDefault
     0.41%  python3.10  python3.10         [.] 0x00000000001215cb
     0.39%  python3.10  python3.10         [.] 0x00000000001215dc
     0.38%  python3.10  python3.10         [.] 0x000000000012160f
     0.34%  :1495258    python3.10         [.] _PyEval_EvalFrameDefault
     0.33%  python3.10  python3.10         [.] 0x00000000001215ab
     0.32%  python3.10  python3.10         [.] 0x0000000000121638
     0.32%  python3.10  python3.10         [.] 0x00000000001215a7
     0.32%  python3.10  python3.10         [.] 0x00000000001215bc
     0.32%  :1495463    python3.10         [.] _PyEval_EvalFrameDefault
     0.31%  python3.10  python3.10         [.] 0x0000000000121628
     0.23%  python3.10  python3.10         [.] 0x00000000001215a2
     0.21%  python3.10  python3.10         [.] 0x000000000012167b
     0.20%  python3.10  python3.10         [.] 0x000000000012159d
     0.20%  python3.10  python3.10         [.] 0x00000000001215e5
     0.18%  python3.10  python3.10         [.] 0x00000000001215e9
     0.16%  :1495725    python3.10         [.] _PyEval_EvalFrameDefault
     0.16%  python3.10  python3.10         [.] 0x000000000012167f
     0.16%  :1495577    python3.10         [.] 0x000000000012161a
     0.16%  python3.10  python3.10         [.] 0x00000000001215e2
     0.14%  python3.10  python3.10         [.] 0x0000000000121677
     0.13%  :1495300    python3.10         [.] _PyEval_EvalFrameDefault
     0.12%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.10%  :1495675    python3.10         [.] _PyEval_EvalFrameDefault
     0.09%  :1495543    python3.10         [.] 0x000000000012161a
     0.08%  python3.10  python3.10         [.] 0x0000000000121599
     0.08%  :1495206    python3.10         [.] 0x0000000000121590
     0.08%  :1495206    python3.10         [.] 0x000000000012161a
     0.08%  python3.10  python3.10         [.] 0x0000000000121600
     0.08%  python3.10  python3.10         [.] 0x00000000001215d8
     0.07%  :1495258    python3.10         [.] 0x000000000012161a
     0.06%  python3.10  python3.10         [.] 0x00000000001215c0
     0.06%  :1495504    python3.10         [.] 0x000000000012161a
     0.06%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.06%  :1495628    python3.10         [.] 0x000000000012160b
     0.05%  :1495577    python3.10         [.] 0x000000000012167d
     0.05%  python3.10  python3.10         [.] 0x0000000000121594
     0.05%  python3.10  python3.10         [.] 0x00000000001215b2
     0.05%  python3.10  python3.10         [.] 0x00000000001215a0
     0.05%  :1495504    python3.10         [.] 0x0000000000121613
     0.05%  :1495406    python3.10         [.] 0x0000000000121613
     0.05%  python3.10  python3.10         [.] 0x00000000001215a6
     0.04%  :1495543    python3.10         [.] 0x0000000000121590
     0.04%  :1495340    python3.10         [.] 0x0000000000121590
     0.04%  :1495463    python3.10         [.] 0x000000000012161a
     0.04%  :1495406    python3.10         [.] 0x00000000001215ab
     0.04%  :1495463    python3.10         [.] 0x0000000000121623
     0.04%  :1495543    python3.10         [.] 0x0000000000121616
     0.04%  :1495675    python3.10         [.] 0x0000000000121605
     0.04%  :1495781    python3.10         [.] 0x0000000000121590
     0.04%  :1495752    python3.10         [.] 0x00000000001215c4
     0.04%  :1495406    python3.10         [.] 0x0000000000121679
     0.04%  :1495543    python3.10         [.] 0x0000000000121679
     0.04%  :1495258    python3.10         [.] 0x0000000000121590
     0.04%  :1495781    python3.10         [.] 0x0000000000121676
     0.03%  :1495206    python3.10         [.] 0x000000000012159b
     0.03%  :1495406    python3.10         [.] 0x00000000001215c4
     0.03%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.03%  :1495340    python3.10         [.] 0x000000000012161a
     0.03%  :1495628    python3.10         [.] 0x0000000000121679
     0.03%  python3.10  python3.10         [.] 0x000000000012161d
     0.03%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.03%  :1495658    python3.10         [.] 0x00000000001215c4
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.03%  python3.10  python3.10         [.] 0x0000000000121734
     0.03%  :1495658    python3.10         [.] 0x0000000000121596
     0.03%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.03%  :1495628    python3.10         [.] 0x000000000012167f
     0.03%  :1495658    python3.10         [.] 0x00000000001215a7
     0.03%  :1495781    python3.10         [.] 0x000000000012159b
     0.03%  :1495781    python3.10         [.] 0x00000000001215cb
     0.03%  python3.10  python3.10         [.] 0x0000000000121630
     0.03%  :1495628    python3.10         [.] 0x0000000000121628
     0.03%  python3.10  [kernel.kallsyms]  [k] available_idle_cpu
     0.03%  :1495340    python3.10         [.] 0x0000000000121679
     0.03%  :1495463    python3.10         [.] 0x00000000001215c4
     0.03%  :1495340    python3.10         [.] 0x0000000000121623
     0.02%  :1495340    python3.10         [.] 0x000000000012160b
     0.02%  python3.10  python3.10         [.] PyDict_GetItemWithError
     0.02%  python3.10  python3.10         [.] 0x00000000001215c8
     0.02%  :1495781    python3.10         [.] 0x00000000001215f2
     0.02%  :1495463    python3.10         [.] 0x000000000012167d
     0.02%  :1495463    python3.10         [.] 0x0000000000121613
     0.02%  :1495628    python3.10         [.] 0x0000000000121638
     0.02%  :1495781    python3.10         [.] 0x00000000001215c4
     0.02%  :1495752    python3.10         [.] 0x000000000012161a
     0.02%  :1495463    python3.10         [.] 0x0000000000121616
     0.02%  :1495463    python3.10         [.] 0x0000000000121596
     0.02%  :1495258    python3.10         [.] 0x0000000000121605
     0.02%  :1495628    python3.10         [.] 0x00000000001215a6
     0.02%  :1495577    python3.10         [.] 0x0000000000121628
     0.02%  :1495406    python3.10         [.] 0x0000000000121737
     0.02%  :1495340    python3.10         [.] 0x000000000012160f
     0.02%  :1495206    python3.10         [.] 0x0000000000121676
     0.02%  :1495206    python3.10         [.] 0x000000000012160b
     0.02%  :1495206    python3.10         [.] 0x0000000000121635
     0.02%  :1495340    python3.10         [.] 0x00000000001215a2
     0.02%  :1495543    python3.10         [.] 0x00000000001215e2
     0.02%  :1495543    python3.10         [.] 0x00000000001215a7
     0.02%  :1495258    python3.10         [.] 0x0000000000121737
     0.02%  :1495258    python3.10         [.] 0x0000000000121623
     0.02%  :1495258    python3.10         [.] 0x0000000000121676
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.02%  :1495206    python3.10         [.] 0x00000000001215f2
     0.02%  :1495543    python3.10         [.] 0x000000000012167b
     0.02%  :1495577    python3.10         [.] 0x0000000000121730
     0.02%  :1495577    [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.02%  :1495258    python3.10         [.] 0x0000000000121730
     0.02%  :1495577    python3.10         [.] 0x0000000000121737
     0.02%  :1495577    python3.10         [.] 0x0000000000121613
     0.02%  :1495206    python3.10         [.] 0x0000000000121613
     0.02%  :1495340    python3.10         [.] 0x00000000001215e2
     0.02%  :1495504    python3.10         [.] 0x00000000001215c4
     0.02%  :1495543    python3.10         [.] 0x0000000000121676
     0.02%  :1495340    python3.10         [.] 0x00000000001215f7
     0.02%  :1495504    python3.10         [.] 0x00000000001215f7
     0.02%  :1495340    python3.10         [.] 0x00000000001215a7
     0.02%  :1495781    python3.10         [.] 0x000000000012160b
     0.02%  :1495752    [kernel.kallsyms]  [k] psi_group_change
     0.02%  :1495577    python3.10         [.] 0x000000000012167f
     0.02%  :1495504    python3.10         [.] 0x0000000000121737
     0.02%  :1495504    python3.10         [.] 0x0000000000121616
     0.02%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.02%  :1495752    python3.10         [.] 0x00000000001215ab
     0.02%  :1495577    python3.10         [.] 0x0000000000121679
     0.02%  :1495577    python3.10         [.] 0x00000000001215a7
     0.02%  :1495628    python3.10         [.] 0x0000000000121605
     0.02%  :1495463    python3.10         [.] 0x000000000012160b
     0.02%  :1495577    python3.10         [.] 0x00000000001215a3
     0.02%  :1495752    python3.10         [.] 0x0000000000121679
     0.02%  :1495543    python3.10         [.] 0x000000000012167d
     0.02%  :1495752    python3.10         [.] 0x00000000001215f7
     0.02%  python3.10  [kernel.kallsyms]  [k] remove_vma
     0.02%  :1495781    python3.10         [.] 0x0000000000121623
     0.02%  :1495628    python3.10         [.] 0x0000000000121737
     0.02%  :1495577    python3.10         [.] 0x00000000001215f7
     0.02%  :1495752    python3.10         [.] 0x0000000000121616
     0.02%  :1495206    python3.10         [.] 0x00000000001215e5
     0.02%  :1495658    python3.10         [.] 0x0000000000121616
     0.02%  :1495781    python3.10         [.] 0x0000000000121613
     0.02%  :1495658    python3.10         [.] 0x000000000012161a
     0.02%  python3.10  python3.10         [.] 0x000000000012166e
     0.02%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.02%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.02%  :1495781    python3.10         [.] 0x0000000000121635
     0.02%  :1495781    python3.10         [.] 0x0000000000121737
     0.02%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.02%  python3.10  [kernel.kallsyms]  [k] mod_objcg_state
     0.02%  :1495406    python3.10         [.] 0x0000000000121623
     0.02%  :1495658    python3.10         [.] 0x000000000012167d
     0.01%  python3.10  python3.10         [.] 0x000000000029cdf0
     0.01%  :1495658    python3.10         [.] 0x0000000000121613
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.01%  :1495463    python3.10         [.] 0x0000000000121676
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.01%  :1495463    python3.10         [.] 0x00000000001215ab
     0.01%  :1495658    python3.10         [.] 0x0000000000121679
     0.01%  python3.10  python3.10         [.] PyObject_GC_Del
     0.01%  python3.10  python3.10         [.] 0x0000000000151e45
     0.01%  python3.10  python3.10         [.] 0x00000000001783f9
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0944
     0.01%  :1495463    [kernel.kallsyms]  [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.01%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_blocked_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_task
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.01%  python3.10  [kernel.kallsyms]  [k] free_event_rcu
     0.01%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.01%  python3.10  python3.10         [.] 0x0000000000156656
     0.01%  python3.10  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.01%  python3.10  [kernel.kallsyms]  [k] __free_one_page
     0.01%  python3.10  [kernel.kallsyms]  [k] free_unref_page_list
     0.01%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.00%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  :1495725    python3.10         [.] 0x000000000012161a
     0.00%  :1495406    python3.10         [.] 0x000000000012160f
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] mark_page_accessed
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  python3.10         [.] PyObject_IsTrue
     0.00%  python3.10  python3.10         [.] 0x0000000000127ae6
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a114d
     0.00%  python3.10  python3.10         [.] 0x0000000000121740
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  :1495543    python3.10         [.] 0x000000000012160f
     0.00%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%  :1495658    python3.10         [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.00%  :1495463    python3.10         [.] 0x00000000001215a3
     0.00%  :1495206    python3.10         [.] 0x0000000000121616
     0.00%  python3.10  python3.10         [.] 0x0000000000121672
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  :1495543    python3.10         [.] 0x000000000012160b
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] run_posix_cpu_timers
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.00%  python3.10  python3.10         [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  :1495300    python3.10         [.] 0x00000000001215f2
     0.00%  :1495725    python3.10         [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1495206    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495340    python3.10         [.] 0x0000000000121638
     0.00%  :1495463    python3.10         [.] 0x00000000001215d8
     0.00%  :1495258    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495300    python3.10         [.] 0x000000000012161a
     0.00%  :1495300    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495300    python3.10         [.] 0x0000000000121737
     0.00%  :1495577    python3.10         [.] 0x00000000001215c4
     0.00%  :1495628    python3.10         [.] 0x00000000001215f7
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [vdso]             [.] 0x00000000000006e8
     0.00%  :1495406    python3.10         [.] 0x000000000012161a
     0.00%  :1495628    python3.10         [.] 0x0000000000121676
     0.00%  :1495675    python3.10         [.] 0x0000000000121638
     0.00%  :1495725    python3.10         [.] 0x00000000001215d8
     0.00%  :1495781    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495300    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1495752    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495206    python3.10         [.] 0x00000000001215c4
     0.00%  :1495628    python3.10         [.] 0x0000000000121596
     0.00%  :1495543    python3.10         [.] 0x00000000001215f2
     0.00%  :1495675    python3.10         [.] 0x000000000012161a
     0.00%  :1495725    python3.10         [.] 0x0000000000121623
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  :1495340    python3.10         [.] 0x00000000001215d8
     0.00%  :1495463    python3.10         [.] 0x00000000001215e9
     0.00%  :1495781    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1495340    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1495658    python3.10         [.] 0x000000000012159b
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1495206    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495258    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495300    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495340    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495406    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495463    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495504    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495543    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495577    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495628    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495658    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495675    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1495725    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1495752    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1495781    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0


#
# (Cannot load tips.txt file, please install perf!)
#
