# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 3853728034
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
     0.03%  python3.10  python3.10         [.] 0x00000000001d4961
     0.03%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.03%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.03%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.03%  python3.10  [kernel.kallsyms]  [k] futex_wake
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.03%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.03%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.03%  python3.10  python3.10         [.] 0x0000000000297ab3
     0.03%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.03%  python3.10  [kernel.kallsyms]  [k] irq_work_tick
     0.03%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.03%  python3.10  python3.10         [.] 0x000000000006efb0
     0.03%  python3.10  python3.10         [.] 0x000000000012166e
     0.03%  python3.10  python3.10         [.] _PyThreadState_Swap
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.03%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.03%  python3.10  [kernel.kallsyms]  [k] tick_sched_handle
     0.03%  python3.10  [kernel.kallsyms]  [k] rcu_qs
     0.03%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.03%  python3.10  python3.10         [.] 0x0000000000122870
     0.03%  python3.10  python3.10         [.] 0x0000000000121630
     0.03%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.03%  python3.10  [kernel.kallsyms]  [k] select_task_rq_fair
     0.03%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.02%  python3.10  [kernel.kallsyms]  [k] cpuacct_charge
     0.02%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.02%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.02%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.02%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.02%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.02%  python3.10  python3.10         [.] 0x00000000001215a6
     0.02%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.02%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.02%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.02%  python3.10  python3.10         [.] 0x0000000000121600
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.02%  python3.10  python3.10         [.] 0x0000000000152321
     0.02%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.02%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.02%  python3.10  python3.10         [.] 0x000000000016426c
     0.02%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.02%  python3.10  python3.10         [.] 0x0000000000129c60
     0.02%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.02%  python3.10  python3.10         [.] PyThread_acquire_lock_timed
     0.02%  python3.10  [kernel.kallsyms]  [k] memcpy_erms
     0.02%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.02%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.02%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.02%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.02%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.02%  python3.10  python3.10         [.] _PyErr_SetObject
     0.02%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.02%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.02%  python3.10  python3.10         [.] _PyObject_FastCallDictTstate
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.01%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.01%  python3.10  python3.10         [.] 0x0000000000164259
     0.01%  python3.10  python3.10         [.] 0x0000000000294250
     0.01%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_thermal_interrupt
     0.01%  python3.10  python3.10         [.] 0x0000000000206742
     0.01%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.01%  python3.10  python3.10         [.] 0x000000000012809b
     0.01%  python3.10  python3.10         [.] 0x0000000000206b25
     0.01%  python3.10  python3.10         [.] 0x0000000000295071
     0.01%  python3.10  python3.10         [.] 0x000000000015b22c
     0.01%  python3.10  [kernel.kallsyms]  [k] place_entity
     0.01%  python3.10  python3.10         [.] 0x00000000001523bc
     0.01%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.01%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.01%  python3.10  python3.10         [.] 0x000000000012bd50
     0.01%  python3.10  python3.10         [.] 0x000000000018d08e
     0.01%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.01%  python3.10  [kernel.kallsyms]  [k] __kmalloc
     0.01%  python3.10  [kernel.kallsyms]  [k] flush_tlb_func
     0.01%  python3.10  [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_extra_regs
     0.01%  python3.10  python3.10         [.] _PyType_Lookup
     0.01%  python3.10  python3.10         [.] 0x000000000015af56
     0.01%  python3.10  python3.10         [.] 0x000000000018d6ef
     0.01%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.01%  python3.10  python3.10         [.] _PyLong_New
     0.01%  python3.10  python3.10         [.] 0x000000000012e0ee
     0.01%  python3.10  [kernel.kallsyms]  [k] pmd_pfn
     0.01%  python3.10  python3.10         [.] 0x000000000015e116
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.01%  python3.10  python3.10         [.] 0x000000000018d70d
     0.01%  python3.10  python3.10         [.] 0x000000000017961b
     0.01%  python3.10  python3.10         [.] 0x00000000001795d6
     0.01%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0a5f
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.01%  python3.10  python3.10         [.] PyFunction_NewWithQualName
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.01%  python3.10  python3.10         [.] 0x000000000018d169
     0.01%  python3.10  python3.10         [.] 0x0000000000138648
     0.01%  python3.10  python3.10         [.] 0x0000000000143628
     0.01%  python3.10  python3.10         [.] 0x00000000001566df
     0.01%  python3.10  python3.10         [.] 0x0000000000141937
     0.01%  python3.10  python3.10         [.] 0x00000000001435a8
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.01%  python3.10  python3.10         [.] 0x000000000027e8a4
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] irq_exit_rcu
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_init_event
     0.01%  python3.10  python3.10         [.] 0x00000000001599bf
     0.01%  python3.10  python3.10         [.] 0x0000000000121599
     0.01%  python3.10  python3.10         [.] 0x000000000018d06c
     0.01%  python3.10  [kernel.kallsyms]  [k] _copy_from_user
     0.01%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.01%  python3.10  python3.10         [.] 0x000000000012b374
     0.01%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.01%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  libc.so.6          [.] ____wcstod_l_internal
     0.01%  python3.10  python3.10         [.] _PyObject_GC_New
     0.01%  python3.10  python3.10         [.] 0x000000000011b5a8
     0.01%  python3.10  python3.10         [.] 0x000000000023541d
     0.01%  python3.10  [kernel.kallsyms]  [k] __handle_mm_fault
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.01%  python3.10  python3.10         [.] 0x0000000000163ff2
     0.01%  python3.10  python3.10         [.] 0x000000000018c00b
     0.01%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.01%  python3.10  python3.10         [.] _PyUnicode_FromId
     0.01%  python3.10  [kernel.kallsyms]  [k] memcpy
     0.01%  python3.10  python3.10         [.] PyObject_SetAttr
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_init_context
     0.01%  python3.10  libc.so.6          [.] __strncpy_sse2_unaligned
     0.01%  python3.10  python3.10         [.] 0x0000000000129ed0
     0.01%  python3.10  python3.10         [.] 0x000000000012d53d
     0.01%  python3.10  python3.10         [.] 0x0000000000143407
     0.01%  python3.10  python3.10         [.] 0x0000000000163001
     0.01%  python3.10  python3.10         [.] 0x00000000001406e0
     0.01%  python3.10  [kernel.kallsyms]  [k] core_sys_select
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a1110
     0.01%  python3.10  python3.10         [.] PyList_Append
     0.01%  python3.10  python3.10         [.] 0x0000000000121949
     0.01%  python3.10  python3.10         [.] 0x000000000015b56c
     0.01%  python3.10  python3.10         [.] 0x000000000015ef86
     0.01%  python3.10  python3.10         [.] 0x000000000015efc7
     0.01%  python3.10  python3.10         [.] 0x000000000015efdc
     0.01%  python3.10  python3.10         [.] 0x000000000015ff82
     0.01%  python3.10  python3.10         [.] 0x0000000000206c7a
     0.01%  python3.10  python3.10         [.] 0x000000000020bf52
     0.01%  python3.10  python3.10         [.] 0x000000000020bf65
     0.01%  python3.10  python3.10         [.] 0x0000000000156650
     0.01%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.01%  python3.10  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.01%  python3.10  [kernel.kallsyms]  [k] node_tag_clear
     0.01%  python3.10  [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     0.01%  python3.10  [kernel.kallsyms]  [k] prep_compound_page
     0.01%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.01%  python3.10  python3.10         [.] 0x0000000000137bdf
     0.01%  python3.10  python3.10         [.] 0x0000000000164480
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a09cb
     0.01%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.01%  python3.10  python3.10         [.] 0x000000000012175a
     0.01%  python3.10  python3.10         [.] 0x0000000000137ada
     0.01%  python3.10  python3.10         [.] 0x00000000001d495d
     0.01%  python3.10  python3.10         [.] 0x000000000020bea0
     0.01%  python3.10  python3.10         [.] 0x0000000000294f96
     0.01%  python3.10  python3.10         [.] 0x0000000000121e60
     0.01%  python3.10  python3.10         [.] 0x0000000000169f5f
     0.01%  python3.10  python3.10         [.] 0x0000000000206c70
     0.01%  python3.10  [kernel.kallsyms]  [k] __page_set_anon_rmap
     0.01%  python3.10  [kernel.kallsyms]  [k] hsw_hw_config
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] put_timespec64
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_all_qs
     0.01%  python3.10  python3.10         [.] 0x000000000011e8ef
     0.01%  python3.10  python3.10         [.] 0x0000000000121667
     0.01%  python3.10  python3.10         [.] 0x0000000000121db4
     0.01%  python3.10  python3.10         [.] 0x0000000000129e9e
     0.01%  python3.10  python3.10         [.] 0x0000000000165f07
     0.01%  python3.10  python3.10         [.] 0x0000000000172b86
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_swevent_event
     0.01%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.01%  python3.10  [kernel.kallsyms]  [k] refill_obj_stock
     0.01%  python3.10  [kernel.kallsyms]  [k] find_vma
     0.01%  python3.10  [kernel.kallsyms]  [k] dup_task_struct
     0.01%  python3.10  python3.10         [.] 0x000000000012d47f
     0.01%  python3.10  [kernel.kallsyms]  [k] do_select
     0.01%  python3.10  python3.10         [.] PyErr_GivenExceptionMatches
     0.01%  python3.10  python3.10         [.] 0x0000000000172669
     0.01%  python3.10  [kernel.kallsyms]  [k] check_preempt_curr
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_pmu_bts_config
     0.01%  python3.10  python3.10         [.] PyObject_GetItem
     0.01%  python3.10  python3.10         [.] 0x000000000012d0c5
     0.01%  python3.10  python3.10         [.] 0x0000000000137b95
     0.01%  python3.10  python3.10         [.] 0x000000000012b175
     0.01%  python3.10  [kernel.kallsyms]  [k] schedule
     0.01%  python3.10  python3.10         [.] 0x0000000000137a88
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0994
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  python3.10         [.] 0x000000000012e07f
     0.00%  python3.10  python3.10         [.] 0x0000000000177140
     0.00%  python3.10  [kernel.kallsyms]  [k] find_idlest_group
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  python3.10  python3.10         [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] profile_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10         [.] 0x0000000000121672
     0.00%  python3.10  [kernel.kallsyms]  [k] __radix_tree_lookup
     0.00%  python3.10  python3.10         [.] 0x000000000006f150


#
# (Cannot load tips.txt file, please install perf!)
#
