# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 206K of event 'cycles'
# Event count (approx.): 99825844788
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
     0.00%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]                         [k] timekeeping_update
     0.00%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.00%  python3.10  [kernel.kallsyms]                         [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_event_rcu
     0.00%  python3.10  python3.10                                [.] 0x000000000015d8f8
     0.00%  python3.10  python3.10                                [.] 0x0000000000163097
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_sched_clock_irq
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ee0
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_note_context_switch
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] __inet_lookup_established
     0.00%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] xmit_one.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000122901
     0.00%  python3.10  [kernel.kallsyms]                         [k] __bitmap_and
     0.00%  python3.10  python3.10                                [.] 0x000000000029500c
     0.00%  python3.10  [kernel.kallsyms]                         [k] mod_objcg_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime_field
     0.00%  python3.10  [kernel.kallsyms]                         [k] trigger_load_balance
     0.00%  python3.10  [kernel.kallsyms]                         [k] nohz_balance_exit_idle
     0.00%  python3.10  [kernel.kallsyms]                         [k] run_rebalance_domains
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_timedwrlock@@GLIBC_2.34
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_group_capacity
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_sched_timer
     0.00%  python3.10  python3.10                                [.] 0x0000000000162fe7
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c58
     0.00%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.00%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.00%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.00%  python3.10  python3.10                                [.] 0x0000000000295030
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_sched_handle
     0.00%  python3.10  python3.10                                [.] 0x000000000015b1dd
     0.00%  python3.10  libc.so.6                                 [.] __GI___strcasecmp_l_sse2
     0.00%  python3.10  python3.10                                [.] 0x000000000029b402
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_thermal_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_update_next_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.00%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_unlock
     0.00%  python3.10  [kernel.kallsyms]                         [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_thermal_enabled
     0.00%  python3.10  python3.10                                [.] 0x0000000000277459
     0.00%  python3.10  [kernel.kallsyms]                         [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_add_safe
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_event_init
     0.00%  python3.10  [kernel.kallsyms]                         [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]                         [k] inherit_event.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x00000000001b640a
     0.00%  python3.10  python3.10                                [.] PyObject_SetAttr
     0.00%  python3.10  python3.10                                [.] 0x0000000000294296
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c18
     0.00%  python3.10  [kernel.kallsyms]                         [k] vm_normal_page
     0.00%  python3.10  python3.10                                [.] 0x000000000018d155
     0.00%  python3.10  python3.10                                [.] 0x000000000015b562
     0.00%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.00%  python3.10  [kernel.kallsyms]                         [k] is_cpu_allowed
     0.00%  python3.10  python3.10                                [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_activate
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_user_time
     0.00%  python3.10  [kernel.kallsyms]                         [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_init_context
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_begin
     0.00%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a098d
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ac2
     0.00%  python3.10  python3.10                                [.] 0x00000000001740af
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.00%  python3.10  python3.10                                [.] 0x0000000000070990
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006f7b
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_wakeup_stats
     0.00%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.00%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.00%  python3.10  [kernel.kallsyms]                         [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10                                [.] 0x000000000015f000
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10                                [.] 0x000000000018c05c
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfd8
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.00%  python3.10  python3.10                                [.] 0x000000000017961b
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.00%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.00%  python3.10  python3.10                                [.] 0x000000000018d098
     0.00%  python3.10  python3.10                                [.] 0x000000000018d077
     0.00%  python3.10  python3.10                                [.] 0x000000000018d066
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1f5
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.00%  python3.10  python3.10                                [.] 0x0000000000174293
     0.00%  python3.10  python3.10                                [.] 0x0000000000122930
     0.00%  python3.10  python3.10                                [.] 0x0000000000140a95
     0.00%  python3.10  python3.10                                [.] 0x0000000000179622
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_setup_perfctr
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003075b4
     0.00%  python3.10  python3.10                                [.] 0x0000000000174fb0
     0.00%  python3.10  python3.10                                [.] 0x0000000000243810
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030839d
     0.00%  python3.10  [kernel.kallsyms]                         [k] release_pages
     0.00%  python3.10  [kernel.kallsyms]                         [k] lock_page_memcg
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.00%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.00%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10                                [.] 0x000000000012d4c8
     0.00%  python3.10  python3.10                                [.] 0x000000000015effa
     0.00%  python3.10  python3.10                                [.] 0x0000000000152271
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dcf
     0.00%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.00%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.00%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10                                [.] 0x0000000000177234
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.00%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.00%  python3.10  [kernel.kallsyms]                         [k] audit_alloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]                         [k] reweight_entity
     0.00%  python3.10  python3.10                                [.] PyBytes_FromStringAndSize
     0.00%  python3.10  python3.10                                [.] PyObject_GetAttr
     0.00%  python3.10  [kernel.kallsyms]                         [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]                         [k] __entry_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_rstat_updated
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event__id_header_size
     0.00%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.00%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.00%  python3.10  python3.10                                [.] PyThread_release_lock
     0.00%  python3.10  python3.10                                [.] PyTuple_New
     0.00%  python3.10  python3.10                                [.] 0x0000000000129d25
     0.00%  python3.10  python3.10                                [.] 0x000000000012d084
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b70
     0.00%  python3.10  python3.10                                [.] 0x0000000000143407
     0.00%  python3.10  python3.10                                [.] 0x000000000015232b
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3bb
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ff0
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e86
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.00%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.00%  python3.10  python3.10                                [.] _PyObject_GC_New
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_vma_policy
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_perf_event_alloc
     0.00%  python3.10  python3.10                                [.] 0x000000000015d26e
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.00%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_charge_pages
     0.00%  python3.10  [kernel.kallsyms]                         [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]                         [k] try_charge_memcg
     0.00%  python3.10  python3.10                                [.] 0x000000000015d25d
     0.00%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_output
     0.00%  python3.10  libc.so.6                                 [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10                                [.] _PyType_Lookup
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bdf
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0f7
     0.00%  python3.10  python3.10                                [.] 0x00000000001771cb
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_prepare
     0.00%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.00%  python3.10  python3.10                                [.] 0x000000000017716e
     0.00%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.00%  python3.10  python3.10                                [.] 0x00000000001912e1
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_extra_regs
     0.00%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.00%  python3.10  [kernel.kallsyms]                         [k] error_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_reserve_hardware
     0.00%  python3.10  python3.10                                [.] 0x000000000015e082
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_remove_file_rmap
     0.00%  python3.10  python3.10                                [.] 0x00000000001522aa
     0.00%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.00%  python3.10  python3.10                                [.] 0x000000000015232f
     0.00%  python3.10  python3.10                                [.] 0x000000000016653d
     0.00%  python3.10  python3.10                                [.] 0x0000000000243806
     0.00%  python3.10  [kernel.kallsyms]                         [k] memset
     0.00%  python3.10  python3.10                                [.] 0x000000000011ea06
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.00%  python3.10  python3.10                                [.] 0x0000000000129ec6
     0.00%  python3.10  python3.10                                [.] 0x0000000000206576
     0.00%  python3.10  python3.10                                [.] 0x0000000000129e27
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_iterate_ctx
     0.00%  python3.10  python3.10                                [.] 0x0000000000169f36
     0.00%  python3.10  python3.10                                [.] 0x00000000001894c3
     0.00%  python3.10  python3.10                                [.] 0x0000000000206946
     0.00%  python3.10  python3.10                                [.] 0x0000000000143486
     0.00%  python3.10  python3.10                                [.] 0x000000000012d6e3
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_init_sleeper
     0.00%  python3.10  python3.10                                [.] 0x000000000012d743
     0.00%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] pfn_pte


# Samples: 210K of event 'branch'
# Event count (approx.): 28628751260
#
# Overhead  Command     Shared Object      Symbol                                      
# ........  ..........  .................  ............................................
#
    52.03%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     7.98%  python3.10  python3.10         [.] PyObject_RichCompare
     4.78%  python3.10  python3.10         [.] 0x000000000012161a
     4.67%  python3.10  python3.10         [.] 0x0000000000179c52
     4.36%  python3.10  python3.10         [.] 0x0000000000121590
     2.43%  python3.10  python3.10         [.] 0x00000000001215c4
     2.25%  python3.10  python3.10         [.] 0x000000000015b546
     1.59%  python3.10  python3.10         [.] 0x0000000000121605
     1.35%  python3.10  python3.10         [.] 0x0000000000121676
     1.23%  python3.10  python3.10         [.] 0x0000000000179c0e
     0.84%  python3.10  python3.10         [.] 0x000000000012160b
     0.77%  python3.10  python3.10         [.] 0x0000000000121679
     0.77%  python3.10  python3.10         [.] 0x0000000000121623
     0.74%  python3.10  python3.10         [.] 0x000000000012159b
     0.73%  python3.10  python3.10         [.] 0x00000000001215a3
     0.70%  python3.10  python3.10         [.] 0x00000000001215ab
     0.65%  python3.10  python3.10         [.] 0x0000000000121613
     0.65%  python3.10  python3.10         [.] 0x0000000000121737
     0.63%  python3.10  python3.10         [.] 0x0000000000121730
     0.53%  python3.10  python3.10         [.] 0x00000000001215dc
     0.51%  python3.10  python3.10         [.] 0x000000000012167d
     0.43%  python3.10  python3.10         [.] 0x00000000001215e9
     0.42%  python3.10  python3.10         [.] 0x0000000000121635
     0.38%  python3.10  python3.10         [.] 0x00000000001215f2
     0.33%  python3.10  python3.10         [.] 0x0000000000121600
     0.33%  python3.10  python3.10         [.] 0x0000000000121628
     0.32%  python3.10  python3.10         [.] 0x000000000015b541
     0.32%  python3.10  python3.10         [.] 0x00000000001215cb
     0.32%  python3.10  python3.10         [.] 0x000000000012167b
     0.30%  python3.10  python3.10         [.] 0x0000000000121638
     0.29%  python3.10  python3.10         [.] 0x0000000000179c02
     0.29%  python3.10  python3.10         [.] 0x000000000012160f
     0.29%  python3.10  python3.10         [.] 0x0000000000179c5a
     0.27%  python3.10  python3.10         [.] 0x000000000015b568
     0.26%  python3.10  python3.10         [.] 0x0000000000179bee
     0.25%  python3.10  python3.10         [.] 0x0000000000179be0
     0.24%  python3.10  python3.10         [.] 0x0000000000121677
     0.23%  python3.10  python3.10         [.] 0x0000000000179be8
     0.23%  python3.10  python3.10         [.] 0x00000000001215f7
     0.22%  python3.10  python3.10         [.] 0x0000000000121616
     0.21%  python3.10  python3.10         [.] 0x000000000015b56e
     0.21%  python3.10  python3.10         [.] 0x000000000015b557
     0.18%  python3.10  python3.10         [.] 0x0000000000179c4e
     0.16%  python3.10  python3.10         [.] 0x00000000001215e5
     0.16%  python3.10  python3.10         [.] 0x000000000015b537
     0.16%  python3.10  python3.10         [.] 0x000000000012167f
     0.15%  python3.10  python3.10         [.] 0x00000000001215e2
     0.15%  python3.10  python3.10         [.] 0x000000000015b506
     0.13%  python3.10  python3.10         [.] 0x0000000000121740
     0.13%  python3.10  python3.10         [.] 0x0000000000121660
     0.12%  python3.10  python3.10         [.] 0x0000000000121653
     0.12%  python3.10  python3.10         [.] 0x00000000001215d8
     0.10%  python3.10  python3.10         [.] 0x00000000001215a7
     0.10%  python3.10  python3.10         [.] 0x00000000001215bc
     0.09%  python3.10  python3.10         [.] 0x0000000000121596
     0.08%  python3.10  python3.10         [.] 0x000000000015b520
     0.08%  python3.10  python3.10         [.] 0x0000000000173d58
     0.08%  python3.10  python3.10         [.] 0x0000000000179c13
     0.07%  python3.10  python3.10         [.] 0x0000000000121675
     0.07%  python3.10  python3.10         [.] 0x000000000012166e
     0.07%  python3.10  python3.10         [.] 0x0000000000121667
     0.07%  python3.10  python3.10         [.] 0x0000000000179be6
     0.07%  python3.10  python3.10         [.] 0x0000000000179c3b
     0.07%  python3.10  python3.10         [.] 0x0000000000121749
     0.06%  python3.10  python3.10         [.] 0x000000000015b50e
     0.06%  python3.10  python3.10         [.] 0x0000000000179c42
     0.06%  python3.10  python3.10         [.] 0x0000000000121754
     0.05%  python3.10  python3.10         [.] 0x000000000015b500
     0.05%  python3.10  python3.10         [.] 0x000000000012159d
     0.05%  python3.10  python3.10         [.] 0x0000000000121757
     0.04%  python3.10  python3.10         [.] 0x00000000001215ed
     0.04%  python3.10  python3.10         [.] 0x000000000012175a
     0.04%  python3.10  python3.10         [.] 0x000000000015b53e
     0.04%  python3.10  python3.10         [.] 0x0000000000179c25
     0.04%  python3.10  python3.10         [.] 0x000000000015b53b
     0.04%  python3.10  python3.10         [.] 0x0000000000173d50
     0.04%  python3.10  python3.10         [.] 0x0000000000121594
     0.03%  python3.10  python3.10         [.] 0x00000000001215a2
     0.03%  python3.10  python3.10         [.] 0x0000000000179c15
     0.03%  python3.10  python3.10         [.] 0x0000000000179c2e
     0.02%  python3.10  python3.10         [.] 0x0000000000121734
     0.02%  python3.10  python3.10         [.] 0x00000000001215a6
     0.02%  python3.10  python3.10         [.] 0x00000000001215b2
     0.02%  python3.10  python3.10         [.] 0x000000000012164e
     0.02%  python3.10  python3.10         [.] 0x00000000001215a0
     0.02%  python3.10  python3.10         [.] 0x0000000000179c0b
     0.02%  python3.10  python3.10         [.] 0x000000000015b50a
     0.02%  python3.10  python3.10         [.] 0x0000000000121751
     0.02%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.01%  python3.10  python3.10         [.] 0x0000000000179c46
     0.01%  python3.10  python3.10         [.] 0x00000000001215c8
     0.01%  python3.10  python3.10         [.] 0x0000000000179bea
     0.01%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.01%  python3.10  python3.10         [.] 0x0000000000179be9
     0.01%  python3.10  python3.10         [.] 0x00000000001215df
     0.01%  python3.10  python3.10         [.] 0x0000000000173d54
     0.01%  python3.10  python3.10         [.] 0x00000000001215c0
     0.01%  python3.10  python3.10         [.] 0x0000000000179be4
     0.01%  python3.10  python3.10         [.] 0x0000000000121630
     0.01%  python3.10  python3.10         [.] 0x0000000000179c21
     0.01%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  python3.10         [.] 0x000000000015b504
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  python3.10         [.] 0x000000000015b512
     0.01%  python3.10  python3.10         [.] 0x000000000015b50b
     0.01%  python3.10  python3.10         [.] 0x0000000000121641
     0.01%  python3.10  python3.10         [.] 0x000000000015b519
     0.01%  python3.10  python3.10         [.] 0x000000000015b52a
     0.00%  python3.10  python3.10         [.] 0x000000000015b564
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  python3.10         [.] 0x000000000015b534
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  python3.10  python3.10         [.] 0x000000000012174d
     0.00%  python3.10  python3.10         [.] 0x000000000015b56d
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  python3.10  python3.10         [.] 0x0000000000121672
     0.00%  python3.10  python3.10         [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.00%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  python3.10         [.] 0x0000000000179bfb
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_sched_timer
     0.00%  python3.10  python3.10         [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  python3.10  python3.10         [.] 0x0000000000179c56
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.00%  python3.10  python3.10         [.] 0x000000000015b570
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  python3.10  python3.10         [.] 0x000000000015b54b
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.00%  python3.10  python3.10         [.] 0x0000000000179c38
     0.00%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  python3.10         [.] 0x000000000015b562
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%  python3.10  python3.10         [.] 0x000000000015b509
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] load_balance
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10         [.] 0x0000000000179c18
     0.00%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.00%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]  [k] irqentry_exit
     0.00%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  python3.10         [.] 0x00000000001795fe
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_sched_handle
     0.00%  python3.10  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10         [.] 0x0000000000121599
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  libc.so.6          [.] ____wcstod_l_internal
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  python3.10  libc.so.6          [.] ____wcstold_l_internal
