# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1176919489
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.01%  python3.10  [kernel.kallsyms]                         [k] ktime_get_ts64
     0.01%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.01%  python3.10  [kernel.kallsyms]                         [k] check_stack_object
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_ioctl
     0.01%  python3.10  python3.10                                [.] 0x000000000012e750
     0.01%  python3.10  python3.10                                [.] 0x0000000000242d45
     0.01%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.01%  python3.10  python3.10                                [.] 0x0000000000242d2c
     0.01%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.01%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.01%  python3.10  libcrypto.so.3                            [.] 0x000000000030822d
     0.01%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.01%  python3.10  python3.10                                [.] 0x00000000002069ad
     0.01%  python3.10  [kernel.kallsyms]                         [k] update_min_vruntime
     0.01%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.01%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_start_range_ns
     0.01%  python3.10  python3.10                                [.] 0x00000000001433c1
     0.01%  python3.10  [kernel.kallsyms]                         [k] release_sock
     0.01%  python3.10  python3.10                                [.] 0x0000000000206bc1
     0.01%  python3.10  libcrypto.so.3                            [.] 0x00000000003072a0
     0.01%  python3.10  [kernel.kallsyms]                         [k] mod_timer
     0.01%  python3.10  python3.10                                [.] 0x0000000000243720
     0.01%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.01%  python3.10  python3.10                                [.] 0x000000000017cf66
     0.01%  python3.10  [kernel.kallsyms]                         [k] syscall_exit_to_user_mode
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.01%  python3.10  python3.10                                [.] 0x0000000000121605
     0.01%  python3.10  python3.10                                [.] 0x0000000000121740
     0.01%  python3.10  python3.10                                [.] 0x000000000012283d
     0.01%  python3.10  python3.10                                [.] 0x0000000000243766
     0.01%  python3.10  python3.10                                [.] 0x000000000018d0ab
     0.01%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.01%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.01%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.01%  python3.10  libcrypto.so.3                            [.] 0x000000000030839d
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d32
     0.01%  python3.10  python3.10                                [.] 0x000000000011eaf4
     0.01%  python3.10  python3.10                                [.] PyUnicode_Decode
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.01%  python3.10  python3.10                                [.] 0x000000000011e8f8
     0.01%  python3.10  python3.10                                [.] 0x0000000000165fc3
     0.01%  python3.10  [kernel.kallsyms]                         [k] __fget_files
     0.01%  python3.10  [kernel.kallsyms]                         [k] __fdget
     0.01%  python3.10  python3.10                                [.] 0x0000000000165f3c
     0.01%  python3.10  python3.10                                [.] 0x00000000002437d2
     0.01%  python3.10  [kernel.kallsyms]                         [k] tcp_chrono_stop
     0.01%  python3.10  python3.10                                [.] 0x0000000000293f1c
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000307679
     0.01%  python3.10  libc.so.6                                 [.] 0x00000000001a113d
     0.01%  python3.10  python3.10                                [.] 0x000000000029b671
     0.01%  python3.10  python3.10                                [.] 0x000000000012161a
     0.01%  python3.10  python3.10                                [.] 0x0000000000151e0c
     0.01%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.01%  python3.10  python3.10                                [.] 0x000000000023ec5d
     0.01%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.01%  python3.10  python3.10                                [.] 0x00000000001b5b59
     0.01%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_space_adjust
     0.01%  python3.10  [kernel.kallsyms]                         [k] xfd_validate_state
     0.01%  python3.10  python3.10                                [.] 0x0000000000206ba0
     0.01%  python3.10  [kernel.kallsyms]                         [k] _copy_to_iter
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.01%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.01%  python3.10  python3.10                                [.] 0x000000000015fa80
     0.01%  python3.10  [kernel.kallsyms]                         [k] gup_pgd_range
     0.01%  python3.10  python3.10                                [.] 0x000000000023ec34
     0.01%  python3.10  python3.10                                [.] 0x0000000000242f87
     0.01%  python3.10  [kernel.kallsyms]                         [k] tcp_skb_entail
     0.01%  python3.10  [kernel.kallsyms]                         [k] finish_task_switch.isra.0
     0.01%  python3.10  python3.10                                [.] 0x000000000006fbb0
     0.01%  python3.10  python3.10                                [.] 0x000000000011e8d4
     0.01%  python3.10  python3.10                                [.] 0x0000000000160000
     0.01%  python3.10  python3.10                                [.] 0x0000000000165ef8
     0.01%  python3.10  python3.10                                [.] 0x0000000000166006
     0.01%  python3.10  python3.10                                [.] 0x000000000016607a
     0.01%  python3.10  python3.10                                [.] 0x000000000024374a
     0.01%  python3.10  python3.10                                [.] 0x000000000029b727
     0.01%  python3.10  python3.10                                [.] 0x000000000029b72f
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.01%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.01%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.01%  python3.10  [kernel.kallsyms]                         [k] hrtick_update
     0.01%  python3.10  [kernel.kallsyms]                         [k] rcu_read_unlock_strict
     0.01%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.01%  python3.10  [kernel.kallsyms]                         [k] therm_throt_process
     0.01%  python3.10  libc.so.6                                 [.] setsourcefilter
     0.01%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.01%  python3.10  python3.10                                [.] 0x000000000011e896
     0.01%  python3.10  python3.10                                [.] 0x0000000000121734
     0.01%  python3.10  python3.10                                [.] 0x000000000012e7a3
     0.01%  python3.10  python3.10                                [.] 0x0000000000143440
     0.01%  python3.10  [kernel.kallsyms]                         [k] zap_pte_range
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000307d3c
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d7f
     0.00%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_get_event_constraints
     0.00%  python3.10  python3.10                                [.] 0x0000000000151ef8
     0.00%  python3.10  [kernel.kallsyms]                         [k] __check_object_size
     0.00%  python3.10  [kernel.kallsyms]                         [k] __handle_mm_fault
     0.00%  python3.10  python3.10                                [.] 0x0000000000152369
     0.00%  python3.10  python3.10                                [.] 0x000000000029b730
     0.00%  python3.10  python3.10                                [.] 0x00000000002d9ea0
     0.00%  python3.10  [kernel.kallsyms]                         [k] mod_objcg_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a77
     0.00%  python3.10  [kernel.kallsyms]                         [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] rb_erase
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308237
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000017d808
     0.00%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]                         [k] poll_select_set_timeout
     0.00%  python3.10  [kernel.kallsyms]                         [k] remove_wait_queue
     0.00%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.00%  python3.10  python3.10                                [.] 0x000000000006f210
     0.00%  python3.10  python3.10                                [.] 0x0000000000122870
     0.00%  python3.10  python3.10                                [.] 0x0000000000159c10
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_bpf_run_filter_skb
     0.00%  python3.10  python3.10                                [.] 0x000000000020698c
     0.00%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]                         [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] __lock_text_start
     0.00%  python3.10  python3.10                                [.] _PyTime_GetMonotonicClock
     0.00%  python3.10  python3.10                                [.] 0x0000000000242e80
     0.00%  python3.10  python3.10                                [.] 0x0000000000242f79
     0.00%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.00%  python3.10  python3.10                                [.] 0x000000000014345e
     0.00%  python3.10  python3.10                                [.] 0x00000000002b783a
     0.00%  python3.10  python3.10                                [.] 0x0000000000070990
     0.00%  python3.10  python3.10                                [.] 0x0000000000165ef4
     0.00%  python3.10  python3.10                                [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  python3.10                                [.] 0x00000000001d93c0
     0.00%  python3.10  python3.10                                [.] 0x000000000017c6d8
     0.00%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.00%  python3.10  python3.10                                [.] 0x00000000001312df
     0.00%  python3.10  python3.10                                [.] 0x00000000000cfbb9
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output
     0.00%  python3.10  python3.10                                [.] 0x0000000000127fe8
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307656
     0.00%  python3.10  python3.10                                [.] 0x000000000018c082
     0.00%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.00%  python3.10  python3.10                                [.] 0x000000000029426d
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003083b5
     0.00%  python3.10  python3.10                                [.] PyErr_CheckSignals
     0.00%  python3.10  python3.10                                [.] 0x0000000000206701
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_vma
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307fc0
     0.00%  python3.10  [kernel.kallsyms]                         [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.00%  python3.10  python3.10                                [.] 0x000000000018928c
     0.00%  python3.10  python3.10                                [.] 0x0000000000133a83
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] rb_insert_color
     0.00%  python3.10  python3.10                                [.] 0x000000000018d711
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]                         [k] native_write_msr_safe
     0.00%  python3.10  python3.10                                [.] 0x000000000017f864
     0.00%  python3.10  python3.10                                [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.00%  python3.10  [kernel.kallsyms]                         [k] run_posix_cpu_timers
     0.00%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.00%  python3.10  python3.10                                [.] 0x000000000018d1cb
     0.00%  python3.10  [kernel.kallsyms]                         [k] migrate_enable
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003076b7
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_file_ioctl
     0.00%  python3.10  python3.10                                [.] 0x00000000001418ed
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_exit_rcu
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c6c
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sd_lb_stats.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x000000000015efa1
     0.00%  python3.10  [kernel.kallsyms]                         [k] restore_regs_and_return_to_kernel
     0.00%  python3.10  python3.10                                [.] PyFloat_FromDouble
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09a1
     0.00%  python3.10  python3.10                                [.] 0x0000000000188f0c
     0.00%  python3.10  [kernel.kallsyms]                         [k] __irqentry_text_end
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de4
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]                         [k] error_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_up_ref
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307c6d
     0.00%  python3.10  python3.10                                [.] 0x000000000015f004
     0.00%  python3.10  python3.10                                [.] 0x00000000001d490c
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_send_check
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199c00
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e79
     0.00%  python3.10  [kernel.kallsyms]                         [k] bpf_skops_write_hdr_opt.isra.0
     0.00%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10                                [.] 0x0000000000206a23
     0.00%  python3.10  python3.10                                [.] 0x0000000000206b1a
     0.00%  python3.10  [kernel.kallsyms]                         [k] __napi_poll
     0.00%  python3.10  [kernel.kallsyms]                         [k] migrate_disable
     0.00%  python3.10  python3.10                                [.] 0x0000000000179f21
     0.00%  python3.10  python3.10                                [.] 0x00000000002d9ed5
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f26
     0.00%  python3.10  python3.10                                [.] 0x000000000017c0b5
     0.00%  python3.10  python3.10                                [.] 0x00000000001b05c0
     0.00%  python3.10  python3.10                                [.] 0x000000000025b574
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003075fb
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307652
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307765
     0.00%  python3.10  python3.10                                [.] 0x00000000000cfa57
     0.00%  python3.10  python3.10                                [.] 0x0000000000169bc7
     0.00%  python3.10  python3.10                                [.] 0x0000000000198ea2
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e33
     0.00%  python3.10  python3.10                                [.] 0x0000000000151eaf
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4921
     0.00%  python3.10  python3.10                                [.] 0x0000000000206742
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0947
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307e09
     0.00%  python3.10  python3.10                                [.] 0x00000000001795cb
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4916
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf48
     0.00%  python3.10  python3.10                                [.] 0x000000000024380b
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307917
     0.00%  python3.10  python3.10                                [.] 0x00000000001339ac
     0.00%  python3.10  python3.10                                [.] 0x000000000015b12c
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ee0
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030779b
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003077b5
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030829c
     0.00%  python3.10  python3.10                                [.] 0x0000000000179e8b
     0.00%  python3.10  python3.10                                [.] 0x000000000029e8d0
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308188
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bdf
     0.00%  python3.10  python3.10                                [.] 0x000000000016a353
     0.00%  python3.10  python3.10                                [.] 0x000000000016ac52
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000280a83
     0.00%  python3.10  python3.10                                [.] 0x00000000002d04b4
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003081a7
     0.00%  python3.10  python3.10                                [.] PyMem_Calloc
     0.00%  python3.10  python3.10                                [.] 0x0000000000137be8
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef86
     0.00%  python3.10  python3.10                                [.] 0x000000000017957b
     0.00%  python3.10  python3.10                                [.] 0x00000000002069b9
     0.00%  python3.10  python3.10                                [.] 0x0000000000243800
     0.00%  python3.10  python3.10                                [.] 0x000000000027760a
     0.00%  python3.10  python3.10                                [.] 0x0000000000294957
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f1a
     0.00%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_sock_rcv_skb
     0.00%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_safe_stack
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] select_task_rq_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_add_backlog
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000198afe
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199f03
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308366
     0.00%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  python3.10                                [.] 0x0000000000122ae5
     0.00%  python3.10  python3.10                                [.] 0x0000000000152293
     0.00%  python3.10  python3.10                                [.] 0x0000000000156811
     0.00%  python3.10  python3.10                                [.] 0x00000000001598d1
     0.00%  python3.10  python3.10                                [.] 0x000000000015efab
     0.00%  python3.10  python3.10                                [.] 0x000000000017331c
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e9f
     0.00%  python3.10  python3.10                                [.] 0x0000000000189853
     0.00%  python3.10  python3.10                                [.] 0x000000000018d068
     0.00%  python3.10  python3.10                                [.] 0x000000000018d753
     0.00%  python3.10  python3.10                                [.] 0x000000000018d763
     0.00%  python3.10  python3.10                                [.] 0x00000000002775f9
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_protocol_deliver_rcu
     0.00%  python3.10  libc.so.6                                 [.] round_and_return
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_CTX_test_flags
     0.00%  python3.10  python3.10                                [.] 0x0000000000131268
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ad2
     0.00%  python3.10  python3.10                                [.] 0x0000000000151eca
     0.00%  python3.10  python3.10                                [.] 0x0000000000152420
     0.00%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d17a
     0.00%  python3.10  python3.10                                [.] 0x000000000018d525
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d62c
     0.00%  python3.10  python3.10                                [.] 0x000000000018d64f
     0.00%  python3.10  python3.10                                [.] 0x000000000018d960
     0.00%  python3.10  python3.10                                [.] 0x0000000000198e86
     0.00%  python3.10  python3.10                                [.] 0x0000000000241490
     0.00%  python3.10  [kernel.kallsyms]                         [k] plist_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] truncate_inode_pages_range
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003072fa
     0.00%  python3.10  python3.10                                [.] PyList_New
     0.00%  python3.10  python3.10                                [.] PySlice_New
     0.00%  python3.10  python3.10                                [.] PySlice_Unpack
     0.00%  python3.10  python3.10                                [.] _PyLong_Format
     0.00%  python3.10  python3.10                                [.] 0x000000000011d510
     0.00%  python3.10  python3.10                                [.] 0x000000000017961b
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.00%  python3.10  python3.10                                [.] 0x00000000001894b1
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfa0
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfad
     0.00%  python3.10  python3.10                                [.] 0x000000000018d656
     0.00%  python3.10  python3.10                                [.] 0x000000000020674f
     0.00%  python3.10  python3.10                                [.] 0x000000000020beab
     0.00%  python3.10  python3.10                                [.] 0x0000000000277551
     0.00%  python3.10  python3.10                                [.] 0x0000000000295394
     0.00%  python3.10  python3.10                                [.] 0x00000000002b6a0a


# Samples: 6K of event 'branch'
# Event count (approx.): 269927468
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
    28.98%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     4.36%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     2.02%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     1.68%  python3.10  python3.10                                [.] PyLong_FromString
     1.31%  python3.10  python3.10                                [.] PyList_Append
     1.18%  python3.10  python3.10                                [.] 0x00000000001d4961
     0.85%  python3.10  python3.10                                [.] 0x00000000001b640a
     0.83%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.76%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.72%  python3.10  python3.10                                [.] 0x000000000015b546
     0.72%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.66%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.61%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.61%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.59%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.59%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.55%  python3.10  python3.10                                [.] 0x0000000000174090
     0.53%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.49%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.48%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.44%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.43%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.40%  python3.10  python3.10                                [.] 0x000000000015ef70
     0.40%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.39%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.38%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.37%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.37%  python3.10  python3.10                                [.] 0x000000000020bea0
     0.36%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.36%  python3.10  python3.10                                [.] 0x000000000017958b
     0.36%  python3.10  python3.10                                [.] 0x000000000012290a
     0.34%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.34%  python3.10  python3.10                                [.] 0x000000000018d589
     0.33%  python3.10  python3.10                                [.] 0x0000000000137b1b
     0.33%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.32%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.31%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.29%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.29%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.29%  python3.10  python3.10                                [.] 0x00000000001795e5
     0.26%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.25%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.25%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.24%  python3.10  python3.10                                [.] 0x0000000000188e88
     0.24%  python3.10  python3.10                                [.] 0x00000000001228f6
     0.24%  python3.10  python3.10                                [.] 0x0000000000122820
     0.23%  python3.10  python3.10                                [.] 0x00000000001732de
     0.23%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.23%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.23%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.23%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.23%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.22%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.22%  python3.10  python3.10                                [.] 0x000000000018d585
     0.21%  python3.10  python3.10                                [.] 0x000000000018d077
     0.21%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.21%  python3.10  python3.10                                [.] 0x000000000017c3aa
     0.21%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.21%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.20%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.20%  python3.10  python3.10                                [.] 0x000000000018c028
     0.20%  python3.10  python3.10                                [.] 0x000000000015b541
     0.19%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.19%  python3.10  python3.10                                [.] 0x000000000015b564
     0.19%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.19%  python3.10  python3.10                                [.] 0x000000000018d596
     0.19%  python3.10  python3.10                                [.] 0x00000000001229d5
     0.19%  python3.10  python3.10                                [.] 0x000000000015f020
     0.18%  python3.10  python3.10                                [.] PyObject_Format
     0.18%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.18%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.18%  python3.10  python3.10                                [.] 0x00000000001229d0
     0.18%  python3.10  python3.10                                [.] 0x000000000015b500
     0.18%  python3.10  python3.10                                [.] 0x0000000000127f59
     0.18%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.18%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.18%  python3.10  python3.10                                [.] 0x000000000015b537
     0.18%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.18%  python3.10  python3.10                                [.] 0x0000000000137b77
     0.17%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.17%  python3.10  python3.10                                [.] 0x0000000000122930
     0.17%  python3.10  python3.10                                [.] 0x0000000000137a9c
     0.17%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.17%  python3.10  python3.10                                [.] PyNumber_Xor
     0.17%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.17%  python3.10  python3.10                                [.] 0x0000000000128097
     0.17%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.17%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.17%  python3.10  python3.10                                [.] 0x000000000018c096
     0.16%  python3.10  [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.16%  python3.10  python3.10                                [.] 0x0000000000188ff0
     0.16%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.16%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.16%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.16%  python3.10  python3.10                                [.] 0x000000000015b506
     0.16%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.15%  python3.10  python3.10                                [.] 0x000000000018d155
     0.15%  python3.10  python3.10                                [.] 0x000000000015b557
     0.15%  python3.10  python3.10                                [.] 0x0000000000188dcf
     0.15%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.15%  python3.10  python3.10                                [.] 0x000000000018d746
     0.15%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.15%  python3.10  python3.10                                [.] 0x0000000000188e0a
