# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 93K of event 'cycles'
# Event count (approx.): 47388689290
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.00%  :2603743    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  python3.10            [.] 0x0000000000175dfe
     0.00%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.00%  :2604127    python3.10            [.] 0x000000000012167d
     0.00%  python3.10  python3.10            [.] 0x00000000001740bb
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  :2603904    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_sched_clock_irq
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd3
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10            [.] 0x000000000015eff0
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  python3.10            [.] 0x000000000015f01d
     0.00%  python3.10  python3.10            [.] 0x0000000000070990
     0.00%  python3.10  python3.10            [.] 0x00000000001598cd
     0.00%  python3.10  python3.10            [.] 0x0000000000206c54
     0.00%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.00%  :2603648    python3.10            [.] 0x000000000012160b
     0.00%  python3.10  python3.10            [.] 0x000000000015ef7f
     0.00%  python3.10  python3.10            [.] 0x0000000000121734
     0.00%  python3.10  python3.10            [.] 0x00000000001732c6
     0.00%  python3.10  python3.10            [.] 0x0000000000175d09
     0.00%  python3.10  python3.10            [.] 0x000000000012290a
     0.00%  python3.10  [kernel.kallsyms]     [k] native_apic_msr_eoi_write
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit
     0.00%  python3.10  python3.10            [.] 0x000000000020bea0
     0.00%  python3.10  python3.10            [.] 0x000000000018d066
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.00%  python3.10  python3.10            [.] 0x000000000017c393
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  python3.10            [.] 0x000000000017c3ef
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.00%  python3.10  python3.10            [.] 0x0000000000122870
     0.00%  python3.10  python3.10            [.] 0x000000000017f864
     0.00%  python3.10  python3.10            [.] 0x0000000000188dec
     0.00%  python3.10  python3.10            [.] 0x000000000015f00e
     0.00%  python3.10  python3.10            [.] 0x0000000000137b95
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  :2604127    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  python3.10            [.] 0x000000000015ef70
     0.00%  python3.10  python3.10            [.] 0x00000000001598e3
     0.00%  :2604086    python3.10            [.] 0x0000000000121623
     0.00%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.00%  python3.10  python3.10            [.] 0x000000000017958b
     0.00%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  python3.10            [.] 0x0000000000188fd0
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  python3.10            [.] 0x0000000000152302
     0.00%  python3.10  [kernel.kallsyms]     [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  python3.10            [.] 0x000000000018d25c
     0.00%  python3.10  python3.10            [.] 0x00000000001598c0
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_cpu
     0.00%  :2604086    [kernel.kallsyms]     [k] zap_pte_range
     0.00%  python3.10  python3.10            [.] 0x000000000018d0e8
     0.00%  python3.10  python3.10            [.] 0x000000000015b21b
     0.00%  python3.10  python3.10            [.] PyObject_GC_Del
     0.00%  python3.10  python3.10            [.] 0x000000000015b537
     0.00%  :2604086    python3.10            [.] 0x000000000012167f
     0.00%  :2604086    python3.10            [.] 0x0000000000121676
     0.00%  :2603967    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  python3.10            [.] PyErr_Format
     0.00%  :2604016    python3.10            [.] 0x0000000000121616
     0.00%  python3.10  python3.10            [.] 0x000000000012d6e3
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  :2604047    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_tick
     0.00%  :2604127    [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  :2603856    [kernel.kallsyms]     [k] __calc_delta
     0.00%  :2603967    python3.10            [.] 0x0000000000121590
     0.00%  :2604016    python3.10            [.] 0x00000000001215f7
     0.00%  :2603856    python3.10            [.] 0x0000000000121623
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  :2603967    python3.10            [.] 0x000000000012167d
     0.00%  :2603856    python3.10            [.] 0x00000000001215ab
     0.00%  :2603815    python3.10            [.] 0x00000000001215dc
     0.00%  :2603815    python3.10            [.] 0x000000000012167d
     0.00%  python3.10  python3.10            [.] 0x0000000000206c4d
     0.00%  :2603856    python3.10            [.] 0x0000000000121613
     0.00%  :2604016    python3.10            [.] 0x00000000001215e5
     0.00%  :2604086    python3.10            [.] 0x00000000001215e9
     0.00%  :2604086    python3.10            [.] 0x000000000012160b
     0.00%  :2604086    python3.10            [.] 0x0000000000121635
     0.00%  :2604127    python3.10            [.] 0x0000000000121605
     0.00%  :2603967    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.00%  :2603967    python3.10            [.] 0x00000000001215a3
     0.00%  :2603967    python3.10            [.] 0x0000000000121623
     0.00%  :2604086    python3.10            [.] 0x0000000000121590
     0.00%  :2603815    python3.10            [.] 0x00000000001215a3
     0.00%  :2603691    python3.10            [.] 0x000000000012160f
     0.00%  :2603691    python3.10            [.] 0x0000000000121616
     0.00%  :2603691    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  :2603691    python3.10            [.] 0x0000000000121635
     0.00%  :2603815    python3.10            [.] 0x0000000000121623
     0.00%  python3.10  python3.10            [.] 0x0000000000150bcb
     0.00%  :2604086    python3.10            [.] 0x0000000000121613
     0.00%  :2604086    python3.10            [.] 0x0000000000121628
     0.00%  :2603691    python3.10            [.] 0x0000000000121737
     0.00%  :2603743    python3.10            [.] 0x0000000000121605
     0.00%  :2603967    python3.10            [.] 0x00000000001215cb
     0.00%  :2603691    python3.10            [.] 0x0000000000121590
     0.00%  :2603815    python3.10            [.] 0x00000000001215cb
     0.00%  :2603967    python3.10            [.] 0x00000000001215e9
     0.00%  python3.10  python3.10            [.] 0x0000000000122832
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  python3.10            [.] 0x000000000015b16f
     0.00%  :2603856    python3.10            [.] 0x000000000012167d
     0.00%  :2604047    python3.10            [.] 0x000000000012160b
     0.00%  python3.10  [kernel.kallsyms]     [k] available_idle_cpu
     0.00%  :2603967    python3.10            [.] 0x0000000000121635
     0.00%  :2604016    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  :2604047    python3.10            [.] 0x00000000001215ab
     0.00%  :2603815    python3.10            [.] 0x00000000001215bc
     0.00%  :2604016    python3.10            [.] 0x0000000000121605
     0.00%  :2603815    python3.10            [.] 0x0000000000121594
     0.00%  python3.10  python3.10            [.] 0x00000000001d4955
     0.00%  python3.10  python3.10            [.] 0x0000000000137a66
     0.00%  :2603815    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  python3.10            [.] 0x000000000015b557
     0.00%  :2603743    [kernel.kallsyms]     [k] __update_load_avg_se
     0.00%  python3.10  python3.10            [.] 0x000000000029cdf0
     0.00%  :2603691    python3.10            [.] 0x00000000001215e5
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0986
     0.00%  python3.10  python3.10            [.] 0x0000000000188d97
     0.00%  :2604047    python3.10            [.] 0x0000000000121679
     0.00%  python3.10  python3.10            [.] 0x0000000000243828
     0.00%  python3.10  python3.10            [.] 0x000000000012290f
     0.00%  python3.10  python3.10            [.] 0x00000000001d4921
     0.00%  python3.10  python3.10            [.] 0x0000000000188e21
     0.00%  python3.10  python3.10            [.] 0x00000000001228da
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0970
     0.00%  python3.10  python3.10            [.] 0x00000000002774db
     0.00%  python3.10  python3.10            [.] 0x00000000001228d1
     0.00%  python3.10  python3.10            [.] 0x000000000018c04e
     0.00%  :2603691    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  python3.10            [.] 0x0000000000137c02
     0.00%  python3.10  python3.10            [.] 0x000000000018d51f
     0.00%  python3.10  libc.so.6             [.] re_search_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  python3.10            [.] 0x0000000000137a9c
     0.00%  python3.10  python3.10            [.] 0x0000000000179530
     0.00%  :2603691    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  [kernel.kallsyms]     [k] __count_memcg_events
     0.00%  python3.10  [kernel.kallsyms]     [k] run_posix_cpu_timers
     0.00%  python3.10  python3.10            [.] 0x00000000001732e7
     0.00%  :2603648    python3.10            [.] 0x000000000012161a
     0.00%  :2604016    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  python3.10            [.] 0x0000000000137aad
     0.00%  python3.10  python3.10            [.] 0x000000000017f860
     0.00%  python3.10  python3.10            [.] 0x0000000000188df0
     0.00%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10            [.] 0x00000000001740af
     0.00%  python3.10  python3.10            [.] 0x0000000000137a60
     0.00%  python3.10  python3.10            [.] PyArg_ParseTupleAndKeywords
     0.00%  python3.10  [kernel.kallsyms]     [k] chacha_permute
     0.00%  :2603743    python3.10            [.] 0x00000000001215e9
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] recalc_sigpending
     0.00%  python3.10  python3.10            [.] 0x000000000018c0a9
     0.00%  python3.10  libc.so.6             [.] parse_expression
     0.00%  python3.10  python3.10            [.] 0x00000000001d4947
     0.00%  python3.10  python3.10            [.] 0x000000000018d1c6
     0.00%  python3.10  python3.10            [.] 0x0000000000188ff0
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  python3.10            [.] 0x0000000000137a88
     0.00%  python3.10  python3.10            [.] 0x0000000000175d5a
     0.00%  :2604127    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  python3.10            [.] PyErr_Restore
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d300
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.00%  python3.10  python3.10            [.] 0x00000000001795e5
     0.00%  python3.10  python3.10            [.] 0x0000000000188d4e
     0.00%  python3.10  python3.10            [.] 0x00000000001736fb
     0.00%  python3.10  python3.10            [.] 0x0000000000128097
     0.00%  python3.10  python3.10            [.] 0x00000000001d493d
     0.00%  python3.10  python3.10            [.] 0x000000000018d165
     0.00%  python3.10  python3.10            [.] 0x0000000000172af9
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_extract_done_cbs
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.00%  :2603691    [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]     [k] therm_throt_process
     0.00%  python3.10  python3.10            [.] 0x0000000000129d20
     0.00%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_uncharge_page
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.00%  :2604016    python3.10            [.] 0x000000000012160b
     0.00%  python3.10  python3.10            [.] 0x00000000001d48e1
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rt_rq_load_avg
     0.00%  python3.10  python3.10            [.] 0x000000000028b800
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  python3.10            [.] 0x00000000001d4951
     0.00%  python3.10  python3.10            [.] 0x000000000015b500
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]     [k] unlink_anon_vmas
     0.00%  python3.10  [vdso]                [.] 0x0000000000000862
     0.00%  python3.10  [kernel.kallsyms]     [k] pmd_val
     0.00%  python3.10  [kernel.kallsyms]     [k] __pagevec_lru_add_fn
     0.00%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_signals
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  python3.10            [.] 0x0000000000151eed
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_and
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_active
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  :2603743    python3.10            [.] 0x000000000012160b
     0.00%  python3.10  python3.10            [.] 0x000000000015fff3
     0.00%  python3.10  python3.10            [.] 0x000000000020674f
     0.00%  python3.10  [kernel.kallsyms]     [k] task_work_run
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]     [k] refill_obj_stock
     0.00%  python3.10  python3.10            [.] 0x000000000012e078
     0.00%  python3.10  [kernel.kallsyms]     [k] scheduler_tick
     0.00%  python3.10  python3.10            [.] PyObject_IsTrue
     0.00%  python3.10  python3.10            [.] 0x000000000029500c
     0.00%  python3.10  python3.10            [.] 0x000000000015ef78
     0.00%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]     [k] __vma_adjust
     0.00%  python3.10  python3.10            [.] 0x0000000000188d7f
     0.00%  python3.10  python3.10            [.] 0x000000000017a8e0
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_enter_rcu
     0.00%  python3.10  python3.10            [.] 0x0000000000206913
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_forward
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [vdso]                [.] 0x00000000000007f7
     0.00%  python3.10  python3.10            [.] 0x00000000001d48f3
     0.00%  python3.10  python3.10            [.] 0x0000000000151db8
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_lock_task_context
     0.00%  python3.10  python3.10            [.] 0x000000000029497a
     0.00%  python3.10  [kernel.kallsyms]     [k] put_pid_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] cpumask_next_wrap
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_thermal_interrupt
     0.00%  python3.10  python3.10            [.] 0x0000000000188e88
     0.00%  python3.10  python3.10            [.] _PyLong_New
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  python3.10            [.] 0x0000000000293e15
     0.00%  python3.10  [kernel.kallsyms]     [k] __note_gp_changes
     0.00%  python3.10  python3.10            [.] 0x000000000020bed3
     0.00%  python3.10  python3.10            [.] 0x000000000015efcc
     0.00%  python3.10  python3.10            [.] 0x000000000020bea6
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] rseq_ip_fixup
     0.00%  python3.10  python3.10            [.] 0x0000000000121672
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0994
     0.00%  python3.10  python3.10            [.] 0x000000000015ff70
     0.00%  python3.10  python3.10            [.] 0x000000000012d130
     0.00%  python3.10  python3.10            [.] 0x000000000015b15c
     0.00%  python3.10  python3.10            [.] 0x000000000020bf52
     0.00%  :2603904    python3.10            [.] 0x0000000000121628
     0.00%  python3.10  python3.10            [.] 0x000000000015f014
     0.00%  python3.10  python3.10            [.] 0x000000000015efaa
     0.00%  python3.10  python3.10            [.] 0x0000000000122884
     0.00%  python3.10  python3.10            [.] 0x000000000015c5e7
     0.00%  python3.10  python3.10            [.] 0x000000000015ffde
     0.00%  python3.10  [kernel.kallsyms]     [k] get_user_pages_fast
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd6
     0.00%  python3.10  python3.10            [.] 0x000000000018d599
     0.00%  python3.10  python3.10            [.] 0x000000000018c091
     0.00%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%  python3.10  python3.10            [.] 0x0000000000175df2
     0.00%  python3.10  python3.10            [.] 0x0000000000122916
     0.00%  python3.10  python3.10            [.] 0x0000000000143573
     0.00%  python3.10  python3.10            [.] 0x0000000000122930
     0.00%  python3.10  python3.10            [.] 0x000000000029ca5e
     0.00%  python3.10  python3.10            [.] 0x000000000012b374
     0.00%  python3.10  python3.10            [.] 0x00000000001740a7
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_update_next_event
     0.00%  python3.10  python3.10            [.] 0x000000000027e95b
     0.00%  python3.10  python3.10            [.] PyBool_FromLong
     0.00%  python3.10  python3.10            [.] 0x0000000000175de4
     0.00%  python3.10  python3.10            [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  python3.10            [.] 0x000000000018d589
     0.00%  python3.10  python3.10            [.] 0x000000000015ffe6
     0.00%  python3.10  python3.10            [.] 0x0000000000175d4c
     0.00%  python3.10  python3.10            [.] 0x0000000000122827
     0.00%  python3.10  python3.10            [.] 0x000000000015ff7b
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] fpu_clone
     0.00%  python3.10  [kernel.kallsyms]     [k] handle_pte_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get_with_offset
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_slice
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030835e
     0.00%  python3.10  python3.10            [.] 0x000000000015ff92
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc
     0.00%  python3.10  python3.10            [.] 0x000000000015e0d2
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_local_irq_enable
     0.00%  python3.10  python3.10            [.] 0x0000000000177140
     0.00%  python3.10  python3.10            [.] 0x000000000017723b
     0.00%  python3.10  python3.10            [.] 0x0000000000188d32
     0.00%  python3.10  python3.10            [.] 0x0000000000188ed5
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task
     0.00%  python3.10  python3.10            [.] 0x0000000000277507
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_begin
     0.00%  python3.10  python3.10            [.] 0x000000000018c0a4
     0.00%  python3.10  python3.10            [.] 0x000000000018c069
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_charge_page
     0.00%  python3.10  python3.10            [.] 0x0000000000294e9f
     0.00%  python3.10  python3.10            [.] PyUnicode_New
     0.00%  python3.10  python3.10            [.] 0x000000000018d757
     0.00%  :2603904    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  python3.10            [.] 0x000000000015b50e
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_erase
     0.00%  :2603743    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  python3.10            [.] 0x000000000018d15e
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0984
     0.00%  :2603904    [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10            [.] 0x000000000012291a
     0.00%  python3.10  python3.10            [.] 0x0000000000137a6a
     0.00%  python3.10  python3.10            [.] 0x0000000000188e99
     0.00%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.00%  python3.10  python3.10            [.] 0x0000000000188e5e
     0.00%  python3.10  python3.10            [.] 0x0000000000206753
     0.00%  python3.10  python3.10            [.] 0x000000000018d0b9
     0.00%  python3.10  python3.10            [.] 0x0000000000129e14
     0.00%  python3.10  libc.so.6             [.] str_to_mpn
     0.00%  python3.10  python3.10            [.] 0x0000000000128da0
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10            [.] 0x000000000018d081
     0.00%  python3.10  python3.10            [.] 0x00000000001d4916
     0.00%  python3.10  python3.10            [.] 0x0000000000122877
     0.00%  python3.10  [kernel.kallsyms]     [k] do_arch_prctl_64
     0.00%  python3.10  libcrypto.so.3        [.] EVP_MD_get_size
     0.00%  python3.10  python3.10            [.] 0x0000000000121c35
     0.00%  python3.10  python3.10            [.] 0x00000000001795ed
     0.00%  python3.10  python3.10            [.] 0x0000000000127f50
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  python3.10            [.] 0x00000000001d48dd
     0.00%  python3.10  python3.10            [.] 0x00000000001740ab
     0.00%  python3.10  [kernel.kallsyms]     [k] i_callback
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_setup
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_signal
     0.00%  python3.10  python3.10            [.] 0x0000000000121d8f
     0.00%  python3.10  python3.10            [.] 0x0000000000131350
     0.00%  python3.10  python3.10            [.] 0x0000000000137b7b
     0.00%  python3.10  python3.10            [.] 0x00000000001598f3
     0.00%  python3.10  python3.10            [.] 0x0000000000163fd2
     0.00%  python3.10  python3.10            [.] 0x000000000020bf61
     0.00%  python3.10  python3.10            [.] 0x000000000024380b
     0.00%  python3.10  python3.10            [.] 0x000000000018d0dc
     0.00%  python3.10  python3.10            [.] 0x0000000000121675
     0.00%  python3.10  python3.10            [.] 0x000000000013fd16
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  python3.10            [.] 0x0000000000188eee
     0.00%  python3.10  python3.10            [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10            [.] 0x0000000000294986
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d6
     0.00%  python3.10  python3.10            [.] 0x0000000000188d36
     0.00%  python3.10  [kernel.kallsyms]     [k] update_fast_timekeeper
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  python3.10            [.] 0x000000000012d0c8
     0.00%  python3.10  python3.10            [.] 0x000000000018d964
     0.00%  python3.10  python3.10            [.] 0x000000000018d14d
     0.00%  python3.10  python3.10            [.] 0x000000000018c041
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pebs_constraints
     0.00%  python3.10  python3.10            [.] 0x000000000017c403
     0.00%  python3.10  python3.10            [.] 0x0000000000122826
     0.00%  python3.10  python3.10            [.] 0x0000000000206c74
     0.00%  python3.10  python3.10            [.] 0x000000000018d581
     0.00%  python3.10  python3.10            [.] 0x00000000001732ca
     0.00%  python3.10  python3.10            [.] 0x0000000000188efb
     0.00%  python3.10  python3.10            [.] 0x00000000001732d2
     0.00%  python3.10  python3.10            [.] PyMem_Realloc
     0.00%  python3.10  python3.10            [.] 0x000000000017c38a
     0.00%  python3.10  python3.10            [.] PyObject_GetItem
     0.00%  python3.10  python3.10            [.] 0x0000000000179553
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  python3.10  python3.10            [.] 0x000000000015b56c
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]     [k] try_charge_memcg
     0.00%  python3.10  python3.10            [.] 0x000000000018bf76
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  python3.10  python3.10            [.] _PyLong_Format
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  python3.10  python3.10            [.] 0x000000000020657c
     0.00%  python3.10  python3.10            [.] 0x000000000013855b
     0.00%  python3.10  python3.10            [.] 0x000000000017cbdf
     0.00%  python3.10  python3.10            [.] 0x0000000000138921
     0.00%  python3.10  python3.10            [.] 0x000000000013873e
     0.00%  :2603856    python3.10            [.] 0x000000000012160f
     0.00%  python3.10  python3.10            [.] 0x0000000000172aae
     0.00%  python3.10  python3.10            [.] 0x000000000015f392
     0.00%  python3.10  python3.10            [.] 0x000000000015b564
     0.00%  python3.10  python3.10            [.] 0x0000000000174178
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d4
     0.00%  python3.10  python3.10            [.] 0x000000000015b512
     0.00%  python3.10  python3.10            [.] 0x000000000024413a
     0.00%  python3.10  python3.10            [.] 0x000000000029429c
     0.00%  python3.10  python3.10            [.] 0x0000000000174282
     0.00%  :2603904    python3.10            [.] 0x0000000000121638
     0.00%  python3.10  [kernel.kallsyms]     [k] kmalloc_slab
     0.00%  python3.10  libc.so.6             [.] re_compile_internal
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0ae4
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307346
     0.00%  python3.10  python3.10            [.] 0x0000000000133a4c
     0.00%  python3.10  python3.10            [.] 0x0000000000151d80
     0.00%  python3.10  python3.10            [.] 0x0000000000151d86
     0.00%  python3.10  python3.10            [.] 0x000000000015e095
     0.00%  python3.10  python3.10            [.] 0x000000000015f077
     0.00%  python3.10  python3.10            [.] 0x0000000000175cf0
     0.00%  python3.10  python3.10            [.] 0x0000000000188edb
