# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 47K of event 'cycles'
# Event count (approx.): 23886930447
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.00%  :1952495    [kernel.kallsyms]  [k] update_load_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  :1952495    [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  :1952495    [kernel.kallsyms]  [k] event_sched_in
     0.00%  :1952495    [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1952495    python3.10         [.] 0x000000000015b525
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  :1952495    libc.so.6          [.] 0x0000000000199efd
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  :1952495    python3.10         [.] 0x0000000000179c38
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.00%  :1952495    python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  :1952495    [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  :1952495    [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.00%  :1952495    python3.10         [.] PyFloat_FromDouble
     0.00%  :1952495    python3.10         [.] 0x000000000011b4fc
     0.00%  :1952495    python3.10         [.] 0x0000000000277486
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  :1952495    python3.10         [.] 0x0000000000294ec7
     0.00%  :1952495    [kernel.kallsyms]  [k] __calc_delta
     0.00%  :1952495    python3.10         [.] 0x000000000018c4f0
     0.00%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_lock_nested
     0.00%  :1952495    python3.10         [.] 0x0000000000241490
     0.00%  :1952495    python3.10         [.] PyObject_Malloc
     0.00%  :1952495    python3.10         [.] 0x000000000012291a
     0.00%  :1952495    python3.10         [.] 0x0000000000294296
     0.00%  :1952495    [kernel.kallsyms]  [k] cpuacct_charge
     0.00%  :1952495    [kernel.kallsyms]  [k] __update_blocked_fair
     0.00%  :1952495    [kernel.kallsyms]  [k] perf_adjust_freq_unthr_context
     0.00%  :1952495    [kernel.kallsyms]  [k] tcp_clean_rtx_queue.constprop.0
     0.00%  :1952495    [kernel.kallsyms]  [k] sock_def_readable
     0.00%  :1952495    python3.10         [.] PyLong_FromLong
     0.00%  :1952495    python3.10         [.] PyUnicode_AsEncodedString
     0.00%  :1952495    python3.10         [.] 0x00000000002069d2
     0.00%  :1952495    [kernel.kallsyms]  [k] xmit_one.constprop.0
     0.00%  :1952495    libc.so.6          [.] re_search_internal
     0.00%  :1952495    python3.10         [.] 0x000000000015b232
     0.00%  :1952495    python3.10         [.] 0x000000000015c5f4
     0.00%  :1952495    python3.10         [.] 0x0000000000150918
     0.00%  :1952495    python3.10         [.] 0x000000000015b509
     0.00%  :1952495    libc.so.6          [.] __stpcpy
     0.00%  :1952495    [kernel.kallsyms]  [k] irq_enter_rcu
     0.00%  :1952495    python3.10         [.] PyLong_FromString
     0.00%  :1952495    python3.10         [.] 0x0000000000162fe7
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d300
     0.00%  :1952495    python3.10         [.] 0x00000000001732c0
     0.00%  :1952495    python3.10         [.] 0x00000000001b63ff
     0.00%  :1952495    [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%  :1952495    libc.so.6          [.] pthread_rwlock_unlock@@GLIBC_2.34
     0.00%  :1952495    [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  :1952495    [kernel.kallsyms]  [k] native_read_msr
     0.00%  :1952495    [kernel.kallsyms]  [k] account_process_tick
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  :1952495    [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  :1952495    [kernel.kallsyms]  [k] try_to_wake_up
     0.00%  :1952495    python3.10         [.] 0x00000000001795cb
     0.00%  :1952495    python3.10         [.] 0x000000000014359d
     0.00%  python3.10  python3.10         [.] 0x000000000028e0a9
     0.00%  :1952495    python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  :1952495    python3.10         [.] 0x0000000000151ee2
     0.00%  python3.10  python3.10         [.] 0x000000000011b400
     0.00%  :1952495    python3.10         [.] 0x0000000000198e79
     0.00%  :1952495    [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  :1952495    libc.so.6          [.] re_compile_internal
     0.00%  :1952495    python3.10         [.] 0x0000000000179bfe
     0.00%  :1952495    libc.so.6          [.] 0x0000000000199c00
     0.00%  :1952495    [kernel.kallsyms]  [k] aa_apply_modes_to_perms
     0.00%  :1952495    [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]  [k] blkcg_maybe_throttle_current
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  :1952495    python3.10         [.] 0x0000000000206742
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  :1952495    [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  :1952495    [kernel.kallsyms]  [k] apparmor_ipv4_postroute
     0.00%  :1952495    [kernel.kallsyms]  [k] psi_task_switch
     0.00%  :1952495    [kernel.kallsyms]  [k] eth_type_trans
     0.00%  :1952495    python3.10         [.] 0x00000000002067ed
     0.00%  :1952495    [kernel.kallsyms]  [k] __schedule
     0.00%  :1952495    python3.10         [.] 0x0000000000293e6b
     0.00%  :1952495    libc.so.6          [.] 0x00000000001a0944
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  :1952495    [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.00%  :1952919    python3.10         [.] 0x000000000012167d
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  :1952495    [kernel.kallsyms]  [k] kprobe_flush_task
     0.00%  :1952495    python3.10         [.] 0x000000000012287d
     0.00%  :1952495    [kernel.kallsyms]  [k] __ip_local_out
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  python3.10  python3.10         [.] 0x0000000000121672
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.00%  python3.10  python3.10         [.] 0x00000000001435a2
     0.00%  :1952495    libc.so.6          [.] __new_sem_wait_slow64
     0.00%  :1952495    libc.so.6          [.] 0x000000000019d981
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  :1952495    [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  :1952495    python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :1952495    [kernel.kallsyms]  [k] __wake_up_common
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.00%  :1952495    [kernel.kallsyms]  [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_page_range
     0.00%  python3.10  python3.10         [.] 0x000000000012161d
     0.00%  :1952495    python3.10         [.] 0x000000000015b54b
     0.00%  :1952495    python3.10         [.] 0x000000000015d876
     0.00%  :1952495    [kernel.kallsyms]  [k] queue_delayed_work_on
     0.00%  python3.10  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.00%  :1952495    python3.10         [.] 0x00000000001228ac
     0.00%  :1952495    [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  :1952495    [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  :1952495    [kernel.kallsyms]  [k] rb_next
     0.00%  :1952495    [kernel.kallsyms]  [k] entry_SYSCALL_64_safe_stack
     0.00%  :1952495    python3.10         [.] 0x0000000000179c5c
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  :1952495    [kernel.kallsyms]  [k] hash_futex
     0.00%  :1952495    [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] cpumask_next
     0.00%  :1952495    python3.10         [.] 0x0000000000127f54
     0.00%  :1952495    [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  :1952495    python3.10         [.] 0x0000000000206b25
     0.00%  :1952495    python3.10         [.] 0x0000000000179c56
     0.00%  :1952495    python3.10         [.] 0x0000000000169c54
     0.00%  :1952495    [kernel.kallsyms]  [k] update_vsyscall
     0.00%  :1952495    [kernel.kallsyms]  [k] cpuacct_account_field
     0.00%  :1952495    python3.10         [.] 0x0000000000179bf7
     0.00%  :1952495    [kernel.kallsyms]  [k] error_entry
     0.00%  :1952495    [kernel.kallsyms]  [k] update_dl_rq_load_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  :1952495    python3.10         [.] 0x000000000015f05b
     0.00%  :1952495    python3.10         [.] 0x0000000000241480
     0.00%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.00%  :1952495    python3.10         [.] _PyDict_GetItemIdWithError
     0.00%  :1952495    python3.10         [.] 0x000000000015b56d
     0.00%  :1952495    [kernel.kallsyms]  [k] mem_cgroup_handle_over_high
     0.00%  :1952495    [kernel.kallsyms]  [k] irqentry_exit
     0.00%  :1952495    python3.10         [.] 0x0000000000179c18
     0.00%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.00%  :1952495    [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]  [k] handle_mm_fault
     0.00%  python3.10  python3.10         [.] 0x000000000015233d
     0.00%  python3.10  [kernel.kallsyms]  [k] chacha_block_generic
     0.00%  python3.10  python3.10         [.] PyObject_Call
     0.00%  python3.10  python3.10         [.] 0x0000000000121660
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  python3.10         [.] 0x0000000000137bdf
     0.00%  python3.10  python3.10         [.] PyArg_ParseTupleAndKeywords
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock
     0.00%  python3.10  python3.10         [.] 0x0000000000137a60
     0.00%  python3.10  python3.10         [.] 0x00000000000701b0
     0.00%  python3.10  python3.10         [.] 0x0000000000165f01
     0.00%  python3.10  python3.10         [.] 0x00000000001566a6
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] do_anonymous_page
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.00%  python3.10  python3.10         [.] 0x000000000012d165
     0.00%  python3.10  python3.10         [.] 0x00000000001433cc
     0.00%  python3.10  python3.10         [.] 0x000000000012e078
     0.00%  python3.10  python3.10         [.] 0x000000000012e07f
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_slab
     0.00%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] try_charge_memcg
     0.00%  python3.10  python3.10         [.] PyObject_GetAttr
     0.00%  python3.10  python3.10         [.] 0x000000000015af56
     0.00%  python3.10  python3.10         [.] 0x0000000000175d55
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_task_output
     0.00%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  python3.10         [.] 0x000000000015ffe6
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  python3.10         [.] 0x000000000015ff70
     0.00%  python3.10  python3.10         [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10         [.] 0x0000000000129c70
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pebs_constraints
     0.00%  python3.10  python3.10         [.] PyCallable_Check
     0.00%  python3.10  python3.10         [.] 0x000000000012d0fc
     0.00%  python3.10  python3.10         [.] 0x00000000002865e0
     0.00%  python3.10  [kernel.kallsyms]  [k] chacha_permute
     0.00%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.00%  python3.10  python3.10         [.] 0x000000000015bb26
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.00%  python3.10  python3.10         [.] 0x000000000011d4f1
     0.00%  python3.10  python3.10         [.] 0x000000000011e957
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  python3.10  python3.10         [.] 0x000000000012d740
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.00%  python3.10  python3.10         [.] PyObject_Malloc
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10         [.] 0x000000000015d340
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_out
     0.00%  python3.10  python3.10         [.] 0x0000000000167da0
     0.00%  python3.10  python3.10         [.] 0x000000000015af50
     0.00%  python3.10  python3.10         [.] 0x0000000000128e03
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_output_begin
     0.00%  python3.10  python3.10         [.] _PyType_Lookup
     0.00%  python3.10  python3.10         [.] 0x0000000000129eca
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]  [k] cgroup_post_fork
     0.00%  python3.10  [kernel.kallsyms]  [k] task_active_pid_ns
     0.00%  python3.10  python3.10         [.] PyThread_acquire_lock_timed
     0.00%  python3.10  python3.10         [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  [kernel.kallsyms]  [k] __bitmap_intersects
     0.00%  python3.10  python3.10         [.] 0x0000000000129ea7
     0.00%  python3.10  python3.10         [.] 0x000000000016300a
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09c5
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  python3.10  python3.10         [.] 0x000000000015afbd
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  python3.10         [.] 0x0000000000129e93
     0.00%  python3.10  python3.10         [.] PyObject_SetAttr
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10         [.] 0x000000000012d088
     0.00%  python3.10  python3.10         [.] 0x000000000012e070
     0.00%  python3.10  [kernel.kallsyms]  [k] get_timespec64
     0.00%  python3.10  [kernel.kallsyms]  [k] account_event
     0.00%  :1952919    [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.00%  python3.10  python3.10         [.] 0x0000000000121751
     0.00%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add_fn
     0.00%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.00%  python3.10  [kernel.kallsyms]  [k] vmacache_find
     0.00%  python3.10  python3.10         [.] 0x0000000000172b51
     0.00%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1952495    [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.00%  :1952495    [kernel.kallsyms]  [k] rcu_accelerate_cbs
     0.00%  :1952495    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10         [.] 0x00000000001674d5
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  :1952495    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1952495    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.00%  :1952919    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1952495    [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] idle_cpu
     0.00%  python3.10  python3.10         [.] PyDict_SetItem
     0.00%  python3.10  [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  python3.10         [.] 0x00000000001215df


# Samples: 40K of event 'branch'
# Event count (approx.): 4832438699
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    51.48%  :1952495    python3.10         [.] _PyEval_EvalFrameDefault
     8.25%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     7.15%  :1952495    python3.10         [.] PyObject_RichCompare
     3.53%  :1952495    python3.10         [.] 0x000000000012161a
     2.10%  :1952495    python3.10         [.] 0x0000000000121590
     2.08%  :1952495    python3.10         [.] 0x0000000000179c52
     1.76%  :1952495    python3.10         [.] 0x000000000015b546
     1.59%  :1952495    python3.10         [.] 0x0000000000179c4e
     0.97%  :1952495    python3.10         [.] 0x0000000000121734
     0.89%  :1952495    python3.10         [.] 0x0000000000121605
     0.80%  :1952495    python3.10         [.] 0x0000000000179c0e
     0.71%  :1952495    python3.10         [.] 0x00000000001215c4
     0.69%  :1952495    python3.10         [.] 0x0000000000121596
     0.61%  :1952495    python3.10         [.] 0x0000000000121730
     0.60%  :1952495    python3.10         [.] 0x00000000001215a3
     0.60%  :1952495    python3.10         [.] 0x0000000000121676
     0.59%  :1952495    python3.10         [.] 0x000000000012159b
     0.58%  :1952495    python3.10         [.] 0x00000000001215f2
     0.55%  :1952495    python3.10         [.] 0x0000000000121737
     0.47%  :1952495    python3.10         [.] 0x00000000001215ab
     0.42%  :1952495    python3.10         [.] 0x00000000001215f7
     0.41%  :1952495    python3.10         [.] 0x0000000000121613
     0.37%  python3.10  python3.10         [.] 0x000000000012161a
     0.36%  :1952495    python3.10         [.] 0x00000000001215dc
     0.35%  :1952495    python3.10         [.] 0x000000000012167d
     0.34%  :1952495    python3.10         [.] 0x0000000000121679
     0.34%  :1952495    python3.10         [.] 0x000000000015b506
     0.33%  :1952495    python3.10         [.] 0x0000000000179be6
     0.32%  :1952495    python3.10         [.] 0x000000000015b541
     0.32%  :1952495    python3.10         [.] 0x000000000012160b
     0.29%  :1952495    python3.10         [.] 0x00000000001215e9
     0.27%  :1952495    python3.10         [.] 0x00000000001215a7
     0.26%  :1952495    python3.10         [.] 0x000000000012159d
     0.26%  :1952495    python3.10         [.] 0x000000000015b568
     0.25%  :1952495    python3.10         [.] 0x0000000000121600
     0.25%  :1952495    python3.10         [.] 0x000000000015b56e
     0.24%  :1952495    python3.10         [.] 0x00000000001215cb
     0.23%  :1952495    python3.10         [.] 0x000000000015b500
     0.23%  :1952495    python3.10         [.] 0x0000000000179be0
     0.23%  :1952495    python3.10         [.] 0x0000000000179c02
     0.22%  :1952495    python3.10         [.] 0x0000000000179c5a
     0.22%  :1952495    python3.10         [.] 0x000000000012167b
     0.21%  :1952495    python3.10         [.] 0x00000000001215e5
     0.18%  :1952495    python3.10         [.] 0x0000000000121594
     0.17%  :1952495    python3.10         [.] 0x00000000001215a2
     0.17%  :1952495    python3.10         [.] 0x00000000001215bc
     0.17%  :1952495    python3.10         [.] 0x0000000000173d58
     0.16%  :1952495    python3.10         [.] 0x000000000015b557
     0.16%  :1952495    python3.10         [.] 0x000000000015b55b
     0.15%  :1952495    python3.10         [.] 0x0000000000179bee
     0.14%  :1952495    python3.10         [.] 0x000000000015b54f
     0.14%  :1952495    python3.10         [.] 0x0000000000121677
     0.14%  :1952495    python3.10         [.] 0x0000000000121653
     0.13%  :1952495    python3.10         [.] 0x0000000000173d50
     0.13%  :1952495    python3.10         [.] 0x000000000015b537
     0.12%  python3.10  python3.10         [.] 0x00000000001215f2
     0.12%  :1952495    python3.10         [.] 0x0000000000121660
     0.12%  :1952495    python3.10         [.] 0x000000000012167f
     0.12%  :1952495    python3.10         [.] 0x0000000000179be8
     0.12%  :1952495    python3.10         [.] 0x00000000001215e2
     0.12%  python3.10  python3.10         [.] 0x00000000001215f7
     0.11%  :1952495    python3.10         [.] 0x0000000000179bfb
     0.11%  :1952495    python3.10         [.] 0x0000000000179bea
     0.11%  :1952495    python3.10         [.] 0x0000000000121616
     0.11%  python3.10  python3.10         [.] 0x0000000000121676
     0.11%  python3.10  python3.10         [.] 0x0000000000121590
     0.11%  :1952495    python3.10         [.] 0x0000000000179c42
     0.10%  :1952495    python3.10         [.] 0x0000000000179be4
     0.10%  :1952495    python3.10         [.] 0x000000000015b55d
     0.10%  :1952495    python3.10         [.] 0x0000000000179c13
     0.09%  :1952495    python3.10         [.] 0x00000000001215ed
     0.09%  python3.10  python3.10         [.] 0x0000000000121605
     0.09%  :1952495    python3.10         [.] 0x0000000000179c3b
     0.08%  :1952495    python3.10         [.] 0x000000000015b520
     0.08%  :1952495    python3.10         [.] 0x0000000000121751
     0.08%  :1952495    python3.10         [.] 0x0000000000121675
     0.08%  :1952495    python3.10         [.] 0x000000000012166e
     0.07%  python3.10  python3.10         [.] 0x0000000000121613
     0.07%  python3.10  python3.10         [.] 0x00000000001215c4
     0.07%  :1952495    python3.10         [.] 0x000000000015b50a
     0.07%  python3.10  python3.10         [.] 0x00000000001215a3
     0.07%  :1952495    python3.10         [.] 0x000000000015b554
     0.06%  :1952495    python3.10         [.] 0x0000000000121667
     0.06%  :1952495    python3.10         [.] 0x000000000012175a
     0.06%  :1952495    python3.10         [.] 0x0000000000179be9
     0.06%  :1952495    python3.10         [.] 0x000000000015b53b
     0.06%  python3.10  python3.10         [.] 0x0000000000121596
     0.06%  python3.10  python3.10         [.] 0x0000000000121730
     0.06%  :1952495    python3.10         [.] 0x00000000001215a6
     0.06%  python3.10  python3.10         [.] 0x000000000012159b
     0.06%  :1952495    python3.10         [.] 0x000000000015b53e
     0.06%  :1952495    python3.10         [.] 0x00000000001215d8
     0.06%  :1952495    python3.10         [.] 0x0000000000121740
     0.05%  python3.10  python3.10         [.] 0x000000000012160b
     0.05%  :1952495    python3.10         [.] 0x000000000015b50e
     0.05%  python3.10  python3.10         [.] 0x0000000000121679
     0.05%  :1952495    python3.10         [.] 0x0000000000179c46
     0.05%  :1952495    python3.10         [.] 0x0000000000121757
     0.05%  python3.10  python3.10         [.] 0x0000000000121737
     0.05%  :1952495    python3.10         [.] 0x000000000012160f
     0.05%  :1952495    python3.10         [.] 0x0000000000121749
     0.05%  :1952495    python3.10         [.] 0x00000000001215c0
     0.05%  :1952495    python3.10         [.] 0x0000000000179c15
     0.05%  python3.10  python3.10         [.] 0x00000000001215cb
     0.04%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.04%  :1952495    python3.10         [.] 0x0000000000179c0b
     0.04%  :1952495    python3.10         [.] 0x0000000000121599
     0.04%  :1952495    python3.10         [.] 0x0000000000179c25
     0.04%  python3.10  python3.10         [.] 0x00000000001215a7
     0.04%  python3.10  python3.10         [.] 0x000000000012167d
     0.04%  :1952495    python3.10         [.] 0x0000000000121754
     0.04%  :1952495    python3.10         [.] 0x00000000001215a0
     0.04%  :1952495    python3.10         [.] 0x0000000000179c21
     0.04%  :1952495    [kernel.kallsyms]  [k] psi_group_change
     0.03%  :1952495    python3.10         [.] 0x0000000000179c2e
     0.03%  :1952495    python3.10         [.] 0x00000000001215b2
     0.03%  :1952495    python3.10         [.] 0x000000000015b504
     0.03%  python3.10  python3.10         [.] 0x000000000012167f
     0.03%  python3.10  python3.10         [.] 0x00000000001215e2
     0.03%  :1952495    python3.10         [.] 0x00000000001215c8
