_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
5e2e3d2ef9af8b066b3749b9,"[{'userID': 714, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 361, 'modifiedAt': 'Fri, 10 Jan 2020 17:40:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:41:16 GMT', 'kWhRequested': 24.0}]",000000714,2_39_95_27_2020-01-10 17:40:16.253899,2-39-95-27,CA-319,0002,0039,2020-01-10 09:40:16-08:00,2020-01-10 18:20:19-08:00,14.174,2020-01-10 11:47:37-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749ba,"[{'userID': 1912, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 196, 'modifiedAt': 'Fri, 10 Jan 2020 17:46:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 21:02:03 GMT', 'kWhRequested': 20.0}]",000001912,2_39_129_17_2020-01-10 17:46:03.453731,2-39-129-17,CA-307,0002,0039,2020-01-10 09:46:03-08:00,2020-01-10 16:21:07-08:00,13.308,2020-01-10 11:49:47-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749bb,"[{'userID': 515, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 144, 'modifiedAt': 'Fri, 10 Jan 2020 17:48:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 20:11:55 GMT', 'kWhRequested': 12.0}]",000000515,2_39_78_360_2020-01-10 17:47:54.975387,2-39-78-360,CA-322,0002,0039,2020-01-10 09:47:55-08:00,2020-01-10 13:10:54-08:00,7.029,2020-01-10 11:53:16-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749bc,"[{'userID': 1095, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 352, 'modifiedAt': 'Fri, 10 Jan 2020 18:03:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:55:26 GMT', 'kWhRequested': 16.0}]",000001095,2_39_79_383_2020-01-10 18:03:25.631999,2-39-79-383,CA-492,0002,0039,2020-01-10 10:03:26-08:00,2020-01-10 16:29:05-08:00,12.25,2020-01-10 12:08:01-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749bd,,,2_39_128_18_2020-01-10 18:07:53.783300,2-39-128-18,CA-308,0002,0039,2020-01-10 10:07:54-08:00,2020-01-10 11:44:07-08:00,0.895,2020-01-10 10:39:13-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749be,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 10 Jan 2020 18:10:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 19:09:41 GMT', 'kWhRequested': 8.0}]",000001366,2_39_130_31_2020-01-10 18:09:40.535964,2-39-130-31,CA-306,0002,0039,2020-01-10 10:09:41-08:00,2020-01-10 18:07:41-08:00,1.206,2020-01-10 10:41:39-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749bf,,,2_39_91_441_2020-01-10 18:19:00.127170,2-39-91-441,CA-499,0002,0039,2020-01-10 10:19:00-08:00,2020-01-10 12:18:13-08:00,0.758,2020-01-10 10:49:44-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c0,"[{'userID': 2170, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 183, 'modifiedAt': 'Fri, 10 Jan 2020 18:29:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 21:32:28 GMT', 'kWhRequested': 8.0}]",000002170,2_39_125_21_2020-01-10 18:29:27.536902,2-39-125-21,CA-311,0002,0039,2020-01-10 10:29:28-08:00,2020-01-10 17:10:06-08:00,7.667,2020-01-10 12:55:03-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c1,"[{'userID': 668, 'milesRequested': 10, 'WhPerMile': 425, 'minutesAvailable': 455, 'modifiedAt': 'Fri, 10 Jan 2020 18:34:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 02:09:50 GMT', 'kWhRequested': 4.25}]",000000668,2_39_127_19_2020-01-10 18:34:49.969865,2-39-127-19,CA-309,0002,0039,2020-01-10 10:34:50-08:00,2020-01-10 16:46:46-08:00,4.116,2020-01-10 11:38:24-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c2,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 327, 'modifiedAt': 'Fri, 10 Jan 2020 18:55:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 00:22:09 GMT', 'kWhRequested': 8.0}]",000000743,2_39_89_439_2020-01-10 18:55:09.373990,2-39-89-439,CA-501,0002,0039,2020-01-10 10:55:09-08:00,2020-01-10 16:39:39-08:00,3.903,2020-01-10 12:14:25-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c3,,,2_39_79_380_2020-01-10 18:57:01.662057,2-39-79-380,CA-489,0002,0039,2020-01-10 10:57:02-08:00,2020-01-10 11:50:49-08:00,0.788,2020-01-10 11:27:49-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c4,"[{'userID': 1274, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 237, 'modifiedAt': 'Fri, 10 Jan 2020 19:05:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:02:07 GMT', 'kWhRequested': 20.0}]",000001274,2_39_78_363_2020-01-10 19:05:06.783940,2-39-78-363,CA-320,0002,0039,2020-01-10 11:05:07-08:00,2020-01-10 20:29:05-08:00,14.7,2020-01-10 13:31:15-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c5,,,2_39_123_23_2020-01-10 19:26:06.561288,2-39-123-23,CA-313,0002,0039,2020-01-10 11:26:07-08:00,2020-01-10 13:18:17-08:00,0.977,2020-01-10 13:16:07-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c6,"[{'userID': 1864, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 126, 'modifiedAt': 'Fri, 10 Jan 2020 20:08:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 22:14:25 GMT', 'kWhRequested': 8.0}]",000001864,2_39_79_380_2020-01-10 20:08:25.317353,2-39-79-380,CA-489,0002,0039,2020-01-10 12:08:25-08:00,2020-01-10 14:17:37-08:00,4.295,2020-01-10 13:34:07-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c7,"[{'userID': 560, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 194, 'modifiedAt': 'Fri, 10 Jan 2020 20:17:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:31:01 GMT', 'kWhRequested': 12.0}]",000000560,2_39_91_437_2020-01-10 20:17:01.025315,2-39-91-437,CA-317,0002,0039,2020-01-10 12:17:01-08:00,2020-01-10 15:57:38-08:00,3.387,2020-01-10 13:44:18-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c8,"[{'userID': 712, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 166, 'modifiedAt': 'Fri, 10 Jan 2020 20:23:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:08:59 GMT', 'kWhRequested': 12.0}]",000000712,2_39_128_18_2020-01-10 20:22:59.504137,2-39-128-18,CA-308,0002,0039,2020-01-10 12:22:59-08:00,2020-01-10 19:06:35-08:00,4.697,2020-01-10 13:45:52-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749c9,,,2_39_79_377_2020-01-10 20:29:20.883269,2-39-79-377,CA-325,0002,0039,2020-01-10 12:29:21-08:00,2020-01-10 16:00:30-08:00,0.85,2020-01-10 13:45:55-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749ca,"[{'userID': 324, 'milesRequested': 20, 'WhPerMile': 444, 'minutesAvailable': 70, 'modifiedAt': 'Fri, 10 Jan 2020 20:49:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 21:59:34 GMT', 'kWhRequested': 8.88}, {'userID': 324, 'milesRequested': 20, 'WhPerMile': 444, 'minutesAvailable': 152, 'modifiedAt': 'Fri, 10 Jan 2020 22:12:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 10 Jan 2020 23:21:34 GMT', 'kWhRequested': 8.88}]",000000324,2_39_126_20_2020-01-10 20:49:34.279646,2-39-126-20,CA-310,0002,0039,2020-01-10 12:49:34-08:00,2020-01-10 20:14:45-08:00,1.933,2020-01-10 13:49:28-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749cb,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 215, 'modifiedAt': 'Fri, 10 Jan 2020 20:55:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 00:30:16 GMT', 'kWhRequested': 8.0}]",000000891,2_39_78_367_2020-01-10 20:55:15.719620,2-39-78-367,CA-494,0002,0039,2020-01-10 12:55:16-08:00,2020-01-10 17:07:48-08:00,1.94,2020-01-10 13:41:00-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749cc,"[{'userID': 431, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 112, 'modifiedAt': 'Fri, 10 Jan 2020 22:57:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 00:49:12 GMT', 'kWhRequested': 16.0}]",000000431,2_39_123_23_2020-01-10 22:57:12.247786,2-39-123-23,CA-313,0002,0039,2020-01-10 14:57:12-08:00,2020-01-10 17:06:12-08:00,6.545,2020-01-10 16:07:32-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749cd,"[{'userID': 3447, 'milesRequested': 40, 'WhPerMile': 375, 'minutesAvailable': 219, 'modifiedAt': 'Fri, 10 Jan 2020 23:12:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 02:51:17 GMT', 'kWhRequested': 15.0}]",000003447,2_39_90_440_2020-01-10 23:12:17.309494,2-39-90-440,CA-500,0002,0039,2020-01-10 15:12:17-08:00,2020-01-10 17:18:59-08:00,3.687,2020-01-10 16:26:10-08:00,America/Los_Angeles
5e2e3d2ef9af8b066b3749ce,"[{'userID': 5368, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 11 Jan 2020 01:15:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 02:13:48 GMT', 'kWhRequested': 12.0}]",000005368,2_39_139_28_2020-01-11 01:13:48.283333,2-39-139-28,CA-303,0002,0039,2020-01-10 17:13:48-08:00,2020-01-10 17:49:20-08:00,2.056,2020-01-10 17:49:12-08:00,America/Los_Angeles
5e2f8e9cf9af8b0a558fbd74,"[{'userID': 300, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 629, 'modifiedAt': 'Sat, 11 Jan 2020 14:27:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 00:56:47 GMT', 'kWhRequested': 32.0}, {'userID': 300, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 11 Jan 2020 14:28:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 15:27:47 GMT', 'kWhRequested': 32.0}, {'userID': 300, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 638, 'modifiedAt': 'Sat, 11 Jan 2020 14:31:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:05:47 GMT', 'kWhRequested': 32.0}]",000000300,2_39_138_29_2020-01-11 14:27:47.009281,2-39-138-29,CA-304,0002,0039,2020-01-11 06:27:47-08:00,2020-01-11 10:35:08-08:00,15.707,,America/Los_Angeles
5e2f8e9cf9af8b0a558fbd75,,,2_39_79_380_2020-01-11 16:36:16.186418,2-39-79-380,CA-489,0002,0039,2020-01-11 08:36:16-08:00,2020-01-11 14:53:20-08:00,0.98,,America/Los_Angeles
5e2f8e9cf9af8b0a558fbd76,"[{'userID': 291, 'milesRequested': 70, 'WhPerMile': 250, 'minutesAvailable': 679, 'modifiedAt': 'Sat, 11 Jan 2020 17:30:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:49:49 GMT', 'kWhRequested': 17.5}, {'userID': 291, 'milesRequested': 70, 'WhPerMile': 250, 'minutesAvailable': 679, 'modifiedAt': 'Sat, 11 Jan 2020 17:31:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:49:49 GMT', 'kWhRequested': 17.5}, {'userID': 291, 'milesRequested': 70, 'WhPerMile': 250, 'minutesAvailable': 680, 'modifiedAt': 'Sat, 11 Jan 2020 17:32:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:50:49 GMT', 'kWhRequested': 17.5}, {'userID': 291, 'milesRequested': 70, 'WhPerMile': 250, 'minutesAvailable': 682, 'modifiedAt': 'Sat, 11 Jan 2020 17:34:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:52:49 GMT', 'kWhRequested': 17.5}, {'userID': 291, 'milesRequested': 70, 'WhPerMile': 250, 'minutesAvailable': 692, 'modifiedAt': 'Sat, 11 Jan 2020 17:44:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 05:02:49 GMT', 'kWhRequested': 17.5}]",000000291,2_39_129_17_2020-01-11 17:30:40.238574,2-39-129-17,CA-307,0002,0039,2020-01-11 09:30:49-08:00,2020-01-11 14:05:13-08:00,17.409,,America/Los_Angeles
5e2f8e9cf9af8b0a558fbd77,"[{'userID': 365, 'milesRequested': 30, 'WhPerMile': 333, 'minutesAvailable': 104, 'modifiedAt': 'Sat, 11 Jan 2020 19:09:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 20:52:49 GMT', 'kWhRequested': 9.99}]",000000365,2_39_139_28_2020-01-11 19:08:49.044392,2-39-139-28,CA-303,0002,0039,2020-01-11 11:08:49-08:00,2020-01-11 12:17:47-08:00,2.063,,America/Los_Angeles
5e2f8e9cf9af8b0a558fbd78,"[{'userID': 1108, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 174, 'modifiedAt': 'Sat, 11 Jan 2020 22:49:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:42:52 GMT', 'kWhRequested': 20.0}, {'userID': 1108, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 174, 'modifiedAt': 'Sat, 11 Jan 2020 22:49:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:42:52 GMT', 'kWhRequested': 20.0}, {'userID': 1108, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 63, 'modifiedAt': 'Sat, 11 Jan 2020 22:53:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 11 Jan 2020 23:51:52 GMT', 'kWhRequested': 20.0}]",000001108,2_39_91_437_2020-01-11 22:48:51.888774,2-39-91-437,CA-317,0002,0039,2020-01-11 14:48:52-08:00,2020-01-11 17:19:28-08:00,8.84,,America/Los_Angeles
5e2f8e9cf9af8b0a558fbd79,"[{'userID': 248, 'milesRequested': 100, 'WhPerMile': 250, 'minutesAvailable': 355, 'modifiedAt': 'Sat, 11 Jan 2020 22:54:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 04:49:12 GMT', 'kWhRequested': 25.0}]",000000248,2_39_79_377_2020-01-11 22:54:12.409746,2-39-79-377,CA-325,0002,0039,2020-01-11 14:54:12-08:00,2020-01-11 19:52:11-08:00,24.904,,America/Los_Angeles
5e2f8e9cf9af8b0a558fbd7a,"[{'userID': 1920, 'milesRequested': 30, 'WhPerMile': 450, 'minutesAvailable': 154, 'modifiedAt': 'Sat, 11 Jan 2020 23:00:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:33:14 GMT', 'kWhRequested': 13.5}, {'userID': 1920, 'milesRequested': 30, 'WhPerMile': 450, 'minutesAvailable': 154, 'modifiedAt': 'Sat, 11 Jan 2020 23:00:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 01:33:14 GMT', 'kWhRequested': 13.5}, {'userID': 1920, 'milesRequested': 30, 'WhPerMile': 450, 'minutesAvailable': 202, 'modifiedAt': 'Sat, 11 Jan 2020 23:01:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 02:21:14 GMT', 'kWhRequested': 13.5}]",000001920,2_39_131_30_2020-01-11 22:59:13.622831,2-39-131-30,CA-305,0002,0039,2020-01-11 14:59:14-08:00,2020-01-11 17:10:00-08:00,5.473,,America/Los_Angeles
5e30e01ff9af8b0f5cf06993,"[{'userID': 489, 'milesRequested': 220, 'WhPerMile': 399, 'minutesAvailable': 485, 'modifiedAt': 'Sun, 12 Jan 2020 16:43:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 00:48:29 GMT', 'kWhRequested': 87.78}, {'userID': 489, 'milesRequested': 220, 'WhPerMile': 399, 'minutesAvailable': 472, 'modifiedAt': 'Sun, 12 Jan 2020 16:44:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 00:35:29 GMT', 'kWhRequested': 87.78}, {'userID': 489, 'milesRequested': 220, 'WhPerMile': 399, 'minutesAvailable': 503, 'modifiedAt': 'Sun, 12 Jan 2020 16:46:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 01:06:29 GMT', 'kWhRequested': 87.78}, {'userID': 489, 'milesRequested': 220, 'WhPerMile': 399, 'minutesAvailable': 505, 'modifiedAt': 'Sun, 12 Jan 2020 18:18:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 01:08:29 GMT', 'kWhRequested': 87.78}]",000000489,2_39_131_30_2020-01-12 16:43:28.787116,2-39-131-30,CA-305,0002,0039,2020-01-12 08:43:29-08:00,2020-01-13 08:20:06-08:00,33.232,2020-01-13 05:50:40-08:00,America/Los_Angeles
5e30e01ff9af8b0f5cf06994,,,2_39_129_17_2020-01-12 17:05:47.799340,2-39-129-17,CA-307,0002,0039,2020-01-12 09:05:48-08:00,2020-01-12 09:28:19-08:00,0.675,,America/Los_Angeles
5e30e01ff9af8b0f5cf06995,"[{'userID': 5471, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 62, 'modifiedAt': 'Sun, 12 Jan 2020 18:00:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 19:02:07 GMT', 'kWhRequested': 8.0}, {'userID': 5471, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 62, 'modifiedAt': 'Mon, 13 Jan 2020 01:53:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 19:02:07 GMT', 'kWhRequested': 8.0}, {'userID': 5471, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 534, 'modifiedAt': 'Mon, 13 Jan 2020 01:54:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 02:54:07 GMT', 'kWhRequested': 8.0}]",000005471,2_39_129_17_2020-01-12 17:59:55.842623,2-39-129-17,CA-307,0002,0039,2020-01-12 10:00:07-08:00,2020-01-12 18:02:27-08:00,7.883,2020-01-12 12:12:27-08:00,America/Los_Angeles
5e30e01ff9af8b0f5cf06996,"[{'userID': 1089, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 114, 'modifiedAt': 'Sun, 12 Jan 2020 20:06:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 12 Jan 2020 21:59:23 GMT', 'kWhRequested': 8.0}]",000001089,2_39_89_25_2020-01-12 20:05:23.222211,2-39-89-25,CA-315,0002,0039,2020-01-12 12:05:23-08:00,2020-01-12 14:03:44-08:00,6.77,2020-01-12 14:03:40-08:00,America/Los_Angeles
5e30e01ff9af8b0f5cf06997,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Mon, 13 Jan 2020 01:41:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 02:41:22 GMT', 'kWhRequested': 8.0}]",000001366,2_39_139_28_2020-01-13 01:41:21.633908,2-39-139-28,CA-303,0002,0039,2020-01-12 17:41:22-08:00,2020-01-12 18:34:34-08:00,1.791,2020-01-12 18:23:23-08:00,America/Los_Angeles
5e30e01ff9af8b0f5cf06998,"[{'userID': 4622, 'milesRequested': 20, 'WhPerMile': 300, 'minutesAvailable': 127, 'modifiedAt': 'Mon, 13 Jan 2020 01:42:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 03:48:46 GMT', 'kWhRequested': 6.0}]",000004622,2_39_127_19_2020-01-13 01:41:46.087820,2-39-127-19,CA-309,0002,0039,2020-01-12 17:41:46-08:00,2020-01-12 19:44:59-08:00,5.68,2020-01-12 19:33:21-08:00,America/Los_Angeles
5e30e01ff9af8b0f5cf06999,"[{'userID': 67, 'milesRequested': 240, 'WhPerMile': 250, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 13 Jan 2020 02:08:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 14:08:54 GMT', 'kWhRequested': 60.0}, {'userID': 67, 'milesRequested': 240, 'WhPerMile': 250, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 13 Jan 2020 02:09:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 14:08:54 GMT', 'kWhRequested': 60.0}]",000000067,2_39_129_17_2020-01-13 02:08:53.683125,2-39-129-17,CA-307,0002,0039,2020-01-12 18:08:54-08:00,2020-01-13 17:24:02-08:00,51.459,2020-01-13 01:52:50-08:00,America/Los_Angeles
5e30e01ff9af8b0f5cf0699a,"[{'userID': 1099, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 171, 'modifiedAt': 'Mon, 13 Jan 2020 02:41:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 05:31:40 GMT', 'kWhRequested': 32.0}]",000001099,2_39_139_28_2020-01-13 02:40:40.200795,2-39-139-28,CA-303,0002,0039,2020-01-12 18:40:40-08:00,2020-01-12 22:03:13-08:00,16.661,2020-01-12 21:23:13-08:00,America/Los_Angeles
5e3231b6f9af8b13f2ff1387,"[{'userID': 1104, 'milesRequested': 150, 'WhPerMile': 250, 'minutesAvailable': 436, 'modifiedAt': 'Mon, 13 Jan 2020 14:10:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 21:26:41 GMT', 'kWhRequested': 37.5}]",000001104,2_39_79_379_2020-01-13 14:10:41.235156,2-39-79-379,CA-327,0002,0039,2020-01-13 06:10:41-08:00,2020-01-13 15:55:21-08:00,20.9,2020-01-13 10:13:26-08:00,America/Los_Angeles
5e3231b6f9af8b13f2ff1388,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 50, 'modifiedAt': 'Mon, 13 Jan 2020 14:47:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 15:37:22 GMT', 'kWhRequested': 8.0}]",000000743,2_39_89_25_2020-01-13 14:47:21.928085,2-39-89-25,CA-315,0002,0039,2020-01-13 06:47:22-08:00,2020-01-13 08:19:50-08:00,5.097,2020-01-13 08:19:46-08:00,America/Los_Angeles
5e3231b6f9af8b13f2ff1389,"[{'userID': 4913, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 13 Jan 2020 15:09:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 03:08:49 GMT', 'kWhRequested': 20.0}]",000004913,2_39_95_27_2020-01-13 15:08:49.156069,2-39-95-27,CA-319,0002,0039,2020-01-13 07:08:49-08:00,2020-01-14 14:12:07-08:00,13.753,2020-01-13 11:50:48-08:00,America/Los_Angeles
5e3231b6f9af8b13f2ff138a,"[{'userID': 5471, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 534, 'modifiedAt': 'Mon, 13 Jan 2020 15:50:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 00:44:09 GMT', 'kWhRequested': 8.0}]",000005471,2_39_138_29_2020-01-13 15:49:48.727469,2-39-138-29,CA-304,0002,0039,2020-01-13 07:50:09-08:00,2020-01-13 18:15:09-08:00,7.886,2020-01-13 13:08:37-08:00,America/Los_Angeles
5e3231b6f9af8b13f2ff138b,"[{'userID': 3853, 'milesRequested': 100, 'WhPerMile': 360, 'minutesAvailable': 490, 'modifiedAt': 'Mon, 13 Jan 2020 16:13:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 00:22:36 GMT', 'kWhRequested': 36.0}]",000003853,2_39_79_376_2020-01-13 16:12:35.556842,2-39-79-376,CA-324,0002,0039,2020-01-13 08:12:36-08:00,2020-01-13 17:18:42-08:00,33.701,2020-01-13 16:37:19-08:00,America/Los_Angeles
5e3231b6f9af8b13f2ff138c,"[{'userID': 1154, 'milesRequested': 70, 'WhPerMile': 400, 'minutesAvailable': 466, 'modifiedAt': 'Mon, 13 Jan 2020 16:21:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 00:07:09 GMT', 'kWhRequested': 28.0}]",000001154,2_39_79_381_2020-01-13 16:21:09.500980,2-39-79-381,CA-490,0002,0039,2020-01-13 08:21:09-08:00,2020-01-13 17:26:56-08:00,24.591,2020-01-13 16:59:40-08:00,America/Los_Angeles
5e3231b6f9af8b13f2ff138d,"[{'userID': 751, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 590, 'modifiedAt': 'Mon, 13 Jan 2020 16:41:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 14 Jan 2020 02:31:22 GMT', 'kWhRequested': 8.0}]",000000751,2_39_79_377_2020-01-13 16:41:22.224840,2-39-79-377,CA-325,0002,0039,2020-01-13 08:41:22-08:00,2020-01-13 15:29:41-08:00,5.22,2020-01-13 11:34:45-08:00,America/Los_Angeles
5e3231b6f9af8b13f2ff138e,"[{'userID': 1534, 'milesRequested': 40, 'WhPerMile': 250, 'minutesAvailable': 404, 'modifiedAt': 'Mon, 13 Jan 2020 16:45:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 13 Jan 2020 23:28:19 GMT', 'kWhRequested': 10.0}]",000001534,2_39_124_558_2020-01-13 16:44:19.002518,2-39-124-558,CA-504,0002,0039,2020-01-13 08:44:19-08:00,2020-01-13 20:12:38-08:00,8.289,2020-01-13 12:23:06-08:00,America/Los_Angeles
