# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 27K of event 'cycles'
# Event count (approx.): 13263806617
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.01%  :1964149    [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.01%  :1964149    python3.10         [.] 0x00000000002ced2f
     0.01%  :1964149    python3.10         [.] PyObject_GetItem
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.01%  :1964149    [kernel.kallsyms]  [k] ktime_get
     0.01%  :1964149    [kernel.kallsyms]  [k] __entry_text_start
     0.01%  python3.10  libc.so.6          [.] round_and_return
     0.00%  :1964149    [kernel.kallsyms]  [k] update_load_avg
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  :1964149    python3.10         [.] 0x0000000000121757
     0.00%  :1964149    [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.00%  :1964149    [kernel.kallsyms]  [k] raw_spin_rq_lock_nested
     0.00%  :1964149    [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  :1964149    [kernel.kallsyms]  [k] select_idle_cpu
     0.00%  :1964149    python3.10         [.] 0x000000000015b21b
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  :1964149    python3.10         [.] 0x000000000015b562
     0.00%  python3.10  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] __slab_free
     0.00%  :1964149    libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] task_tick_fair
     0.00%  :1964149    [kernel.kallsyms]  [k] update_process_times
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_vmap_area
     0.00%  python3.10  python3.10         [.] 0x00000000001210c4
     0.00%  python3.10  python3.10         [.] 0x00000000001433cc
     0.00%  python3.10  python3.10         [.] 0x000000000012d6c0
     0.00%  :1964149    [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1964149    python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  :1964149    python3.10         [.] 0x0000000000121599
     0.00%  :1964149    python3.10         [.] 0x000000000015b56d
     0.00%  python3.10  python3.10         [.] 0x00000000001215ed
     0.00%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.00%  python3.10  libc.so.6          [.] parse_expression
     0.00%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  python3.10         [.] 0x000000000015efdc
     0.00%  python3.10  python3.10         [.] 0x00000000001795c3
     0.00%  python3.10  python3.10         [.] 0x000000000018bfea
     0.00%  python3.10  python3.10         [.] 0x000000000018c0be
     0.00%  python3.10  python3.10         [.] 0x000000000018d59d
     0.00%  python3.10  python3.10         [.] 0x000000000018d960
     0.00%  :1964149    python3.10         [.] 0x000000000012164e
     0.00%  :1964149    [kernel.kallsyms]  [k] perf_exclude_event
     0.00%  python3.10  python3.10         [.] 0x0000000000206970
     0.00%  :1964149    python3.10         [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_throttle_swaprate
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.00%  :1964149    python3.10         [.] 0x000000000015b570
     0.00%  python3.10  [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.00%  :1964149    [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  python3.10         [.] 0x00000000001740af
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pebs_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  :1964149    libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  python3.10  [kernel.kallsyms]  [k] pgd_none
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  :1964149    libc.so.6          [.] 0x00000000001a1100
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  :1964149    [kernel.kallsyms]  [k] tcp_v4_rcv
     0.00%  python3.10  python3.10         [.] 0x000000000012161d
     0.00%  python3.10  python3.10         [.] 0x000000000012d0b4
     0.00%  :1964149    python3.10         [.] 0x0000000000179c35
     0.00%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.00%  :1964149    python3.10         [.] 0x00000000001508a2
     0.00%  :1964149    python3.10         [.] 0x000000000017a8e0
     0.00%  :1964149    python3.10         [.] 0x000000000015b56e
     0.00%  :1964149    python3.10         [.] 0x00000000001f6b40
     0.00%  :1964149    python3.10         [.] PyFunction_NewWithQualName
     0.00%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.00%  :1964149    python3.10         [.] 0x0000000000152305
     0.00%  :1964149    [kernel.kallsyms]  [k] __x64_sys_recvfrom
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  :1964149    python3.10         [.] 0x000000000015b54f
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  python3.10  python3.10         [.] 0x000000000012d1f3
     0.00%  :1964149    [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  :1964149    [kernel.kallsyms]  [k] tcp_ack
     0.00%  :1964149    [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  :1964149    python3.10         [.] 0x0000000000162fb4
     0.00%  :1964149    [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  :1964149    python3.10         [.] 0x000000000015b554
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  :1964149    [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  python3.10         [.] 0x000000000012a047
     0.00%  :1964149    python3.10         [.] PyObject_GetAttr
     0.00%  :1964149    python3.10         [.] 0x0000000000150bd6
     0.00%  :1964149    python3.10         [.] 0x0000000000122865
     0.00%  python3.10  [kernel.kallsyms]  [k] invoke_rcu_core
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.00%  python3.10  python3.10         [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10         [.] 0x000000000011eb17
     0.00%  python3.10  python3.10         [.] 0x000000000012e0ee
     0.00%  python3.10  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] get_obj_cgroup_from_current
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_output_copy
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] wp_page_copy
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d300
     0.00%  python3.10  python3.10         [.] 0x00000000001522f3
     0.00%  python3.10  python3.10         [.] 0x000000000015236f
     0.00%  python3.10  python3.10         [.] 0x00000000002339d6
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  :1964149    python3.10         [.] 0x0000000000162f98
     0.00%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] update_vsyscall
     0.00%  python3.10  python3.10         [.] 0x0000000000294250
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.00%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.00%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0940
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.00%  python3.10  python3.10         [.] PyObject_SetAttr
     0.00%  python3.10  python3.10         [.] _PyErr_NormalizeException
     0.00%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  python3.10         [.] 0x0000000000129d20
     0.00%  python3.10  python3.10         [.] 0x00000000001440f9
     0.00%  python3.10  python3.10         [.] 0x0000000000151d80
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.00%  python3.10  python3.10         [.] 0x0000000000294f96
     0.00%  python3.10  python3.10         [.] 0x00000000001215a6
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  python3.10         [.] 0x000000000012e07f
     0.00%  python3.10  python3.10         [.] 0x0000000000218876
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  python3.10         [.] _PyDict_NewPresized
     0.00%  python3.10  python3.10         [.] 0x000000000028ccc0
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] plist_del
     0.00%  python3.10  python3.10         [.] 0x000000000012d34c
     0.00%  python3.10  python3.10         [.] 0x000000000012e71a
     0.00%  python3.10  python3.10         [.] 0x0000000000137b58
     0.00%  python3.10  [kernel.kallsyms]  [k] account_event
     0.00%  python3.10  [kernel.kallsyms]  [k] find_vma
     0.00%  python3.10  python3.10         [.] 0x00000000001664d0
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_header_size
     0.00%  python3.10  python3.10         [.] 0x000000000013867b
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.00%  python3.10  python3.10         [.] 0x00000000001433b5
     0.00%  python3.10  python3.10         [.] 0x0000000000167da4
     0.00%  python3.10  python3.10         [.] 0x0000000000174293
     0.00%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]  [k] blkcg_maybe_throttle_current
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc
     0.00%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]  [k] native_set_pte
     0.00%  python3.10  python3.10         [.] 0x0000000000159631
     0.00%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.00%  python3.10  python3.10         [.] 0x0000000000294f4f
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_do_batch
     0.00%  python3.10  python3.10         [.] 0x000000000020698c
     0.00%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.00%  :1964149    python3.10         [.] 0x0000000000121751
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.00%  python3.10  python3.10         [.] 0x000000000015b1b6
     0.00%  python3.10  [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] find_busiest_queue
     0.00%  python3.10  [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307568
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  python3.10         [.] 0x0000000000206c4f
     0.00%  python3.10  python3.10         [.] 0x00000000002d071d
     0.00%  python3.10  [kernel.kallsyms]  [k] run_posix_cpu_timers
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  python3.10         [.] 0x000000000015ef70
     0.00%  python3.10  [kernel.kallsyms]  [k] cpumask_next_and
     0.00%  python3.10  [kernel.kallsyms]  [k] put_pid.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_blocked_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1964149    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_adjust_freq_unthr_context
     0.00%  :1964149    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1964149    [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :1964149    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr_safe
     0.00%  python3.10  [kernel.kallsyms]  [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler


# Samples: 24K of event 'branch'
# Event count (approx.): 2854741222
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    45.18%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
    21.93%  :1964149    python3.10            [.] _PyEval_EvalFrameDefault
     3.85%  :1964149    python3.10            [.] PyObject_RichCompare
     2.49%  :1964149    python3.10            [.] 0x0000000000179c52
     2.30%  :1964149    python3.10            [.] 0x000000000012161a
     2.23%  python3.10  python3.10            [.] 0x0000000000121590
     2.06%  :1964149    python3.10            [.] 0x0000000000121590
     1.42%  python3.10  python3.10            [.] 0x000000000012161a
     0.92%  python3.10  python3.10            [.] 0x00000000001215c4
     0.85%  :1964149    python3.10            [.] 0x00000000001215c4
     0.73%  :1964149    python3.10            [.] 0x0000000000121605
     0.49%  python3.10  python3.10            [.] 0x000000000012159b
     0.41%  python3.10  python3.10            [.] 0x0000000000121605
     0.41%  python3.10  python3.10            [.] 0x00000000001215a3
     0.41%  :1964149    python3.10            [.] 0x0000000000121676
     0.39%  python3.10  python3.10            [.] 0x00000000001215f2
     0.36%  python3.10  python3.10            [.] 0x0000000000121596
     0.34%  :1964149    python3.10            [.] 0x000000000012159b
     0.32%  :1964149    python3.10            [.] 0x0000000000121596
     0.31%  :1964149    python3.10            [.] 0x0000000000179c4e
     0.31%  :1964149    python3.10            [.] 0x0000000000121730
     0.30%  :1964149    python3.10            [.] 0x0000000000121613
     0.30%  :1964149    python3.10            [.] 0x00000000001215f2
     0.30%  :1964149    python3.10            [.] 0x0000000000121679
     0.29%  :1964149    python3.10            [.] 0x00000000001215a3
     0.29%  python3.10  python3.10            [.] 0x0000000000121730
     0.29%  python3.10  python3.10            [.] 0x0000000000121676
     0.29%  :1964149    python3.10            [.] 0x00000000001215ab
     0.26%  python3.10  python3.10            [.] 0x00000000001215f7
     0.26%  :1964149    python3.10            [.] 0x000000000012160b
     0.26%  python3.10  python3.10            [.] 0x00000000001215ab
     0.25%  python3.10  python3.10            [.] 0x0000000000121737
     0.23%  :1964149    python3.10            [.] 0x000000000015b546
     0.22%  python3.10  python3.10            [.] 0x00000000001215dc
     0.22%  :1964149    python3.10            [.] 0x0000000000121737
     0.22%  python3.10  python3.10            [.] 0x0000000000121613
     0.22%  :1964149    python3.10            [.] 0x000000000015b506
     0.21%  python3.10  python3.10            [.] 0x00000000001215cb
     0.20%  python3.10  python3.10            [.] 0x00000000001215e9
     0.19%  :1964149    python3.10            [.] 0x0000000000179be6
     0.18%  :1964149    python3.10            [.] 0x00000000001215dc
     0.18%  :1964149    python3.10            [.] 0x0000000000121623
     0.18%  :1964149    python3.10            [.] 0x00000000001215e9
     0.17%  :1964149    python3.10            [.] 0x0000000000121734
     0.17%  :1964149    python3.10            [.] 0x00000000001215f7
     0.17%  python3.10  python3.10            [.] 0x000000000012160b
     0.15%  :1964149    python3.10            [.] 0x000000000015b500
     0.15%  python3.10  python3.10            [.] 0x00000000001215a7
     0.15%  :1964149    python3.10            [.] 0x000000000012167d
     0.15%  :1964149    python3.10            [.] 0x0000000000121616
     0.15%  :1964149    python3.10            [.] 0x0000000000173d50
     0.14%  python3.10  python3.10            [.] 0x000000000012167d
     0.14%  :1964149    python3.10            [.] 0x0000000000179c46
     0.14%  :1964149    python3.10            [.] 0x00000000001215e5
     0.13%  :1964149    python3.10            [.] 0x0000000000173d58
     0.13%  :1964149    python3.10            [.] 0x0000000000179c42
     0.12%  :1964149    python3.10            [.] 0x00000000001215a7
     0.12%  :1964149    python3.10            [.] 0x0000000000121638
     0.11%  python3.10  python3.10            [.] 0x00000000001215e2
     0.11%  :1964149    python3.10            [.] 0x0000000000121635
     0.11%  :1964149    python3.10            [.] 0x0000000000121628
     0.10%  python3.10  python3.10            [.] 0x00000000001215bc
     0.10%  :1964149    python3.10            [.] 0x000000000012160f
     0.10%  :1964149    python3.10            [.] 0x00000000001215bc
     0.09%  python3.10  python3.10            [.] 0x00000000001215e5
     0.09%  python3.10  python3.10            [.] 0x000000000012159d
     0.09%  :1964149    python3.10            [.] 0x0000000000121600
     0.09%  :1964149    python3.10            [.] 0x0000000000179c02
     0.08%  :1964149    python3.10            [.] 0x00000000001215cb
     0.08%  :1964149    python3.10            [.] 0x0000000000179be0
     0.08%  python3.10  python3.10            [.] 0x0000000000121679
     0.08%  :1964149    python3.10            [.] 0x0000000000179c0e
     0.08%  :1964149    [kernel.kallsyms]     [k] psi_group_change
     0.08%  :1964149    python3.10            [.] 0x0000000000121667
     0.08%  python3.10  python3.10            [.] 0x00000000001215d8
     0.07%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.07%  :1964149    python3.10            [.] 0x000000000012167b
     0.07%  python3.10  python3.10            [.] 0x000000000012167b
     0.07%  :1964149    python3.10            [.] 0x000000000015b50e
     0.07%  :1964149    python3.10            [.] 0x0000000000121660
     0.07%  :1964149    python3.10            [.] 0x0000000000179c15
     0.07%  :1964149    python3.10            [.] 0x0000000000179bee
     0.07%  python3.10  python3.10            [.] 0x00000000001215a2
     0.07%  :1964149    python3.10            [.] 0x000000000012159d
     0.06%  python3.10  python3.10            [.] 0x0000000000121600
     0.06%  :1964149    python3.10            [.] 0x0000000000121594
     0.05%  :1964149    python3.10            [.] 0x00000000001215e2
     0.05%  python3.10  python3.10            [.] 0x0000000000121677
     0.05%  :1964149    python3.10            [.] 0x0000000000121677
     0.05%  :1964149    python3.10            [.] 0x0000000000179be8
     0.05%  :1964149    python3.10            [.] 0x0000000000179c13
     0.05%  python3.10  python3.10            [.] 0x0000000000121594
     0.04%  :1964149    python3.10            [.] 0x00000000001215a2
     0.04%  :1964149    python3.10            [.] 0x000000000012167f
     0.04%  :1964149    python3.10            [.] 0x00000000001215c0
     0.03%  :1964149    python3.10            [.] 0x00000000001215d8
     0.03%  :1964149    python3.10            [.] 0x0000000000179c2e
     0.03%  :1964149    python3.10            [.] 0x00000000001215a0
     0.03%  :1964149    python3.10            [.] 0x000000000015b568
     0.03%  :1964149    python3.10            [.] 0x0000000000121675
     0.03%  python3.10  python3.10            [.] 0x000000000012167f
     0.03%  :1964149    python3.10            [.] 0x0000000000179be4
     0.03%  python3.10  python3.10            [.] 0x000000000012160f
     0.03%  :1964149    python3.10            [.] 0x000000000015b557
     0.03%  :1964149    python3.10            [.] 0x000000000015b541
     0.02%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.02%  python3.10  python3.10            [.] 0x00000000001215c0
     0.02%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.02%  python3.10  python3.10            [.] 0x0000000000121616
     0.02%  :1964149    python3.10            [.] 0x000000000015b520
     0.02%  python3.10  python3.10            [.] 0x0000000000121599
     0.02%  :1964149    python3.10            [.] 0x0000000000179c21
     0.02%  :1964149    python3.10            [.] 0x0000000000179be9
     0.02%  :1964149    python3.10            [.] 0x0000000000121754
     0.02%  python3.10  python3.10            [.] 0x0000000000121734
     0.02%  :1964149    python3.10            [.] 0x0000000000179bea
     0.02%  :1964149    python3.10            [.] 0x000000000015b537
     0.02%  :1964149    python3.10            [.] 0x0000000000121757
     0.02%  :1964149    python3.10            [.] 0x000000000012166e
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.02%  :1964149    python3.10            [.] 0x0000000000121749
     0.02%  :1964149    python3.10            [.] 0x0000000000121740
     0.02%  :1964149    python3.10            [.] 0x000000000015b50a
     0.02%  :1964149    [kernel.kallsyms]     [k] event_sched_in
     0.02%  :1964149    python3.10            [.] 0x0000000000179c25
     0.02%  :1964149    python3.10            [.] 0x00000000001215ed
     0.02%  :1964149    python3.10            [.] 0x000000000015b504
     0.01%  :1964149    python3.10            [.] 0x0000000000121653
     0.01%  python3.10  python3.10            [.] 0x000000000012166e
     0.01%  :1964149    libc.so.6             [.] __strcat_ssse3
     0.01%  :1964149    python3.10            [.] 0x000000000015b53b
     0.01%  :1964149    python3.10            [.] 0x0000000000179c0b
     0.01%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.01%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.01%  python3.10  python3.10            [.] 0x00000000001215ed
     0.01%  :1964149    python3.10            [.] 0x0000000000173d54
     0.01%  :1964149    libc.so.6             [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  :1964149    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  :1964149    python3.10            [.] 0x0000000000179c5a
     0.01%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  :1964149    [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :1964149    [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.01%  :1964149    [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  python3.10            [.] 0x00000000001215b2
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.01%  :1964149    python3.10            [.] PyLong_FromString
     0.01%  :1964149    python3.10            [.] 0x00000000001215b2
     0.01%  python3.10  [kernel.kallsyms]     [k] kfree
     0.01%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.01%  :1964149    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :1964149    python3.10            [.] 0x00000000001215df
     0.01%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.01%  python3.10  python3.10            [.] 0x00000000001215a0
     0.01%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.01%  python3.10  python3.10            [.] PyTraceBack_Here
     0.01%  :1964149    python3.10            [.] 0x00000000001b640a
     0.01%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] tick_sched_handle
     0.01%  :1964149    python3.10            [.] 0x0000000000179bfe
     0.01%  :1964149    python3.10            [.] 0x00000000001215c8
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  python3.10            [.] 0x00000000001522b2
     0.01%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.01%  :1964149    python3.10            [.] 0x000000000018c028
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  :1964149    python3.10            [.] 0x000000000029490b
     0.01%  :1964149    [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.01%  :1964149    python3.10            [.] 0x0000000000151ef8
     0.01%  :1964149    python3.10            [.] 0x000000000015b55d
     0.01%  python3.10  python3.10            [.] PyObject_Format
     0.01%  :1964149    [kernel.kallsyms]     [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  :1964149    python3.10            [.] 0x0000000000121672
     0.01%  :1964149    python3.10            [.] 0x0000000000179bfb
     0.01%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  :1964149    python3.10            [.] 0x0000000000121751
     0.01%  :1964149    python3.10            [.] 0x0000000000163024
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  :1964149    [kernel.kallsyms]     [k] refill_stock
     0.01%  :1964149    [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.01%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.01%  :1964149    python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.01%  :1964149    [kernel.kallsyms]     [k] perf_event_task_tick
     0.01%  :1964149    [kernel.kallsyms]     [k] lapic_next_deadline
     0.01%  python3.10  python3.10            [.] PyObject_SetAttr
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.01%  :1964149    python3.10            [.] _PyUnicode_InsertThousandsGrouping
     0.01%  :1964149    python3.10            [.] 0x0000000000179bf7
     0.01%  :1964149    python3.10            [.] 0x0000000000121599
     0.01%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.01%  :1964149    [kernel.kallsyms]     [k] perf_event_update_userpage
     0.01%  :1964149    libc.so.6             [.] 0x0000000000199ce8
