# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 38K of event 'cycles'
# Event count (approx.): 21539653069
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.00%  python3.10  python3.10         [.] 0x0000000000206c7a
     0.00%  python3.10  python3.10         [.] 0x0000000000277551
     0.00%  :1506060    python3.10         [.] 0x0000000000179c58
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  python3.10         [.] 0x00000000001732c6
     0.00%  python3.10  python3.10         [.] 0x000000000015b506
     0.00%  :1506060    python3.10         [.] 0x0000000000179c35
     0.00%  :1506060    [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  :1506060    python3.10         [.] 0x000000000015b56d
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10         [.] 0x0000000000294e97
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]  [k] page_counter_try_charge
     0.00%  python3.10  [kernel.kallsyms]  [k] ___slab_alloc
     0.00%  python3.10  python3.10         [.] 0x0000000000179592
     0.00%  python3.10  python3.10         [.] 0x00000000001281b0
     0.00%  python3.10  python3.10         [.] 0x000000000017f876
     0.00%  python3.10  python3.10         [.] 0x00000000002b69c8
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  python3.10         [.] 0x000000000017f87a
     0.00%  python3.10  python3.10         [.] 0x0000000000151e2e
     0.00%  python3.10  [kernel.kallsyms]  [k] vmacache_find
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003081e4
     0.00%  python3.10  python3.10         [.] 0x000000000016a31a
     0.00%  python3.10  python3.10         [.] 0x0000000000127f54
     0.00%  python3.10  python3.10         [.] 0x000000000018c069
     0.00%  python3.10  [kernel.kallsyms]  [k] cpumask_any_but
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307229
     0.00%  python3.10  python3.10         [.] 0x00000000001508a2
     0.00%  python3.10  python3.10         [.] 0x000000000020667b
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  python3.10         [.] 0x000000000012d6e3
     0.00%  python3.10  python3.10         [.] 0x000000000015efaa
     0.00%  python3.10  python3.10         [.] 0x0000000000137bfb
     0.00%  python3.10  python3.10         [.] 0x000000000018c091
     0.00%  python3.10  python3.10         [.] 0x000000000018d0ee
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_all_qs
     0.00%  python3.10  python3.10         [.] 0x0000000000163ff2
     0.00%  python3.10  python3.10         [.] 0x000000000018c52a
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  python3.10         [.] 0x00000000001215ed
     0.00%  python3.10  python3.10         [.] 0x0000000000127b28
     0.00%  python3.10  python3.10         [.] 0x0000000000179613
     0.00%  python3.10  python3.10         [.] 0x00000000001795fe
     0.00%  python3.10  python3.10         [.] 0x0000000000137a96
     0.00%  python3.10  python3.10         [.] 0x000000000018d077
     0.00%  python3.10  python3.10         [.] 0x000000000012d1da
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307355
     0.00%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.00%  python3.10  python3.10         [.] 0x0000000000127f59
     0.00%  python3.10  python3.10         [.] 0x000000000015e0a5
     0.00%  python3.10  python3.10         [.] 0x0000000000188da5
     0.00%  python3.10  python3.10         [.] 0x000000000018d5e9
     0.00%  python3.10  python3.10         [.] 0x0000000000206a23
     0.00%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.00%  python3.10  python3.10         [.] 0x0000000000188d97
     0.00%  python3.10  python3.10         [.] 0x000000000018c028
     0.00%  python3.10  python3.10         [.] 0x000000000018d4a5
     0.00%  python3.10  python3.10         [.] 0x000000000015f00e
     0.00%  python3.10  python3.10         [.] 0x000000000018d596
     0.00%  python3.10  python3.10         [.] 0x000000000018d5a1
     0.00%  python3.10  python3.10         [.] 0x0000000000137b05
     0.00%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]  [k] radix_tree_tag_get
     0.00%  python3.10  python3.10         [.] _PyType_Lookup
     0.00%  python3.10  python3.10         [.] 0x0000000000121d9c
     0.00%  python3.10  python3.10         [.] 0x0000000000129ebb
     0.00%  python3.10  python3.10         [.] 0x000000000012e078
     0.00%  python3.10  python3.10         [.] 0x000000000015b21b
     0.00%  python3.10  python3.10         [.] 0x00000000001641df
     0.00%  python3.10  python3.10         [.] 0x0000000000188d7f
     0.00%  python3.10  python3.10         [.] 0x000000000018d0b9
     0.00%  python3.10  python3.10         [.] 0x000000000012d234
     0.00%  python3.10  python3.10         [.] 0x000000000017f884
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0970
     0.00%  python3.10  python3.10         [.] 0x0000000000122820
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0994
     0.00%  python3.10  python3.10         [.] 0x0000000000122870
     0.00%  python3.10  python3.10         [.] 0x000000000024380b
     0.00%  python3.10  python3.10         [.] PyThread_get_thread_ident
     0.00%  python3.10  python3.10         [.] 0x00000000001642f4
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.00%  python3.10  python3.10         [.] 0x00000000001522bc
     0.00%  python3.10  python3.10         [.] 0x00000000001566aa
     0.00%  python3.10  python3.10         [.] 0x00000000001566df
     0.00%  python3.10  python3.10         [.] 0x00000000001732d2
     0.00%  python3.10  python3.10         [.] 0x000000000012d2ad
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  python3.10  python3.10         [.] 0x000000000015d165
     0.00%  python3.10  python3.10         [.] 0x000000000018c00b
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  python3.10         [.] 0x0000000000121751
     0.00%  python3.10  python3.10         [.] 0x0000000000137a60
     0.00%  python3.10  python3.10         [.] 0x000000000017c380
     0.00%  python3.10  python3.10         [.] 0x000000000017f7e4
     0.00%  python3.10  python3.10         [.] 0x000000000018d22d
     0.00%  python3.10  python3.10         [.] 0x000000000020bea0
     0.00%  python3.10  python3.10         [.] 0x00000000002cfec0
     0.00%  python3.10  python3.10         [.] 0x00000000002cfedf
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]  [k] wp_page_copy
     0.00%  python3.10  python3.10         [.] 0x00000000001210f6
     0.00%  python3.10  python3.10         [.] 0x0000000000121653
     0.00%  python3.10  python3.10         [.] 0x000000000012175a
     0.00%  python3.10  python3.10         [.] 0x0000000000151e0c
     0.00%  python3.10  python3.10         [.] 0x000000000015b541
     0.00%  python3.10  python3.10         [.] 0x000000000015ef93
     0.00%  python3.10  python3.10         [.] 0x0000000000164005
     0.00%  python3.10  python3.10         [.] 0x00000000001732c8
     0.00%  python3.10  python3.10         [.] 0x000000000018d08e
     0.00%  python3.10  python3.10         [.] 0x000000000012e070
     0.00%  python3.10  python3.10         [.] 0x000000000020bef5
     0.00%  python3.10  [kernel.kallsyms]  [k] __bitmap_intersects
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.00%  python3.10  python3.10         [.] PyArg_UnpackTuple
     0.00%  python3.10  python3.10         [.] PyObject_SetAttr
     0.00%  python3.10  python3.10         [.] 0x000000000015b53b
     0.00%  python3.10  python3.10         [.] 0x000000000017c3a6
     0.00%  python3.10  python3.10         [.] 0x0000000000188dd3
     0.00%  python3.10  python3.10         [.] 0x0000000000188e69
     0.00%  python3.10  python3.10         [.] 0x00000000001d495d
     0.00%  python3.10  python3.10         [.] 0x000000000020bf52
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10         [.] 0x000000000017958b
     0.00%  python3.10  python3.10         [.] 0x000000000017c3f8
     0.00%  python3.10  python3.10         [.] 0x0000000000188e21
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10         [.] 0x000000000015af50
     0.00%  python3.10  python3.10         [.] 0x00000000001d4955
     0.00%  python3.10  python3.10         [.] 0x0000000000121749
     0.00%  python3.10  [kernel.kallsyms]  [k] cpuacct_charge
     0.00%  :1506060    [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  python3.10         [.] PyLong_FromUnsignedLong
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10         [.] 0x0000000000188e99
     0.00%  python3.10  [kernel.kallsyms]  [k] select_idle_cpu
     0.00%  :1506071    python3.10         [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]  [k] idr_alloc_u32
     0.00%  python3.10  python3.10         [.] 0x00000000002069da
     0.00%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  python3.10         [.] 0x0000000000177233
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a123b
     0.00%  python3.10  python3.10         [.] 0x00000000001523b8
     0.00%  python3.10  python3.10         [.] 0x000000000015b512
     0.00%  python3.10  python3.10         [.] 0x000000000015e117
     0.00%  python3.10  python3.10         [.] 0x0000000000243810
     0.00%  python3.10  python3.10         [.] 0x00000000002cfed2
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  python3.10  python3.10         [.] 0x000000000015eff0
     0.00%  python3.10  python3.10         [.] 0x0000000000293e4f
     0.00%  python3.10  [kernel.kallsyms]  [k] plist_add
     0.00%  python3.10  python3.10         [.] PyObject_RichCompare
     0.00%  python3.10  python3.10         [.] 0x0000000000152271
     0.00%  python3.10  python3.10         [.] 0x000000000015effa
     0.00%  python3.10  python3.10         [.] 0x0000000000294eb9
     0.00%  python3.10  python3.10         [.] 0x0000000000188dc2
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [vdso]             [.] 0x00000000000007f7
     0.00%  python3.10  [kernel.kallsyms]  [k] task_fork_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1506060    [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]  [k] yama_task_free
     0.00%  python3.10  [kernel.kallsyms]  [k] pids_can_fork
     0.00%  python3.10  [kernel.kallsyms]  [k] put_pid.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :1506060    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  python3.10         [.] PyFloat_AsDouble
     0.00%  :1506060    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  :1506060    [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :1506071    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  python3.10  python3.10         [.] 0x00000000001674ee


# Samples: 40K of event 'branch'
# Event count (approx.): 5088390808
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
    42.69%  :1506060    python3.10         [.] _PyEval_EvalFrameDefault
    14.35%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     8.60%  :1506060    python3.10         [.] PyObject_RichCompare
     4.66%  :1506060    python3.10         [.] 0x000000000012161a
     3.75%  :1506060    python3.10         [.] 0x0000000000179c52
     3.73%  :1506060    python3.10         [.] 0x0000000000121590
     1.40%  :1506060    python3.10         [.] 0x00000000001215c4
     1.04%  :1506060    python3.10         [.] 0x0000000000121734
     0.75%  :1506060    python3.10         [.] 0x0000000000121605
     0.75%  :1506060    python3.10         [.] 0x0000000000121730
     0.68%  :1506060    python3.10         [.] 0x0000000000121676
     0.62%  :1506060    python3.10         [.] 0x000000000012159b
     0.60%  :1506060    python3.10         [.] 0x0000000000121613
     0.59%  :1506060    python3.10         [.] 0x0000000000121596
     0.56%  :1506060    python3.10         [.] 0x0000000000179c4e
     0.53%  :1506060    python3.10         [.] 0x000000000015b546
     0.49%  :1506060    python3.10         [.] 0x00000000001215a3
     0.48%  :1506060    python3.10         [.] 0x00000000001215ab
     0.46%  python3.10  python3.10         [.] 0x000000000012161a
     0.46%  :1506060    python3.10         [.] 0x0000000000121679
     0.40%  :1506060    python3.10         [.] 0x000000000012160b
     0.38%  python3.10  python3.10         [.] 0x0000000000121590
     0.37%  :1506060    python3.10         [.] 0x0000000000121737
     0.35%  :1506060    python3.10         [.] 0x0000000000121623
     0.35%  :1506060    python3.10         [.] 0x00000000001215e9
     0.33%  :1506060    python3.10         [.] 0x00000000001215f2
     0.32%  :1506060    python3.10         [.] 0x00000000001215dc
     0.30%  :1506060    python3.10         [.] 0x0000000000179be6
     0.30%  :1506060    python3.10         [.] 0x000000000015b506
     0.29%  :1506060    python3.10         [.] 0x000000000012167d
     0.29%  :1506060    python3.10         [.] 0x0000000000121600
     0.27%  :1506060    python3.10         [.] 0x0000000000121667
     0.23%  :1506060    python3.10         [.] 0x0000000000179c02
     0.23%  :1506060    python3.10         [.] 0x0000000000121660
     0.22%  :1506060    python3.10         [.] 0x0000000000173d58
     0.22%  :1506060    python3.10         [.] 0x0000000000121635
     0.21%  :1506060    python3.10         [.] 0x000000000015b500
     0.21%  :1506060    python3.10         [.] 0x0000000000121638
     0.21%  python3.10  python3.10         [.] 0x00000000001215c4
     0.20%  :1506060    python3.10         [.] 0x00000000001215f7
     0.19%  :1506060    python3.10         [.] 0x0000000000179c5a
     0.19%  :1506060    python3.10         [.] 0x0000000000173d50
     0.17%  :1506060    python3.10         [.] 0x0000000000121616
     0.17%  :1506060    python3.10         [.] 0x0000000000121628
     0.17%  :1506060    python3.10         [.] 0x00000000001215cb
     0.16%  :1506060    python3.10         [.] 0x000000000012167b
     0.16%  :1506060    python3.10         [.] 0x00000000001215a7
     0.16%  :1506060    python3.10         [.] 0x0000000000179c0e
     0.14%  :1506060    python3.10         [.] 0x000000000015b568
     0.13%  :1506060    python3.10         [.] 0x000000000012160f
     0.13%  python3.10  python3.10         [.] 0x0000000000121605
     0.12%  :1506060    python3.10         [.] 0x00000000001215a2
     0.12%  :1506060    python3.10         [.] 0x000000000012159d
     0.12%  python3.10  python3.10         [.] 0x000000000012159b
     0.11%  python3.10  python3.10         [.] 0x00000000001215f7
     0.11%  :1506060    python3.10         [.] 0x000000000015b56e
     0.11%  :1506060    python3.10         [.] 0x0000000000121677
     0.11%  python3.10  python3.10         [.] 0x00000000001215a3
     0.11%  python3.10  python3.10         [.] 0x0000000000121676
     0.11%  :1506060    python3.10         [.] 0x0000000000121594
     0.10%  :1506060    python3.10         [.] 0x0000000000179c42
     0.10%  :1506060    python3.10         [.] 0x0000000000179be8
     0.10%  :1506060    python3.10         [.] 0x0000000000179be0
     0.10%  :1506060    python3.10         [.] 0x00000000001215e5
     0.10%  :1506060    python3.10         [.] 0x0000000000179bee
     0.10%  :1506060    python3.10         [.] 0x00000000001215bc
     0.10%  python3.10  python3.10         [.] 0x00000000001215f2
     0.10%  :1506060    python3.10         [.] 0x0000000000179c13
     0.10%  :1506060    python3.10         [.] 0x00000000001215e2
     0.09%  :1506060    python3.10         [.] 0x000000000012167f
     0.08%  python3.10  python3.10         [.] 0x0000000000121730
     0.08%  :1506060    python3.10         [.] 0x000000000015b557
     0.08%  python3.10  python3.10         [.] 0x0000000000121596
     0.08%  :1506060    python3.10         [.] 0x0000000000179c15
     0.08%  python3.10  python3.10         [.] 0x0000000000121613
     0.08%  :1506060    python3.10         [.] 0x0000000000179c3b
     0.08%  python3.10  python3.10         [.] 0x0000000000121737
     0.08%  python3.10  python3.10         [.] 0x0000000000121679
     0.07%  :1506060    python3.10         [.] 0x00000000001215d8
     0.07%  :1506060    python3.10         [.] 0x0000000000121675
     0.07%  :1506060    python3.10         [.] 0x000000000012166e
     0.06%  python3.10  python3.10         [.] 0x00000000001215a7
     0.06%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.06%  :1506060    python3.10         [.] 0x0000000000121653
     0.06%  :1506060    python3.10         [.] 0x000000000015b50a
     0.05%  python3.10  python3.10         [.] 0x000000000012167d
     0.05%  python3.10  python3.10         [.] 0x000000000012160b
     0.05%  python3.10  python3.10         [.] 0x00000000001215dc
     0.05%  python3.10  python3.10         [.] 0x00000000001215ab
     0.05%  :1506060    python3.10         [.] 0x0000000000121740
     0.04%  :1506060    python3.10         [.] 0x0000000000179c46
     0.04%  python3.10  python3.10         [.] 0x000000000012159d
     0.04%  python3.10  python3.10         [.] 0x00000000001215cb
     0.04%  python3.10  python3.10         [.] 0x00000000001215a2
     0.04%  :1506060    python3.10         [.] 0x0000000000179c0b
     0.04%  python3.10  python3.10         [.] 0x00000000001215e9
     0.04%  :1506060    python3.10         [.] 0x0000000000179c25
     0.04%  python3.10  python3.10         [.] 0x00000000001215bc
     0.04%  :1506060    [kernel.kallsyms]  [k] psi_group_change
     0.04%  :1506060    python3.10         [.] 0x0000000000179be4
     0.03%  :1506060    python3.10         [.] 0x000000000015b50e
     0.03%  :1506060    python3.10         [.] 0x0000000000179be9
     0.03%  :1506060    python3.10         [.] 0x0000000000121749
     0.03%  :1506060    python3.10         [.] 0x00000000001215a0
     0.03%  :1506060    python3.10         [.] 0x000000000015b520
     0.03%  python3.10  python3.10         [.] 0x000000000012167b
     0.03%  :1506060    python3.10         [.] 0x0000000000121751
     0.03%  python3.10  python3.10         [.] 0x000000000012167f
     0.03%  python3.10  python3.10         [.] 0x00000000001215e5
     0.03%  :1506060    python3.10         [.] 0x0000000000121757
     0.03%  :1506060    python3.10         [.] 0x000000000015b537
     0.02%  :1506060    python3.10         [.] 0x0000000000173d54
     0.02%  :1506060    python3.10         [.] 0x0000000000179c2e
     0.02%  :1506060    python3.10         [.] 0x0000000000179bea
     0.02%  :1506060    python3.10         [.] 0x00000000001215b2
     0.02%  :1506060    python3.10         [.] 0x00000000001215ed
     0.02%  :1506060    python3.10         [.] 0x0000000000121754
     0.02%  python3.10  python3.10         [.] 0x000000000012160f
     0.02%  :1506060    python3.10         [.] 0x0000000000179c21
     0.02%  python3.10  python3.10         [.] 0x00000000001215a0
     0.02%  python3.10  python3.10         [.] 0x0000000000121600
     0.02%  :1506060    python3.10         [.] 0x00000000001215c8
     0.02%  :1506060    python3.10         [.] 0x00000000001215c0
     0.02%  :1506060    python3.10         [.] 0x000000000012175a
     0.02%  python3.10  python3.10         [.] 0x0000000000121599
     0.01%  :1506060    python3.10         [.] 0x000000000015b53b
     0.01%  python3.10  python3.10         [.] 0x00000000001215a6
     0.01%  :1506060    python3.10         [.] 0x000000000015b541
     0.01%  :1506060    python3.10         [.] 0x000000000015b504
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.01%  :1506060    python3.10         [.] PyLong_FromString
     0.01%  :1506060    python3.10         [.] 0x00000000001215df
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  :1506060    [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  :1506060    [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  python3.10         [.] 0x0000000000121594
     0.01%  :1506060    libc.so.6          [.] __strcat_ssse3
     0.01%  :1506060    python3.10         [.] 0x0000000000121599
     0.01%  python3.10  python3.10         [.] 0x00000000001d4961
     0.01%  :1506060    python3.10         [.] 0x00000000001215a6
     0.01%  :1506060    python3.10         [.] 0x000000000015b50b
     0.01%  :1506060    python3.10         [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.01%  python3.10  python3.10         [.] 0x00000000001215d8
     0.01%  python3.10  python3.10         [.] 0x00000000001215e2
     0.01%  python3.10  python3.10         [.] 0x0000000000121677
     0.01%  :1506060    python3.10         [.] 0x0000000000179bfb
     0.01%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.01%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.01%  :1506060    python3.10         [.] 0x000000000012174d
     0.01%  python3.10  python3.10         [.] 0x0000000000121616
     0.01%  :1506060    python3.10         [.] 0x0000000000179bf7
     0.01%  :1506060    python3.10         [.] 0x000000000015b554
     0.01%  :1506060    python3.10         [.] 0x0000000000179c56
     0.01%  :1506060    [kernel.kallsyms]  [k] event_sched_in
     0.01%  python3.10  python3.10         [.] 0x000000000012166e
     0.01%  python3.10  python3.10         [.] 0x00000000001215b2
     0.01%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.01%  :1506060    python3.10         [.] 0x000000000015b53e
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] kfree
     0.01%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.01%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.01%  :1506060    python3.10         [.] 0x000000000012164e
     0.01%  python3.10  python3.10         [.] PyList_Append
     0.01%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.01%  :1506060    [kernel.kallsyms]  [k] __schedule
     0.01%  :1506060    [kernel.kallsyms]  [k] read_tsc
     0.01%  python3.10  python3.10         [.] 0x000000000012e078
     0.01%  python3.10  python3.10         [.] 0x00000000001215ed
     0.00%  python3.10  python3.10         [.] 0x000000000017c3fc
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  :1506060    python3.10         [.] 0x0000000000121672
     0.00%  :1506060    [kernel.kallsyms]  [k] __perf_event_read
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.00%  python3.10  python3.10         [.] 0x00000000001215c0
     0.00%  :1506060    python3.10         [.] 0x0000000000179c38
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10         [.] 0x0000000000206c7a
     0.00%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_update_lru_size
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  :1506060    [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  :1506060    [kernel.kallsyms]  [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.00%  :1506060    python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.00%  :1506060    libc.so.6          [.] ____wcstof_l_internal
     0.00%  :1506060    [kernel.kallsyms]  [k] hrtimer_cancel
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  :1506060    python3.10         [.] 0x00000000002949ff
     0.00%  :1506060    [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  :1506060    [kernel.kallsyms]  [k] try_to_wake_up
     0.00%  :1506060    [kernel.kallsyms]  [k] handle_irq_event
     0.00%  :1506060    python3.10         [.] 0x0000000000179f86
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  :1506060    python3.10         [.] 0x000000000015b52a
     0.00%  :1506060    [kernel.kallsyms]  [k] cpuacct_charge
     0.00%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.00%  :1506060    libc.so.6          [.] re_search_internal
     0.00%  :1506060    python3.10         [.] _PyUnicodeWriter_Finish
     0.00%  :1506060    [kernel.kallsyms]  [k] tcp_sendmsg
     0.00%  :1506060    python3.10         [.] 0x0000000000295008
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  :1506060    [kernel.kallsyms]  [k] sk_forced_mem_schedule
     0.00%  :1506060    [kernel.kallsyms]  [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.00%  :1506060    [kernel.kallsyms]  [k] do_futex
     0.00%  :1506060    [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  :1506060    [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  :1506060    python3.10         [.] 0x0000000000121641
     0.00%  :1506060    python3.10         [.] 0x0000000000179c18
     0.00%  :1506060    python3.10         [.] 0x00000000001d4961
     0.00%  :1506060    [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1506060    [kernel.kallsyms]  [k] update_load_avg
     0.00%  :1506060    [kernel.kallsyms]  [k] tick_sched_handle
     0.00%  :1506060    [kernel.kallsyms]  [k] reweight_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.00%  :1506060    python3.10         [.] PyObject_Malloc
     0.00%  :1506060    [kernel.kallsyms]  [k] __remove_hrtimer
     0.00%  :1506060    [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  :1506060    libc.so.6          [.] 0x000000000019d960
     0.00%  :1506060    [kernel.kallsyms]  [k] enqueue_entity
     0.00%  :1506060    [kernel.kallsyms]  [k] therm_throt_process
     0.00%  :1506060    [kernel.kallsyms]  [k] invoke_rcu_core
     0.00%  :1506060    python3.10         [.] 0x000000000015b512
     0.00%  :1506060    [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%  :1506060    python3.10         [.] 0x000000000023962a
     0.00%  :1506060    [kernel.kallsyms]  [k] error_entry
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  :1506060    [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  :1506060    [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  python3.10         [.] 0x00000000001732de
