# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles'
# Event count (approx.): 3496800267
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
     0.22%  python3.10  python3.10         [.] 0x0000000000121596
     0.20%  python3.10  python3.10         [.] 0x0000000000121677
     0.20%  python3.10  python3.10         [.] 0x00000000001215bc
     0.18%  python3.10  python3.10         [.] 0x00000000001215cb
     0.15%  python3.10  python3.10         [.] 0x00000000001215e9
     0.13%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.12%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.12%  python3.10  python3.10         [.] 0x000000000012159d
     0.12%  python3.10  python3.10         [.] 0x0000000000121616
     0.10%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.10%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.09%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.08%  python3.10  python3.10         [.] 0x00000000001215d8
     0.08%  python3.10  python3.10         [.] 0x0000000000121600
     0.08%  python3.10  python3.10         [.] 0x000000000012160f
     0.08%  python3.10  python3.10         [.] 0x000000000012167f
     0.07%  python3.10  python3.10         [.] 0x00000000001215c0
     0.06%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.06%  python3.10  python3.10         [.] 0x00000000001215a2
     0.05%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.05%  python3.10  [kernel.kallsyms]  [k] kfree
     0.05%  python3.10  python3.10         [.] 0x00000000001215a0
     0.05%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.05%  python3.10  python3.10         [.] 0x0000000000121594
     0.05%  python3.10  python3.10         [.] 0x00000000001215df
     0.05%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.05%  python3.10  [kernel.kallsyms]  [k] __x64_sys_futex
     0.04%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.04%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.04%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.04%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.04%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.04%  python3.10  [kernel.kallsyms]  [k] __mod_node_page_state
     0.04%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.04%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.04%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.04%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.04%  python3.10  [kernel.kallsyms]  [k] ___perf_sw_event
     0.03%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.03%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.03%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.03%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.03%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.03%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.03%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.03%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.03%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.03%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.03%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.03%  python3.10  python3.10         [.] 0x00000000001795fe
     0.03%  python3.10  libc.so.6          [.] round_and_return
     0.03%  python3.10  [kernel.kallsyms]  [k] irq_exit_rcu
     0.03%  python3.10  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.03%  python3.10  libc.so.6          [.] __strstr_sse2_unaligned
     0.03%  python3.10  python3.10         [.] 0x00000000001215ed
     0.03%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.03%  python3.10  [kernel.kallsyms]  [k] do_futex
     0.03%  python3.10  python3.10         [.] PyList_Append
     0.03%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.03%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.03%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.03%  python3.10  [kernel.kallsyms]  [k] hsw_hw_config
     0.03%  python3.10  [kernel.kallsyms]  [k] __mutex_init
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.02%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.02%  python3.10  python3.10         [.] 0x00000000001215a6
     0.02%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.02%  python3.10  python3.10         [.] 0x000000000012166e
     0.02%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.02%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.02%  python3.10  [kernel.kallsyms]  [k] hrtimer_try_to_cancel.part.0
     0.02%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.02%  python3.10  python3.10         [.] PyLong_FromString
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.02%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_pmu_event_map
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.02%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.02%  python3.10  [kernel.kallsyms]  [k] __unqueue_futex
     0.02%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.02%  python3.10  python3.10         [.] 0x0000000000188d97
     0.02%  python3.10  python3.10         [.] 0x000000000015b564
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_swevent_event
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_task_output
     0.02%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.02%  python3.10  [kernel.kallsyms]  [k] __perf_event_header_size
     0.02%  python3.10  libcrypto.so.3     [.] 0x000000000017d834
     0.02%  python3.10  python3.10         [.] 0x00000000001d4947
     0.02%  python3.10  python3.10         [.] 0x00000000001508a2
     0.02%  python3.10  python3.10         [.] 0x000000000012e078
     0.02%  python3.10  python3.10         [.] 0x00000000001523af
     0.02%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.02%  python3.10  python3.10         [.] 0x0000000000164e3a
     0.01%  python3.10  [kernel.kallsyms]  [k] unlink_anon_vmas
     0.01%  python3.10  [kernel.kallsyms]  [k] vma_interval_tree_remove
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.01%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.01%  python3.10  python3.10         [.] PyObject_Format
     0.01%  python3.10  python3.10         [.] 0x00000000002942bc
     0.01%  python3.10  python3.10         [.] 0x000000000017f860
     0.01%  python3.10  python3.10         [.] 0x0000000000198eb7
     0.01%  python3.10  [kernel.kallsyms]  [k] uncharge_page
     0.01%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.01%  python3.10  python3.10         [.] PyTraceBack_Here
     0.01%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.01%  python3.10  [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.01%  python3.10  python3.10         [.] 0x000000000015c5fe
     0.01%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.01%  python3.10  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.01%  python3.10  python3.10         [.] 0x0000000000121d93
     0.01%  python3.10  [kernel.kallsyms]  [k] __free_one_page
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] refill_obj_stock
     0.01%  python3.10  [kernel.kallsyms]  [k] __hrtimer_start_range_ns
     0.01%  python3.10  libc.so.6          [.] __idna_name_classify
     0.01%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.01%  python3.10  python3.10         [.] PyObject_GetAttr
     0.01%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.01%  python3.10  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.01%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.01%  python3.10  python3.10         [.] 0x000000000015ef8c
     0.01%  python3.10  python3.10         [.] 0x000000000018d592
     0.01%  python3.10  [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.01%  python3.10  [kernel.kallsyms]  [k] __alloc_skb
     0.01%  python3.10  [kernel.kallsyms]  [k] page_remove_file_rmap
     0.01%  python3.10  python3.10         [.] 0x0000000000143407
     0.01%  python3.10  [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.01%  python3.10  python3.10         [.] 0x000000000017f87a
     0.01%  python3.10  python3.10         [.] 0x000000000018d4b6
     0.01%  python3.10  python3.10         [.] 0x00000000001740bb
     0.01%  python3.10  python3.10         [.] 0x0000000000137a88
     0.01%  python3.10  python3.10         [.] 0x0000000000137ada
     0.01%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.01%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.01%  python3.10  python3.10         [.] 0x000000000011ea06
     0.01%  python3.10  python3.10         [.] 0x0000000000152321
     0.01%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.01%  python3.10  python3.10         [.] _PyUnicode_FromId
     0.01%  python3.10  python3.10         [.] 0x000000000015ef86
     0.01%  python3.10  [kernel.kallsyms]  [k] do_wp_page
     0.01%  python3.10  [kernel.kallsyms]  [k] enqueue_hrtimer
     0.01%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]  [k] do_select
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_filter_match
     0.01%  python3.10  python3.10         [.] 0x0000000000121751
     0.01%  python3.10  python3.10         [.] 0x0000000000129c24
     0.01%  python3.10  python3.10         [.] 0x000000000015b546
     0.01%  python3.10  python3.10         [.] 0x000000000015efdc
     0.01%  python3.10  python3.10         [.] 0x00000000001732de
     0.01%  python3.10  python3.10         [.] 0x0000000000188ed5
     0.01%  python3.10  python3.10         [.] 0x000000000020bef5
     0.01%  python3.10  python3.10         [.] 0x000000000020bf50
     0.01%  python3.10  python3.10         [.] 0x000000000020bf65
     0.01%  python3.10  python3.10         [.] 0x00000000001643f3
     0.01%  python3.10  python3.10         [.] 0x000000000017c3ef
     0.01%  python3.10  [kernel.kallsyms]  [k] cpuacct_charge
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.01%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.01%  python3.10  [kernel.kallsyms]  [k] __perf_event__output_id_sample
     0.01%  python3.10  python3.10         [.] 0x000000000015d644
     0.01%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.01%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.01%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.01%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.01%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.01%  python3.10  python3.10         [.] 0x0000000000128097
     0.01%  python3.10  python3.10         [.] 0x0000000000137c0b
     0.01%  python3.10  python3.10         [.] 0x00000000001d4961
     0.01%  python3.10  [kernel.kallsyms]  [k] rseq_get_rseq_cs.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.01%  python3.10  [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0a4a
     0.01%  python3.10  python3.10         [.] 0x000000000011b2f6
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.01%  python3.10  python3.10         [.] 0x000000000012b120
     0.01%  python3.10  python3.10         [.] 0x000000000028a1b5
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.01%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.01%  python3.10  [kernel.kallsyms]  [k] dup_task_struct
     0.01%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.01%  python3.10  [kernel.kallsyms]  [k] core_sys_select
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.01%  python3.10  python3.10         [.] 0x0000000000162f26
     0.01%  python3.10  python3.10         [.] 0x0000000000293ea0
     0.01%  python3.10  [kernel.kallsyms]  [k] init_entity_runnable_average
     0.01%  python3.10  python3.10         [.] _PyUnicodeWriter_PrepareInternal
     0.01%  python3.10  python3.10         [.] 0x0000000000188de8
     0.01%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.01%  python3.10  python3.10         [.] PyErr_GivenExceptionMatches
     0.01%  python3.10  python3.10         [.] 0x00000000002338c0
     0.01%  python3.10  [kernel.kallsyms]  [k] find_vm_area
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.01%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.01%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.01%  python3.10  python3.10         [.] 0x000000000015efc7
     0.01%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.01%  python3.10  python3.10         [.] PyLong_FromUnsignedLong
     0.01%  python3.10  [kernel.kallsyms]  [k] account_event
     0.01%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.01%  python3.10  libc.so.6          [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  python3.10         [.] PyUnicode_Format
     0.01%  python3.10  [kernel.kallsyms]  [k] do_pselect.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_init_task
     0.01%  python3.10  python3.10         [.] 0x000000000015d186
     0.01%  python3.10  python3.10         [.] 0x000000000015e083
     0.01%  python3.10  [kernel.kallsyms]  [k] _copy_from_user
     0.01%  python3.10  python3.10         [.] _PyErr_NormalizeException
     0.01%  python3.10  python3.10         [.] 0x000000000012d0b4
     0.01%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.01%  python3.10  python3.10         [.] 0x0000000000121daa
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.01%  python3.10  python3.10         [.] 0x0000000000172b5f
     0.01%  python3.10  python3.10         [.] 0x0000000000167bb0
     0.01%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.01%  python3.10  python3.10         [.] 0x00000000001522f3
     0.01%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.01%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.01%  python3.10  python3.10         [.] _PyNumber_Index
     0.01%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.01%  python3.10  [kernel.kallsyms]  [k] ___slab_alloc
     0.01%  python3.10  python3.10         [.] PyThread_allocate_lock
     0.01%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.01%  python3.10  python3.10         [.] 0x0000000000162cac
     0.01%  python3.10  python3.10         [.] 0x000000000012a214
     0.01%  python3.10  python3.10         [.] 0x000000000012d119
     0.01%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.01%  python3.10  python3.10         [.] 0x0000000000177140
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.01%  python3.10  [kernel.kallsyms]  [k] find_vma
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a09b6
     0.01%  python3.10  python3.10         [.] 0x0000000000144121
     0.01%  python3.10  python3.10         [.] 0x00000000001228f6
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.00%  python3.10  python3.10         [.] 0x000000000012d811
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] sigprocmask
     0.00%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.00%  python3.10  libc.so.6          [.] 0x0000000000149ca4
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_out
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] find_idlest_group
     0.00%  python3.10  python3.10         [.] 0x0000000000151e7d
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]  [k] set_normalized_timespec64
     0.00%  python3.10  libc.so.6          [.] __vfwscanf_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10         [.] 0x00000000001215a7
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.00%  python3.10  python3.10         [.] PyFunction_NewWithQualName


#
# (Cannot load tips.txt file, please install perf!)
#
