# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 36K of event 'cycles'
# Event count (approx.): 17574871161
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
     0.00%  python3.10  python3.10            [.] 0x0000000000167ae5
     0.00%  python3.10  python3.10            [.] 0x0000000000167e2e
     0.00%  python3.10  python3.10            [.] PyLong_AsLong
     0.00%  python3.10  [kernel.kallsyms]     [k] kfree
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]     [k] get_random_u32
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  [kernel.kallsyms]     [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.00%  python3.10  python3.10            [.] _PyLong_New
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  python3.10            [.] 0x000000000015b11a
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_del
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_init
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10            [.] 0x0000000000128df5
     0.00%  python3.10  python3.10            [.] 0x000000000028e0c0
     0.00%  python3.10  libc.so.6             [.] __vstrfmon_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] refill_obj_stock
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  python3.10            [.] 0x0000000000129ee3
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]     [k] init_dl_inactive_task_timer
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_cancel
     0.00%  python3.10  python3.10            [.] 0x000000000011ea19
     0.00%  python3.10  python3.10            [.] 0x000000000015963a
     0.00%  python3.10  python3.10            [.] 0x0000000000191968
     0.00%  python3.10  [kernel.kallsyms]     [k] get_timespec64
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  python3.10            [.] 0x000000000012e081
     0.00%  python3.10  [kernel.kallsyms]     [k] pid_vnr
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] PageHuge
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]     [k] task_active_pid_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] security_task_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  python3.10  python3.10            [.] 0x0000000000129e02
     0.00%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]     [k] fpregs_assert_state_consistent
     0.00%  python3.10  python3.10            [.] 0x0000000000129e55
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_begin
     0.00%  python3.10  python3.10            [.] 0x00000000001740b7
     0.00%  python3.10  python3.10            [.] 0x0000000000129e9b
     0.00%  python3.10  python3.10            [.] 0x000000000020b0d8
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock_cpu
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.00%  python3.10  python3.10            [.] PyMember_SetOne
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] recalc_sigpending
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] wp_page_copy
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_exc_page_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_buddy
     0.00%  python3.10  python3.10            [.] 0x0000000000121d28
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10            [.] 0x000000000016a2a0
     0.00%  python3.10  [kernel.kallsyms]     [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_start_range_ns
     0.00%  python3.10  python3.10            [.] 0x0000000000137b95
     0.00%  python3.10  python3.10            [.] 0x00000000001215ed
     0.00%  python3.10  libc.so.6             [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] task_h_load
     0.00%  python3.10  python3.10            [.] 0x000000000017f860
     0.00%  python3.10  python3.10            [.] 0x0000000000151d80
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  python3.10            [.] 0x0000000000179613
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_core
     0.00%  python3.10  [kernel.kallsyms]     [k] note_gp_changes
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  :2688949    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2688949    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_activate
     0.00%  :2688949    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr_safe
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime


# Samples: 32K of event 'branch'
# Event count (approx.): 4034351671
#
# Overhead  Command     Shared Object         Symbol                                   
# ........  ..........  ....................  .........................................
#
    57.03%  :2688949    python3.10            [.] _PyEval_EvalFrameDefault
     6.93%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     6.66%  :2688949    python3.10            [.] PyObject_RichCompare
     4.06%  :2688949    python3.10            [.] 0x0000000000179c52
     2.45%  :2688949    python3.10            [.] 0x0000000000121590
     2.42%  :2688949    python3.10            [.] 0x000000000012161a
     1.08%  :2688949    python3.10            [.] 0x0000000000121676
     1.06%  python3.10  python3.10            [.] 0x000000000012161a
     0.90%  :2688949    python3.10            [.] 0x00000000001215c4
     0.62%  :2688949    python3.10            [.] 0x0000000000121737
     0.59%  :2688949    python3.10            [.] 0x000000000012159b
     0.54%  :2688949    python3.10            [.] 0x0000000000121613
     0.52%  :2688949    python3.10            [.] 0x0000000000121730
     0.51%  :2688949    python3.10            [.] 0x0000000000121596
     0.49%  :2688949    python3.10            [.] 0x00000000001215a3
     0.49%  :2688949    python3.10            [.] 0x0000000000121679
     0.49%  :2688949    python3.10            [.] 0x000000000015b546
     0.45%  :2688949    python3.10            [.] 0x0000000000179c5a
     0.43%  :2688949    python3.10            [.] 0x0000000000121653
     0.42%  :2688949    python3.10            [.] 0x0000000000179c0e
     0.41%  :2688949    python3.10            [.] 0x0000000000179c4e
     0.35%  :2688949    python3.10            [.] 0x00000000001215ab
     0.33%  :2688949    python3.10            [.] 0x000000000012160b
     0.32%  :2688949    python3.10            [.] 0x000000000015b506
     0.31%  :2688949    python3.10            [.] 0x000000000012167d
     0.31%  :2688949    python3.10            [.] 0x00000000001215f2
     0.28%  :2688949    python3.10            [.] 0x000000000012167b
     0.28%  :2688949    python3.10            [.] 0x000000000015b568
     0.27%  :2688949    python3.10            [.] 0x000000000015b56e
     0.27%  :2688949    python3.10            [.] 0x0000000000121605
     0.25%  :2688949    python3.10            [.] 0x000000000015b500
     0.24%  :2688949    python3.10            [.] 0x00000000001215f7
     0.22%  python3.10  python3.10            [.] 0x0000000000121613
     0.21%  :2688949    python3.10            [.] 0x00000000001215dc
     0.20%  :2688949    python3.10            [.] 0x00000000001215e9
     0.20%  :2688949    python3.10            [.] 0x000000000012167f
     0.20%  :2688949    python3.10            [.] 0x0000000000179c02
     0.19%  :2688949    python3.10            [.] 0x00000000001215a7
     0.19%  python3.10  python3.10            [.] 0x0000000000121676
     0.19%  :2688949    python3.10            [.] 0x0000000000121677
     0.18%  python3.10  python3.10            [.] 0x0000000000121623
     0.17%  :2688949    python3.10            [.] 0x00000000001215bc
     0.16%  :2688949    python3.10            [.] 0x0000000000179c42
     0.16%  :2688949    python3.10            [.] 0x0000000000179be6
     0.16%  python3.10  python3.10            [.] 0x000000000012160b
     0.16%  :2688949    python3.10            [.] 0x00000000001215cb
     0.15%  :2688949    python3.10            [.] 0x0000000000121623
     0.15%  python3.10  python3.10            [.] 0x0000000000121605
     0.14%  :2688949    python3.10            [.] 0x0000000000121616
     0.14%  :2688949    python3.10            [.] 0x000000000012159d
     0.14%  :2688949    python3.10            [.] 0x0000000000173d50
     0.14%  :2688949    python3.10            [.] 0x0000000000173d58
     0.12%  :2688949    python3.10            [.] 0x0000000000179be0
     0.11%  python3.10  python3.10            [.] 0x0000000000121635
     0.10%  python3.10  python3.10            [.] 0x0000000000121590
     0.10%  :2688949    python3.10            [.] 0x0000000000179c25
     0.10%  :2688949    python3.10            [.] 0x0000000000121600
     0.10%  :2688949    python3.10            [.] 0x0000000000179c3b
     0.10%  :2688949    python3.10            [.] 0x0000000000179c15
     0.09%  :2688949    python3.10            [.] 0x0000000000121675
     0.09%  :2688949    python3.10            [.] 0x0000000000121635
     0.09%  :2688949    python3.10            [.] 0x0000000000179c13
     0.09%  :2688949    python3.10            [.] 0x00000000001215a0
     0.08%  :2688949    python3.10            [.] 0x00000000001215e5
     0.08%  :2688949    python3.10            [.] 0x0000000000121594
     0.08%  :2688949    python3.10            [.] 0x00000000001215e2
     0.08%  :2688949    python3.10            [.] 0x00000000001215a2
     0.08%  python3.10  python3.10            [.] 0x000000000012167d
     0.08%  :2688949    python3.10            [.] 0x0000000000121660
     0.07%  python3.10  python3.10            [.] 0x000000000012160f
     0.07%  python3.10  python3.10            [.] 0x0000000000121638
     0.07%  python3.10  python3.10            [.] 0x0000000000121616
     0.07%  :2688949    python3.10            [.] 0x0000000000179bee
     0.07%  python3.10  python3.10            [.] 0x0000000000121679
     0.07%  python3.10  python3.10            [.] 0x0000000000121737
     0.07%  :2688949    python3.10            [.] 0x000000000015b557
     0.07%  :2688949    python3.10            [.] 0x0000000000179c2e
     0.06%  :2688949    python3.10            [.] 0x0000000000179be8
     0.06%  python3.10  python3.10            [.] 0x00000000001215c4
     0.06%  python3.10  python3.10            [.] 0x00000000001215f7
     0.06%  :2688949    python3.10            [.] 0x000000000012160f
     0.06%  :2688949    python3.10            [.] 0x0000000000121757
     0.06%  :2688949    python3.10            [.] 0x0000000000179bea
     0.05%  python3.10  python3.10            [.] 0x0000000000121730
     0.05%  python3.10  python3.10            [.] 0x00000000001215f2
     0.05%  :2688949    python3.10            [.] 0x0000000000121638
     0.05%  :2688949    python3.10            [.] 0x00000000001215d8
     0.05%  :2688949    python3.10            [.] 0x0000000000121740
     0.05%  :2688949    python3.10            [.] 0x0000000000179c46
     0.04%  python3.10  python3.10            [.] 0x00000000001215dc
     0.04%  :2688949    python3.10            [.] 0x0000000000121751
     0.04%  :2688949    python3.10            [.] 0x0000000000121667
     0.04%  :2688949    python3.10            [.] 0x0000000000179c21
     0.04%  python3.10  python3.10            [.] 0x0000000000121628
     0.04%  :2688949    python3.10            [.] 0x000000000015b537
     0.04%  :2688949    python3.10            [.] 0x000000000015b50e
     0.04%  python3.10  python3.10            [.] 0x000000000012159b
     0.04%  :2688949    python3.10            [.] 0x0000000000121628
     0.04%  :2688949    python3.10            [.] 0x0000000000179be9
     0.04%  :2688949    python3.10            [.] 0x00000000001215b2
     0.04%  python3.10  python3.10            [.] 0x00000000001215a3
     0.04%  :2688949    python3.10            [.] 0x0000000000121754
     0.04%  python3.10  python3.10            [.] 0x00000000001215cb
     0.03%  python3.10  python3.10            [.] 0x0000000000121596
     0.03%  python3.10  python3.10            [.] 0x00000000001215ab
     0.03%  :2688949    python3.10            [.] 0x000000000015b541
     0.03%  :2688949    python3.10            [.] 0x00000000001215c0
     0.03%  :2688949    [kernel.kallsyms]     [k] psi_group_change
     0.03%  :2688949    python3.10            [.] 0x000000000015b504
     0.03%  :2688949    python3.10            [.] 0x00000000001215ed
     0.03%  :2688949    python3.10            [.] 0x000000000015b50a
     0.03%  :2688949    python3.10            [.] 0x000000000015b520
     0.03%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.03%  :2688949    python3.10            [.] 0x000000000012166e
     0.03%  :2688949    python3.10            [.] 0x0000000000173d54
     0.02%  python3.10  python3.10            [.] 0x00000000001215e9
     0.02%  python3.10  python3.10            [.] 0x000000000012167b
     0.02%  :2688949    python3.10            [.] 0x0000000000121749
     0.02%  :2688949    python3.10            [.] 0x000000000012175a
     0.02%  python3.10  python3.10            [.] 0x00000000001215e5
     0.02%  :2688949    python3.10            [.] 0x0000000000179c0b
     0.02%  :2688949    python3.10            [.] 0x00000000001215c8
     0.02%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.02%  python3.10  python3.10            [.] 0x000000000012166e
     0.02%  python3.10  python3.10            [.] 0x0000000000121600
     0.02%  :2688949    python3.10            [.] 0x0000000000121599
     0.02%  :2688949    python3.10            [.] PyLong_FromString
     0.02%  :2688949    python3.10            [.] 0x0000000000179bfb
     0.02%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.02%  python3.10  python3.10            [.] 0x00000000001215a7
     0.01%  python3.10  python3.10            [.] 0x0000000000121677
     0.01%  python3.10  python3.10            [.] 0x000000000012167f
     0.01%  :2688949    [kernel.kallsyms]     [k] update_load_avg
     0.01%  python3.10  python3.10            [.] 0x00000000001215bc
     0.01%  python3.10  python3.10            [.] 0x00000000001215c8
     0.01%  :2688949    python3.10            [.] 0x000000000012164e
     0.01%  :2688949    python3.10            [.] 0x0000000000121734
     0.01%  python3.10  python3.10            [.] 0x0000000000121594
     0.01%  python3.10  python3.10            [.] 0x00000000001215c0
     0.01%  :2688949    python3.10            [.] 0x00000000001215df
     0.01%  :2688949    python3.10            [.] 0x00000000001215a6
     0.01%  :2688949    [kernel.kallsyms]     [k] rb_next
     0.01%  python3.10  python3.10            [.] 0x000000000012159d
     0.01%  python3.10  python3.10            [.] 0x00000000001215e2
     0.01%  python3.10  python3.10            [.] 0x00000000001215a2
     0.01%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :2688949    python3.10            [.] 0x0000000000121672
     0.01%  :2688949    python3.10            [.] 0x0000000000179c56
     0.01%  :2688949    python3.10            [.] 0x000000000012161d
     0.01%  :2688949    [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.01%  :2688949    python3.10            [.] 0x000000000015b53e
     0.01%  :2688949    python3.10            [.] 0x0000000000179be4
     0.01%  :2688949    [kernel.kallsyms]     [k] enqueue_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] update_cfs_group
     0.01%  :2688949    [kernel.kallsyms]     [k] native_read_msr
     0.01%  :2688949    [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  python3.10            [.] 0x00000000001215df
     0.01%  :2688949    python3.10            [.] 0x000000000015b54b
     0.01%  :2688949    python3.10            [.] 0x000000000012162c
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]     [k] cpumask_next
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  :2688949    python3.10            [.] 0x000000000015b509
     0.01%  python3.10  python3.10            [.] 0x00000000001215b2
     0.01%  :2688949    python3.10            [.] 0x000000000015b53b
     0.01%  :2688949    python3.10            [.] 0x0000000000179c18
     0.01%  :2688949    [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  :2688949    [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.01%  python3.10  python3.10            [.] 0x00000000001215a6
     0.01%  :2688949    [kernel.kallsyms]     [k] tcp_write_timer_handler
     0.01%  :2688949    [kernel.kallsyms]     [k] merge_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] hrtimer_forward
     0.01%  :2688949    [kernel.kallsyms]     [k] update_curr
     0.01%  :2688949    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  :2688949    [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  :2688949    [kernel.kallsyms]     [k] psi_task_switch
     0.00%  :2688949    python3.10            [.] 0x000000000029498e
     0.00%  :2688949    libc.so.6             [.] re_compile_internal
     0.00%  :2688949    python3.10            [.] 0x000000000015b512
     0.00%  :2688949    [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.00%  :2688949    [kernel.kallsyms]     [k] __slab_free
     0.00%  :2688949    [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  python3.10  python3.10            [.] 0x0000000000121734
     0.00%  :2688949    [kernel.kallsyms]     [k] wake_up_q
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  :2688949    [kernel.kallsyms]     [k] do_futex
     0.00%  :2688949    [kernel.kallsyms]     [k] tcp_sendmsg_locked
     0.00%  :2688949    [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.00%  :2688949    [kernel.kallsyms]     [k] select_idle_cpu
     0.00%  :2688949    [kernel.kallsyms]     [k] update_process_times
     0.00%  :2688949    [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.00%  :2688949    [kernel.kallsyms]     [k] __schedule
     0.00%  :2688949    [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  :2688949    python3.10            [.] 0x000000000017c3fc
     0.00%  :2688949    [kernel.kallsyms]     [k] psi_task_change
     0.00%  :2688949    python3.10            [.] 0x00000000001d495d
     0.00%  :2688949    [kernel.kallsyms]     [k] event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  :2688949    python3.10            [.] 0x000000000015e0c1
     0.00%  :2688949    [kernel.kallsyms]     [k] rcu_sched_clock_irq
     0.00%  :2688949    python3.10            [.] 0x0000000000137c00
     0.00%  :2688949    python3.10            [.] 0x000000000015b570
     0.00%  :2688949    python3.10            [.] 0x0000000000179bf7
     0.00%  :2688949    libc.so.6             [.] 0x0000000000199ce8
     0.00%  :2688949    python3.10            [.] 0x000000000015c5e1
     0.00%  :2688949    [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  :2688949    [kernel.kallsyms]     [k] raw_spin_rq_unlock
     0.00%  :2688949    python3.10            [.] 0x0000000000151e1b
     0.00%  :2688949    [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  :2688949    python3.10            [.] 0x00000000002c4470
     0.00%  :2688949    [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.00%  :2688949    [kernel.kallsyms]     [k] __calc_delta
     0.00%  :2688949    python3.10            [.] 0x000000000015e0d2
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  :2688949    [kernel.kallsyms]     [k] ktime_get
     0.00%  :2688949    libc.so.6             [.] 0x0000000000199cf1
     0.00%  :2688949    [kernel.kallsyms]     [k] irqentry_exit
     0.00%  :2688949    python3.10            [.] 0x00000000001d48e1
     0.00%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.00%  python3.10  [kernel.kallsyms]     [k] vm_normal_page
     0.00%  :2688949    python3.10            [.] 0x000000000029472a
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  :2688949    python3.10            [.] 0x0000000000140a95
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  :2688949    python3.10            [.] _PyObject_LookupSpecial
     0.00%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.00%  :2688949    [kernel.kallsyms]     [k] select_task_rq_fair
     0.00%  :2688949    [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  :2688949    [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.00%  :2688949    python3.10            [.] 0x0000000000179c38
     0.00%  :2688949    [kernel.kallsyms]     [k] ___perf_sw_event
     0.00%  python3.10  [kernel.kallsyms]     [k] kfree
     0.00%  python3.10  [kernel.kallsyms]     [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.00%  :2688949    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  :2688949    [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.00%  :2688949    libc.so.6             [.] 0x00000000000a4bdb
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  python3.10  python3.10            [.] 0x0000000000189021
     0.00%  python3.10  libc.so.6             [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] find_idlest_group
     0.00%  :2688949    [kernel.kallsyms]     [k] update_group_capacity
     0.00%  :2688949    [kernel.kallsyms]     [k] rcu_cblist_dequeue
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  :2688949    python3.10            [.] 0x000000000015b50b
     0.00%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  python3.10            [.] 0x0000000000121672
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  :2688949    python3.10            [.] 0x00000000002f876a
     0.00%  :2688949    [kernel.kallsyms]     [k] rb_insert_color
     0.00%  :2688949    python3.10            [.] 0x0000000000121641
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  :2688949    [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.00%  :2688949    [kernel.kallsyms]     [k] __next_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] local_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_event_init
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_switch
     0.00%  :2688949    python3.10            [.] 0x000000000015b56c
     0.00%  :2688949    [kernel.kallsyms]     [k] rb_erase
     0.00%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  python3.10            [.] 0x0000000000172670
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]     [k] sync_mm_rss
     0.00%  python3.10  [kernel.kallsyms]     [k] do_exit
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_context_sched_out
     0.00%  python3.10  python3.10            [.] PyList_New
     0.00%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] unlock_page_memcg
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_zone_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_node_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  python3.10            [.] 0x00000000001385b1
     0.00%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.00%  python3.10  python3.10            [.] 0x00000000001385fd
     0.00%  python3.10  python3.10            [.] 0x0000000000151e1b
