# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 167K of event 'cycles'
# Event count (approx.): 83984841921
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.03%  :1587595    python3.10         [.] 0x000000000015b53e
     0.03%  python3.10  python3.10         [.] 0x0000000000121737
     0.03%  python3.10  python3.10         [.] 0x00000000001215f7
     0.03%  :1587595    python3.10         [.] 0x000000000015b519
     0.03%  :1587595    python3.10         [.] 0x00000000001215d8
     0.03%  :1587595    python3.10         [.] 0x0000000000121599
     0.03%  :1587595    python3.10         [.] 0x0000000000121754
     0.03%  :1587595    python3.10         [.] 0x0000000000179c13
     0.03%  :1587595    python3.10         [.] 0x00000000001215c0
     0.03%  :1587595    python3.10         [.] 0x0000000000179c25
     0.02%  :1587595    python3.10         [.] 0x0000000000173d58
     0.02%  python3.10  python3.10         [.] 0x0000000000121730
     0.02%  python3.10  python3.10         [.] 0x0000000000121596
     0.02%  :1587595    python3.10         [.] 0x0000000000179bfe
     0.02%  python3.10  python3.10         [.] 0x0000000000121590
     0.02%  :1587595    python3.10         [.] 0x000000000015b52a
     0.02%  :1587595    python3.10         [.] 0x000000000015b55d
     0.02%  :1587595    python3.10         [.] 0x000000000015b56d
     0.02%  :1587595    python3.10         [.] 0x0000000000179be4
     0.02%  python3.10  python3.10         [.] 0x0000000000121605
     0.02%  python3.10  python3.10         [.] 0x0000000000121613
     0.02%  python3.10  python3.10         [.] 0x000000000012167d
     0.02%  python3.10  python3.10         [.] 0x000000000012167b
     0.02%  :1587595    python3.10         [.] 0x00000000001215df
     0.02%  python3.10  python3.10         [.] 0x00000000001215a7
     0.02%  python3.10  python3.10         [.] 0x000000000012160b
     0.02%  python3.10  python3.10         [.] 0x00000000001215c4
     0.01%  python3.10  python3.10         [.] 0x000000000012159b
     0.01%  :1587595    python3.10         [.] 0x0000000000179bea
     0.01%  :1587595    python3.10         [.] 0x000000000015b534
     0.01%  :1587595    python3.10         [.] 0x000000000012164e
     0.01%  :1587595    [kernel.kallsyms]  [k] psi_group_change
     0.01%  python3.10  python3.10         [.] 0x00000000001215a3
     0.01%  :1587595    python3.10         [.] 0x0000000000179c38
     0.01%  python3.10  python3.10         [.] 0x00000000001215bc
     0.01%  python3.10  python3.10         [.] 0x000000000012159d
     0.01%  python3.10  python3.10         [.] 0x00000000001215e9
     0.01%  :1587595    python3.10         [.] 0x000000000015b570
     0.01%  :1587595    python3.10         [.] 0x0000000000179c5c
     0.01%  :1587595    python3.10         [.] 0x0000000000179bfb
     0.01%  python3.10  python3.10         [.] 0x000000000012160f
     0.01%  python3.10  python3.10         [.] 0x00000000001215cb
     0.01%  :1587595    python3.10         [.] 0x0000000000173d54
     0.01%  python3.10  python3.10         [.] 0x00000000001215e2
     0.01%  :1587595    python3.10         [.] 0x000000000015b564
     0.01%  :1587595    python3.10         [.] 0x0000000000179c21
     0.01%  python3.10  python3.10         [.] 0x00000000001215dc
     0.01%  :1587595    python3.10         [.] 0x000000000015b56c
     0.01%  python3.10  python3.10         [.] 0x00000000001215ab
     0.01%  :1587595    [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  python3.10  python3.10         [.] 0x000000000012167f
     0.01%  :1587595    python3.10         [.] 0x0000000000179c0b
     0.01%  :1587595    python3.10         [.] 0x000000000015b504
     0.01%  python3.10  python3.10         [.] 0x00000000001215a2
     0.01%  python3.10  python3.10         [.] 0x00000000001215e5
     0.01%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.01%  :1587595    [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%  python3.10  python3.10         [.] 0x0000000000121616
     0.00%  python3.10  python3.10         [.] 0x0000000000121594
     0.00%  python3.10  python3.10         [.] 0x00000000001215a6
     0.00%  python3.10  python3.10         [.] 0x0000000000121677
     0.00%  :1587595    [kernel.kallsyms]  [k] update_load_avg
     0.00%  :1587595    [kernel.kallsyms]  [k] error_entry
     0.00%  :1587595    [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  python3.10         [.] 0x00000000001215a0
     0.00%  python3.10  python3.10         [.] 0x0000000000121600
     0.00%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.00%  :1587595    [kernel.kallsyms]  [k] timerqueue_add
     0.00%  :1587595    python3.10         [.] 0x0000000000121641
     0.00%  :1587595    [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%  :1587595    [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1587595    [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  :1587595    [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  python3.10         [.] 0x00000000001215b2
     0.00%  :1587595    python3.10         [.] 0x0000000000179c56
     0.00%  :1587595    [kernel.kallsyms]  [k] update_cfs_group
     0.00%  :1587595    python3.10         [.] 0x000000000015b525
     0.00%  python3.10  python3.10         [.] 0x00000000001215d8
     0.00%  :1587595    [kernel.kallsyms]  [k] merge_sched_in
     0.00%  :1587595    [kernel.kallsyms]  [k] update_curr
     0.00%  :1587595    [kernel.kallsyms]  [k] read_tsc
     0.00%  :1587595    [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  :1587595    python3.10         [.] 0x000000000012162c
     0.00%  :1587595    [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  :1587595    [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  :1587595    [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  :1587595    [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  :1587595    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1587595    [kernel.kallsyms]  [k] arch_scale_freq_tick
     0.00%  :1587595    [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  :1587595    [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  :1587595    python3.10         [.] 0x0000000000179be9
     0.00%  :1587595    [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.00%  :1587595    [kernel.kallsyms]  [k] native_read_msr
     0.00%  :1587595    python3.10         [.] 0x000000000012161d
     0.00%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.00%  :1587595    [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  :1587595    [kernel.kallsyms]  [k] event_sched_in
     0.00%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.00%  :1587595    [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  :1587595    libc.so.6          [.] parse_expression
     0.00%  :1587595    [kernel.kallsyms]  [k] select_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  :1587595    [kernel.kallsyms]  [k] put_prev_entity
     0.00%  :1587595    [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%  :1587595    [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.00%  :1587595    [kernel.kallsyms]  [k] sched_slice
     0.00%  :1587595    [kernel.kallsyms]  [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.00%  :1587595    [kernel.kallsyms]  [k] futex_wait_setup
     0.00%  :1587595    [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.00%  :1587595    [kernel.kallsyms]  [k] ___perf_sw_event
     0.00%  :1587595    [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%  :1587595    [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  :1587595    python3.10         [.] 0x0000000000121672
     0.00%  python3.10  python3.10         [.] 0x000000000012166e
     0.00%  :1587595    [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  :1587595    python3.10         [.] 0x0000000000179c18
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  :1587595    python3.10         [.] 0x0000000000179bf7
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%  :1587595    [kernel.kallsyms]  [k] __schedule
     0.00%  :1587595    libc.so.6          [.] __new_sem_wait_slow64
     0.00%  :1587595    python3.10         [.] 0x000000000029500c
     0.00%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.00%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1587595    python3.10         [.] 0x0000000000206661
     0.00%  :1587595    [kernel.kallsyms]  [k] xfd_validate_state
     0.00%  :1587595    python3.10         [.] 0x000000000015e0c6
     0.00%  :1587595    python3.10         [.] 0x0000000000206a23
     0.00%  :1587595    libc.so.6          [.] 0x0000000000199ef9
     0.00%  python3.10  libc.so.6          [.] round_and_return
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  :1587595    python3.10         [.] 0x000000000016ac7b
     0.00%  :1587595    python3.10         [.] 0x0000000000173d40
     0.00%  :1587595    python3.10         [.] _PyObject_MakeTpCall
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  :1587595    python3.10         [.] 0x000000000017f876
     0.00%  :1587595    [kernel.kallsyms]  [k] account_process_tick
     0.00%  :1587595    [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  :1587595    [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  :1587595    [kernel.kallsyms]  [k] intel_thermal_interrupt
     0.00%  :1587595    python3.10         [.] 0x00000000001d4902
     0.00%  :1587595    [kernel.kallsyms]  [k] wake_up_process
     0.00%  :1587595    libc.so.6          [.] round_and_return
     0.00%  :1587595    [kernel.kallsyms]  [k] check_preempt_curr
     0.00%  :1587595    [kernel.kallsyms]  [k] futex_wake
     0.00%  :1587595    [kernel.kallsyms]  [k] schedule
     0.00%  :1587595    python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  :1587595    [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  :1587595    libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :1587595    [kernel.kallsyms]  [k] scheduler_tick
     0.00%  :1587595    [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%  :1587595    python3.10         [.] 0x000000000018d15e
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  :1587595    [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%  :1587595    [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%  :1587595    [kernel.kallsyms]  [k] resched_curr
     0.00%  :1587595    python3.10         [.] 0x00000000002d9ece
     0.00%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.00%  :1587595    [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%  :1587595    libc.so.6          [.] pthread_setattr_default_np@@GLIBC_2.34
     0.00%  :1587595    [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%  :1587595    python3.10         [.] 0x0000000000198e60
     0.00%  :1587595    [kernel.kallsyms]  [k] enqueue_task
     0.00%  :1587595    python3.10         [.] 0x000000000016ac59
     0.00%  :1587595    [kernel.kallsyms]  [k] rseq_get_rseq_cs.isra.0
     0.00%  :1587595    [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  :1587595    libc.so.6          [.] 0x0000000000199efd
     0.00%  :1587595    [kernel.kallsyms]  [k] update_process_times
     0.00%  :1587595    [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.00%  :1587595    [kernel.kallsyms]  [k] rb_insert_color
     0.00%  :1587595    python3.10         [.] 0x000000000013fd1b
     0.00%  :1587595    python3.10         [.] 0x000000000015b54b
     0.00%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.00%  :1587595    [kernel.kallsyms]  [k] rb_erase
     0.00%  :1587595    [kernel.kallsyms]  [k] irq_work_tick
     0.00%  :1587595    [kernel.kallsyms]  [k] jiffies_to_msecs
     0.00%  :1587595    [kernel.kallsyms]  [k] check_cpu_stall
     0.00%  :1587595    [kernel.kallsyms]  [k] mod_objcg_state
     0.00%  :1587595    [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  :1587595    [kernel.kallsyms]  [k] pick_next_entity
     0.00%  :1587595    python3.10         [.] 0x00000000002d9ed5
     0.00%  :1587595    [kernel.kallsyms]  [k] therm_throt_process
     0.00%  :1587595    python3.10         [.] 0x0000000000179c35
     0.00%  :1587595    [kernel.kallsyms]  [k] reweight_entity
     0.00%  :1587595    [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  :1587595    python3.10         [.] 0x000000000015b509
     0.00%  python3.10  python3.10         [.] 0x00000000001215c8
     0.00%  python3.10  python3.10         [.] 0x000000000012d130
     0.00%  :1587595    [kernel.kallsyms]  [k] ntp_get_next_leap
     0.00%  :1587595    [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  :1587595    [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  :1587595    [kernel.kallsyms]  [k] __irqentry_text_end
     0.00%  python3.10  python3.10         [.] 0x00000000001215ed
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue
     0.00%  python3.10  python3.10         [.] 0x0000000000121599
     0.00%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  python3.10         [.] PyLong_FromString
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  python3.10         [.] 0x00000000001d4961
     0.00%  python3.10  python3.10         [.] 0x000000000015effa
     0.00%  python3.10  python3.10         [.] 0x0000000000127f5d
     0.00%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  python3.10         [.] 0x0000000000137b95
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]  [k] try_charge_memcg
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307391
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307c0c
     0.00%  python3.10  libc.so.6          [.] __stpncpy_sse2_unaligned
     0.00%  python3.10  libc.so.6          [.] re_search_internal
     0.00%  python3.10  python3.10         [.] 0x000000000015b520
     0.00%  python3.10  python3.10         [.] PySequence_List
     0.00%  python3.10  python3.10         [.] 0x0000000000206913
     0.00%  python3.10  python3.10         [.] 0x000000000012e078
     0.00%  python3.10  python3.10         [.] 0x000000000015efc7
     0.00%  python3.10  python3.10         [.] 0x0000000000188e95
     0.00%  python3.10  python3.10         [.] 0x000000000015c5ec
     0.00%  python3.10  python3.10         [.] 0x0000000000206963
     0.00%  :1587595    [kernel.kallsyms]  [k] nohz_balancer_kick
     0.00%  :1587595    [kernel.kallsyms]  [k] queue_delayed_work_on
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030810c
     0.00%  python3.10  python3.10         [.] 0x000000000012285d
     0.00%  :1587595    [kernel.kallsyms]  [k] irqentry_exit
     0.00%  python3.10  libcrypto.so.3     [.] 0x000000000030836f
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  python3.10         [.] 0x0000000000151e94
     0.00%  python3.10  python3.10         [.] 0x0000000000198e59
     0.00%  python3.10  python3.10         [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  python3.10         [.] 0x0000000000151deb
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0984
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.00%  python3.10  python3.10         [.] 0x000000000012e081
     0.00%  python3.10  python3.10         [.] 0x000000000012d1da
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  :1587595    [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%  :1587595    python3.10         [.] 0x0000000000121630
     0.00%  python3.10  python3.10         [.] 0x0000000000122901
     0.00%  python3.10  python3.10         [.] 0x0000000000206b1a
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003081eb
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.00%  python3.10  python3.10         [.] 0x000000000012d121
     0.00%  python3.10  python3.10         [.] 0x0000000000179613
     0.00%  :1587595    [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  python3.10  python3.10         [.] 0x000000000012e0ad
     0.00%  python3.10  python3.10         [.] 0x000000000012d1d1
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_zone_page_state
     0.00%  python3.10  python3.10         [.] 0x00000000001598c4
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  python3.10         [.] 0x000000000012dd4d
     0.00%  python3.10  [kernel.kallsyms]  [k] radix_tree_tag_get
     0.00%  python3.10  python3.10         [.] 0x0000000000137b1b
     0.00%  python3.10  python3.10         [.] 0x000000000018d060
     0.00%  python3.10  python3.10         [.] 0x000000000018d59d
     0.00%  python3.10  python3.10         [.] 0x000000000015b21b
     0.00%  :1587595    [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  python3.10  python3.10         [.] 0x00000000001740a7
     0.00%  python3.10  python3.10         [.] 0x000000000018d0e8
     0.00%  python3.10  [kernel.kallsyms]  [k] kmalloc_slab
     0.00%  python3.10  python3.10         [.] 0x0000000000137a66
     0.00%  python3.10  python3.10         [.] 0x0000000000179592
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a0944
     0.00%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.00%  python3.10  python3.10         [.] 0x000000000018d1e2
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  python3.10         [.] 0x0000000000174090
     0.00%  python3.10  python3.10         [.] 0x0000000000294ec7
     0.00%  python3.10  python3.10         [.] 0x000000000012d10c
     0.00%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.00%  python3.10  python3.10         [.] 0x000000000018d26e
     0.00%  python3.10  [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     0.00%  python3.10  [kernel.kallsyms]  [k] task_fork_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10         [.] PyList_Append
     0.00%  python3.10  python3.10         [.] 0x0000000000128db0
     0.00%  python3.10  python3.10         [.] 0x000000000015ef8c
     0.00%  python3.10  python3.10         [.] 0x000000000020bea0
     0.00%  python3.10  python3.10         [.] 0x0000000000243806
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  python3.10         [.] 0x0000000000173315
     0.00%  python3.10  [kernel.kallsyms]  [k] __radix_tree_preload
     0.00%  python3.10  [kernel.kallsyms]  [k] __vmalloc_area_node.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] chacha_permute
     0.00%  python3.10  python3.10         [.] PyErr_Format
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.00%  python3.10  python3.10         [.] 0x0000000000121628
     0.00%  python3.10  python3.10         [.] 0x0000000000152269
     0.00%  python3.10  python3.10         [.] 0x0000000000164400
     0.00%  python3.10  python3.10         [.] 0x0000000000177090
     0.00%  python3.10  python3.10         [.] 0x0000000000188d97
     0.00%  python3.10  python3.10         [.] 0x0000000000188dd7
     0.00%  python3.10  python3.10         [.] 0x0000000000188fd0
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  python3.10         [.] 0x0000000000137ae4
     0.00%  python3.10  python3.10         [.] 0x0000000000188dcf
     0.00%  python3.10  python3.10         [.] 0x0000000000121660
     0.00%  python3.10  [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]  [k] pid_vnr
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_page_vaddr
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]  [k] recalc_sigpending
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1147
     0.00%  python3.10  python3.10         [.] 0x0000000000128e1b
     0.00%  python3.10  python3.10         [.] 0x000000000015b512
     0.00%  python3.10  python3.10         [.] 0x00000000001641f9
     0.00%  python3.10  python3.10         [.] 0x0000000000165eb3
     0.00%  python3.10  python3.10         [.] 0x000000000017a8dc
     0.00%  python3.10  python3.10         [.] 0x000000000020bee1
     0.00%  python3.10  python3.10         [.] 0x000000000024380b
     0.00%  python3.10  python3.10         [.] 0x00000000001d495d
     0.00%  python3.10  python3.10         [.] 0x000000000020bf52
     0.00%  python3.10  python3.10         [.] 0x000000000012d2f7
     0.00%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]  [k] page_counter_try_charge
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  python3.10         [.] 0x0000000000070990
     0.00%  python3.10  python3.10         [.] 0x0000000000188ef6
     0.00%  python3.10  python3.10         [.] 0x000000000020bef5
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_add_safe
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_init_event
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  python3.10         [.] PyUnicode_Format
     0.00%  python3.10  python3.10         [.] 0x000000000006ff90
     0.00%  python3.10  python3.10         [.] 0x0000000000121daa
     0.00%  python3.10  python3.10         [.] 0x00000000002971d0
     0.00%  python3.10  [kernel.kallsyms]  [k] ptep_clear_flush
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_output_begin
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.00%  python3.10  python3.10         [.] 0x0000000000294944
     0.00%  python3.10  python3.10         [.] 0x00000000001771e5
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  python3.10         [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10         [.] 0x000000000011eb10
     0.00%  python3.10  python3.10         [.] 0x0000000000206c7a
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] task_active_pid_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]  [k] therm_throt_process
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  python3.10         [.] 0x000000000012d208
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]  [k] handle_pte_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtick_update
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.00%  python3.10  python3.10         [.] 0x00000000001435c2
     0.00%  python3.10  [kernel.kallsyms]  [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] __do_sys_clone3
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]  [k] task_scan_max
     0.00%  python3.10  python3.10         [.] PyObject_GetItem
     0.00%  python3.10  python3.10         [.] 0x000000000016a34d
     0.00%  python3.10  python3.10         [.] 0x0000000000188da5
     0.00%  python3.10  [kernel.kallsyms]  [k] zap_pte_range
     0.00%  python3.10  [kernel.kallsyms]  [k] vmacache_find
     0.00%  python3.10  python3.10         [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10         [.] 0x000000000011b4eb
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.00%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  python3.10         [.] 0x000000000020654d
     0.00%  python3.10  python3.10         [.] 0x00000000002d9ed5
     0.00%  python3.10  python3.10         [.] 0x00000000001771cb
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_val
     0.00%  python3.10  [kernel.kallsyms]  [k] cpumask_any_but
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  python3.10         [.] PyObject_RichCompare
     0.00%  python3.10  python3.10         [.] 0x000000000011ff55
     0.00%  python3.10  [kernel.kallsyms]  [k] schedule
     0.00%  python3.10  python3.10         [.] 0x00000000001522f3
     0.00%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.00%  python3.10  python3.10         [.] 0x000000000012d0b4
     0.00%  python3.10  python3.10         [.] 0x0000000000151f10
     0.00%  python3.10  [kernel.kallsyms]  [k] get_timespec64
     0.00%  python3.10  python3.10         [.] 0x0000000000128daf
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
