# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 153K of event 'cycles'
# Event count (approx.): 81893266464
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10            [.] 0x000000000018c0dd
     0.00%  python3.10  python3.10            [.] 0x0000000000241485
     0.00%  python3.10  python3.10            [.] 0x0000000000137b0e
     0.00%  python3.10  [kernel.kallsyms]     [k] do_wp_page
     0.00%  python3.10  python3.10            [.] 0x00000000001746e3
     0.00%  python3.10  python3.10            [.] 0x00000000001743e7
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.00%  python3.10  python3.10            [.] PyObject_GetItem
     0.00%  python3.10  libcrypto.so.3        [.] SHA256_Final
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030803b
     0.00%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10            [.] 0x0000000000137a6f
     0.00%  python3.10  python3.10            [.] 0x0000000000137b8d
     0.00%  python3.10  python3.10            [.] 0x000000000018d06a
     0.00%  python3.10  python3.10            [.] 0x0000000000206546
     0.00%  python3.10  python3.10            [.] 0x000000000020692a
     0.00%  python3.10  [kernel.kallsyms]     [k] chacha_permute
     0.00%  python3.10  python3.10            [.] 0x000000000015b1a0
     0.00%  python3.10  python3.10            [.] 0x000000000016ab50
     0.00%  python3.10  python3.10            [.] 0x000000000012e0ad
     0.00%  python3.10  python3.10            [.] PyObject_GC_Del
     0.00%  python3.10  [kernel.kallsyms]     [k] __bitmap_intersects
     0.00%  python3.10  [kernel.kallsyms]     [k] __radix_tree_replace
     0.00%  python3.10  [kernel.kallsyms]     [k] flush_tlb_mm_range
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003077bc
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308029
     0.00%  python3.10  python3.10            [.] 0x0000000000121957
     0.00%  python3.10  python3.10            [.] 0x000000000012282a
     0.00%  python3.10  python3.10            [.] 0x000000000012b344
     0.00%  python3.10  python3.10            [.] 0x0000000000137b05
     0.00%  python3.10  python3.10            [.] 0x000000000015671f
     0.00%  python3.10  python3.10            [.] 0x0000000000164347
     0.00%  python3.10  python3.10            [.] 0x0000000000164403
     0.00%  python3.10  python3.10            [.] 0x0000000000166507
     0.00%  python3.10  python3.10            [.] 0x000000000016a31a
     0.00%  python3.10  python3.10            [.] 0x000000000016ab6e
     0.00%  python3.10  python3.10            [.] 0x0000000000179f6d
     0.00%  python3.10  python3.10            [.] 0x0000000000188de8
     0.00%  python3.10  python3.10            [.] 0x00000000001894be
     0.00%  python3.10  python3.10            [.] 0x000000000018c028
     0.00%  python3.10  python3.10            [.] 0x000000000018d735
     0.00%  python3.10  python3.10            [.] 0x000000000020bf32
     0.00%  python3.10  python3.10            [.] 0x0000000000243828
     0.00%  python3.10  python3.10            [.] 0x00000000002773b3
     0.00%  python3.10  python3.10            [.] 0x0000000000293df4
     0.00%  python3.10  python3.10            [.] 0x0000000000294ea2
     0.00%  python3.10  python3.10            [.] 0x00000000002b6a17
     0.00%  python3.10  python3.10            [.] 0x00000000002b6a1c
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.00%  python3.10  python3.10            [.] 0x0000000000138910
     0.00%  python3.10  python3.10            [.] 0x000000000012e098
     0.00%  python3.10  [kernel.kallsyms]     [k] unlock_page_memcg
     0.00%  python3.10  python3.10            [.] 0x000000000015ef8c
     0.00%  python3.10  [kernel.kallsyms]     [k] should_fail_alloc_page
     0.00%  python3.10  python3.10            [.] 0x0000000000188d03
     0.00%  python3.10  [kernel.kallsyms]     [k] get_random_u64
     0.00%  python3.10  python3.10            [.] 0x000000000015ef86
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  python3.10            [.] 0x0000000000188ef6
     0.00%  python3.10  python3.10            [.] 0x000000000012e088
     0.00%  python3.10  python3.10            [.] 0x000000000017958e
     0.00%  python3.10  [kernel.kallsyms]     [k] init_entity_runnable_average
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_qs
     0.00%  python3.10  libc.so.6             [.] 0x0000000000199ce8
     0.00%  python3.10  python3.10            [.] 0x000000000018c082
     0.00%  python3.10  python3.10            [.] 0x000000000018d185
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003081d0
     0.00%  python3.10  python3.10            [.] 0x000000000017cc3b
     0.00%  python3.10  libcrypto.so.3        [.] ENGINE_finish
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308357
     0.00%  python3.10  [kernel.kallsyms]     [k] skb_push
     0.00%  python3.10  [kernel.kallsyms]     [k] dup_task_struct
     0.00%  python3.10  python3.10            [.] 0x0000000000206e7c
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307f18
     0.00%  python3.10  python3.10            [.] 0x00000000002949b8
     0.00%  python3.10  python3.10            [.] 0x000000000020693c
     0.00%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307d7f
     0.00%  python3.10  python3.10            [.] 0x0000000000151ed3
     0.00%  python3.10  python3.10            [.] 0x0000000000206913
     0.00%  python3.10  python3.10            [.] 0x0000000000167e17
     0.00%  python3.10  python3.10            [.] 0x000000000017f884
     0.00%  python3.10  python3.10            [.] 0x00000000001228c3
     0.00%  python3.10  python3.10            [.] 0x000000000014341a
     0.00%  python3.10  python3.10            [.] _PyLong_New
     0.00%  python3.10  python3.10            [.] PyList_New
     0.00%  python3.10  python3.10            [.] 0x000000000012dd90
     0.00%  python3.10  python3.10            [.] 0x000000000015e0ff
     0.00%  python3.10  python3.10            [.] 0x00000000002068e6
     0.00%  python3.10  python3.10            [.] 0x000000000015b22c
     0.00%  python3.10  python3.10            [.] 0x0000000000293e61
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030815f
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307a2b
     0.00%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.00%  python3.10  python3.10            [.] 0x00000000002948f8
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003081eb
     0.00%  python3.10  python3.10            [.] 0x0000000000198e46
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003079e6
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307a1a
     0.00%  python3.10  python3.10            [.] 0x000000000012288b
     0.00%  python3.10  python3.10            [.] 0x000000000012292b
     0.00%  python3.10  python3.10            [.] 0x0000000000175da5
     0.00%  python3.10  python3.10            [.] 0x000000000017f971
     0.00%  python3.10  python3.10            [.] 0x00000000001894ba
     0.00%  python3.10  python3.10            [.] 0x000000000018d75d
     0.00%  python3.10  python3.10            [.] 0x00000000002068be
     0.00%  python3.10  python3.10            [.] 0x0000000000122854
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308260
     0.00%  python3.10  python3.10            [.] 0x000000000016ac68
     0.00%  python3.10  python3.10            [.] 0x0000000000206890
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308106
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030760d
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09a2
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308188
     0.00%  python3.10  python3.10            [.] 0x0000000000129da3
     0.00%  python3.10  python3.10            [.] 0x00000000001435a2
     0.00%  python3.10  python3.10            [.] 0x000000000015af56
     0.00%  python3.10  python3.10            [.] 0x000000000015b56c
     0.00%  python3.10  python3.10            [.] 0x000000000015efe1
     0.00%  python3.10  python3.10            [.] 0x000000000018bf8d
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307773
     0.00%  python3.10  python3.10            [.] 0x0000000000156650
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003074b3
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003075ee
     0.00%  python3.10  python3.10            [.] 0x0000000000206c70
     0.00%  python3.10  python3.10            [.] 0x00000000002775ce
     0.00%  python3.10  python3.10            [.] 0x000000000020654e
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030731e
     0.00%  python3.10  python3.10            [.] 0x0000000000179f78
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003079ae
     0.00%  python3.10  python3.10            [.] 0x0000000000151e6b
     0.00%  python3.10  python3.10            [.] 0x0000000000138500
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1238
     0.00%  python3.10  python3.10            [.] 0x0000000000293e33
     0.00%  python3.10  python3.10            [.] _PyTime_localtime
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308279
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09cb
     0.00%  python3.10  python3.10            [.] 0x00000000001228da
     0.00%  python3.10  python3.10            [.] 0x0000000000159960
     0.00%  python3.10  libcrypto.so.3        [.] EVP_DigestFinal_ex
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307757
     0.00%  python3.10  python3.10            [.] 0x000000000017953a
     0.00%  python3.10  python3.10            [.] 0x00000000001228ac
     0.00%  python3.10  python3.10            [.] 0x0000000000151fdb
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307351
     0.00%  python3.10  python3.10            [.] 0x0000000000198ea2
     0.00%  python3.10  python3.10            [.] 0x0000000000241484
     0.00%  python3.10  python3.10            [.] 0x0000000000127f50
     0.00%  python3.10  python3.10            [.] 0x0000000000294ea0
     0.00%  python3.10  python3.10            [.] 0x000000000018d7dc
     0.00%  python3.10  python3.10            [.] 0x000000000015e0c3
     0.00%  python3.10  python3.10            [.] 0x0000000000179f74
     0.00%  python3.10  python3.10            [.] 0x00000000002a018a
     0.00%  python3.10  python3.10            [.] 0x000000000029498e
     0.00%  python3.10  python3.10            [.] 0x000000000020666e
     0.00%  python3.10  python3.10            [.] 0x0000000000293e15
     0.00%  python3.10  python3.10            [.] 0x000000000015e0b3
     0.00%  python3.10  python3.10            [.] 0x0000000000293e24
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  python3.10            [.] 0x000000000016ac52
     0.00%  python3.10  python3.10            [.] 0x000000000027753b
     0.00%  python3.10  python3.10            [.] 0x0000000000151df2
     0.00%  python3.10  python3.10            [.] 0x000000000029426d
     0.00%  python3.10  python3.10            [.] 0x0000000000151ee2
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003082c1
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003070d2
     0.00%  python3.10  python3.10            [.] 0x000000000015e082
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307d43
     0.00%  python3.10  python3.10            [.] 0x00000000001795e5
     0.00%  python3.10  python3.10            [.] 0x0000000000151e94
     0.00%  python3.10  python3.10            [.] 0x0000000000151f46
     0.00%  python3.10  python3.10            [.] 0x000000000027749d
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a11ef
     0.00%  python3.10  python3.10            [.] 0x000000000012285d
     0.00%  python3.10  python3.10            [.] 0x0000000000198eb7
     0.00%  python3.10  python3.10            [.] 0x0000000000293d99
     0.00%  python3.10  python3.10            [.] 0x000000000020691d
     0.00%  python3.10  python3.10            [.] 0x000000000015e098
     0.00%  python3.10  python3.10            [.] 0x000000000018c0c4
     0.00%  python3.10  python3.10            [.] 0x0000000000206953
     0.00%  python3.10  python3.10            [.] 0x00000000002068ab
     0.00%  python3.10  python3.10            [.] 0x0000000000294296
     0.00%  python3.10  python3.10            [.] 0x00000000002773f8
     0.00%  python3.10  python3.10            [.] 0x000000000020692f
     0.00%  python3.10  python3.10            [.] 0x0000000000122930
     0.00%  python3.10  python3.10            [.] 0x0000000000206974
     0.00%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  python3.10            [.] 0x0000000000206946
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d990
     0.00%  python3.10  [kernel.kallsyms]     [k] save_fpregs_to_fpstate
     0.00%  python3.10  python3.10            [.] PyUnicode_Format
     0.00%  python3.10  python3.10            [.] 0x0000000000070994
     0.00%  python3.10  python3.10            [.] 0x00000000001210c4
     0.00%  python3.10  python3.10            [.] 0x00000000001210df
     0.00%  python3.10  python3.10            [.] 0x0000000000129f07
     0.00%  python3.10  python3.10            [.] 0x0000000000137a66
     0.00%  python3.10  python3.10            [.] 0x00000000001598c0
     0.00%  python3.10  python3.10            [.] 0x00000000001732e7
     0.00%  python3.10  python3.10            [.] 0x0000000000188d7f
     0.00%  python3.10  python3.10            [.] 0x0000000000188f0c
     0.00%  python3.10  python3.10            [.] 0x000000000018bfc0
     0.00%  python3.10  python3.10            [.] 0x000000000018d081
     0.00%  python3.10  python3.10            [.] 0x000000000018d585
     0.00%  python3.10  python3.10            [.] 0x00000000001d491e
     0.00%  python3.10  python3.10            [.] 0x00000000002cfec0
     0.00%  python3.10  python3.10            [.] 0x000000000029425c
     0.00%  python3.10  python3.10            [.] 0x000000000012290a
     0.00%  python3.10  python3.10            [.] 0x000000000018d06e
     0.00%  python3.10  python3.10            [.] 0x000000000018d0bc
     0.00%  python3.10  python3.10            [.] 0x0000000000179592
     0.00%  python3.10  python3.10            [.] 0x000000000018bf7d
     0.00%  python3.10  python3.10            [.] 0x000000000012d119
     0.00%  python3.10  python3.10            [.] 0x000000000018d25c
     0.00%  python3.10  [kernel.kallsyms]     [k] lock_page_memcg
     0.00%  python3.10  python3.10            [.] 0x0000000000293d62
     0.00%  python3.10  [kernel.kallsyms]     [k] native_flush_tlb_one_user
     0.00%  python3.10  [kernel.kallsyms]     [k] free_pcppages_bulk
     0.00%  python3.10  python3.10            [.] 0x00000000001598c8
     0.00%  python3.10  python3.10            [.] 0x0000000000188dfe
     0.00%  python3.10  python3.10            [.] 0x000000000018c039
     0.00%  python3.10  python3.10            [.] 0x000000000018d592
     0.00%  python3.10  python3.10            [.] 0x00000000001c8923
     0.00%  python3.10  python3.10            [.] 0x00000000001d48dd
     0.00%  python3.10  python3.10            [.] 0x00000000002b69db
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003082ae
     0.00%  python3.10  python3.10            [.] 0x000000000017956a
     0.00%  python3.10  python3.10            [.] 0x000000000015b16f
     0.00%  python3.10  python3.10            [.] 0x000000000012d084
     0.00%  python3.10  python3.10            [.] 0x000000000020667b
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030823a
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_zone_page_state
     0.00%  python3.10  python3.10            [.] 0x0000000000143440
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_alloc_u32
     0.00%  python3.10  [kernel.kallsyms]     [k] unmapped_area_topdown
     0.00%  python3.10  python3.10            [.] 0x000000000011fef0
     0.00%  python3.10  python3.10            [.] 0x000000000018bf76
     0.00%  python3.10  python3.10            [.] 0x000000000018d964
     0.00%  python3.10  libc.so.6             [.] round_and_return
     0.00%  python3.10  python3.10            [.] 0x0000000000294e90
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030779b
     0.00%  python3.10  [kernel.kallsyms]     [k] free_unref_page_list
     0.00%  python3.10  python3.10            [.] 0x000000000018d0cf
     0.00%  python3.10  python3.10            [.] 0x000000000018bfea
     0.00%  python3.10  python3.10            [.] 0x000000000017953e
     0.00%  python3.10  python3.10            [.] 0x00000000001795d2
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_slice
     0.00%  python3.10  python3.10            [.] 0x0000000000162f5b
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10            [.] 0x0000000000179530
     0.00%  python3.10  python3.10            [.] 0x0000000000122884
     0.00%  python3.10  python3.10            [.] 0x0000000000129c7a
     0.00%  python3.10  python3.10            [.] 0x0000000000163097
     0.00%  python3.10  python3.10            [.] 0x0000000000164386
     0.00%  python3.10  python3.10            [.] 0x000000000018c0b7
     0.00%  python3.10  python3.10            [.] 0x0000000000294f1a
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003071e8
     0.00%  python3.10  python3.10            [.] 0x000000000018d498
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307686
     0.00%  python3.10  python3.10            [.] 0x000000000012d1b6
     0.00%  python3.10  python3.10            [.] 0x000000000018d555
     0.00%  python3.10  python3.10            [.] 0x000000000018c069
     0.00%  python3.10  [kernel.kallsyms]     [k] task_active_pid_ns
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d981
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09a6
     0.00%  python3.10  python3.10            [.] 0x00000000001339f3
     0.00%  python3.10  python3.10            [.] 0x00000000001795a2
     0.00%  python3.10  python3.10            [.] 0x0000000000188d32
     0.00%  python3.10  python3.10            [.] 0x000000000018bf82
     0.00%  python3.10  python3.10            [.] 0x000000000020beb0
     0.00%  python3.10  python3.10            [.] 0x000000000017a8b4
     0.00%  python3.10  python3.10            [.] 0x000000000012d116
     0.00%  python3.10  [kernel.kallsyms]     [k] __page_set_anon_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] strlen
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1104
     0.00%  python3.10  python3.10            [.] PyNumber_Xor
     0.00%  python3.10  python3.10            [.] 0x00000000001508a2
     0.00%  python3.10  python3.10            [.] 0x000000000015f00e
     0.00%  python3.10  python3.10            [.] 0x0000000000167584
     0.00%  python3.10  python3.10            [.] 0x0000000000167664
     0.00%  python3.10  python3.10            [.] 0x0000000000167e2e
     0.00%  python3.10  python3.10            [.] 0x000000000017c403
     0.00%  python3.10  python3.10            [.] 0x000000000018d068
     0.00%  python3.10  python3.10            [.] 0x000000000018d0d9
     0.00%  python3.10  python3.10            [.] 0x000000000018d0dc
     0.00%  python3.10  python3.10            [.] 0x000000000018d0fb
     0.00%  python3.10  python3.10            [.] 0x000000000018d5b6
     0.00%  python3.10  python3.10            [.] 0x000000000018d753
     0.00%  python3.10  python3.10            [.] 0x00000000001d4921
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030719e
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030787d
     0.00%  python3.10  python3.10            [.] 0x0000000000137a6b
     0.00%  python3.10  python3.10            [.] 0x000000000018d215
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003081e7
     0.00%  python3.10  python3.10            [.] 0x00000000001338a0
     0.00%  python3.10  python3.10            [.] 0x0000000000179570
     0.00%  python3.10  python3.10            [.] 0x000000000015e11d
     0.00%  python3.10  python3.10            [.] 0x000000000015e0c6
     0.00%  python3.10  [kernel.kallsyms]     [k] __cgroup_throttle_swaprate
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_move_task
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] up_read
     0.00%  python3.10  python3.10            [.] 0x00000000001522e3
     0.00%  python3.10  python3.10            [.] 0x000000000016ac59
     0.00%  python3.10  python3.10            [.] 0x0000000000172b39
     0.00%  python3.10  python3.10            [.] 0x000000000017a880
     0.00%  python3.10  python3.10            [.] 0x000000000024380b
     0.00%  python3.10  python3.10            [.] 0x0000000000206b1f
     0.00%  python3.10  python3.10            [.] 0x00000000001339e8
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308289
     0.00%  python3.10  python3.10            [.] 0x0000000000206580
     0.00%  python3.10  python3.10            [.] 0x000000000018d53e
     0.00%  python3.10  python3.10            [.] 0x000000000018d0eb
     0.00%  python3.10  python3.10            [.] 0x000000000018d07c
     0.00%  python3.10  python3.10            [.] 0x0000000000179541
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003081b4
     0.00%  python3.10  python3.10            [.] 0x000000000017958b
     0.00%  python3.10  python3.10            [.] 0x0000000000294ffe
     0.00%  python3.10  python3.10            [.] 0x000000000018d604
     0.00%  python3.10  python3.10            [.] 0x000000000018d1e7
     0.00%  python3.10  python3.10            [.] 0x000000000018d596
     0.00%  python3.10  python3.10            [.] 0x0000000000169f36
     0.00%  python3.10  python3.10            [.] 0x000000000016abe4
     0.00%  python3.10  python3.10            [.] 0x0000000000188fd0
     0.00%  python3.10  python3.10            [.] 0x000000000020654c
     0.00%  python3.10  python3.10            [.] 0x000000000018d960
     0.00%  python3.10  python3.10            [.] 0x000000000018d0d2
     0.00%  python3.10  python3.10            [.] 0x00000000001225ca
     0.00%  python3.10  python3.10            [.] 0x0000000000137aad
     0.00%  python3.10  python3.10            [.] 0x000000000020bf81
     0.00%  python3.10  python3.10            [.] 0x000000000018c085
     0.00%  python3.10  python3.10            [.] 0x000000000015960c
     0.00%  python3.10  python3.10            [.] 0x00000000001771d0
     0.00%  python3.10  python3.10            [.] 0x000000000018c087
     0.00%  python3.10  python3.10            [.] 0x0000000000188da5
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_thread
     0.00%  python3.10  [kernel.kallsyms]     [k] do_user_addr_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] handle_pte_fault
     0.00%  python3.10  python3.10            [.] PyArg_ParseTupleAndKeywords
     0.00%  python3.10  python3.10            [.] PyLong_FromUnsignedLong
     0.00%  python3.10  python3.10            [.] PyThread_allocate_lock
     0.00%  python3.10  python3.10            [.] 0x0000000000121daa
     0.00%  python3.10  python3.10            [.] 0x0000000000122870
     0.00%  python3.10  python3.10            [.] 0x0000000000128da6
     0.00%  python3.10  python3.10            [.] 0x000000000012d755
     0.00%  python3.10  python3.10            [.] 0x0000000000137b70
     0.00%  python3.10  python3.10            [.] 0x000000000014343c
     0.00%  python3.10  python3.10            [.] 0x0000000000151d80
     0.00%  python3.10  python3.10            [.] 0x000000000015236f
     0.00%  python3.10  python3.10            [.] 0x0000000000188d36
     0.00%  python3.10  python3.10            [.] 0x00000000001d4955
     0.00%  python3.10  python3.10            [.] 0x0000000000206794
     0.00%  python3.10  python3.10            [.] 0x000000000020bee1
     0.00%  python3.10  python3.10            [.] 0x000000000018d0c7
     0.00%  python3.10  python3.10            [.] 0x00000000001795ae
     0.00%  python3.10  python3.10            [.] 0x000000000012d1d1
     0.00%  python3.10  python3.10            [.] 0x000000000020beaa
     0.00%  python3.10  python3.10            [.] 0x000000000018d0e0
     0.00%  python3.10  python3.10            [.] 0x0000000000188cf6
     0.00%  python3.10  python3.10            [.] PyMem_Calloc
     0.00%  python3.10  python3.10            [.] 0x000000000018d700
     0.00%  python3.10  python3.10            [.] 0x0000000000176187
     0.00%  python3.10  python3.10            [.] 0x0000000000156738
     0.00%  python3.10  python3.10            [.] 0x000000000016a3e9
     0.00%  python3.10  python3.10            [.] 0x0000000000175de0
     0.00%  python3.10  python3.10            [.] 0x0000000000129cca
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_q
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_filter_match
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0975
     0.00%  python3.10  python3.10            [.] 0x000000000011eb10
     0.00%  python3.10  python3.10            [.] 0x0000000000129c26
     0.00%  python3.10  python3.10            [.] 0x0000000000172b07
     0.00%  python3.10  [kernel.kallsyms]     [k] task_change_group_fair
     0.00%  python3.10  python3.10            [.] _PyErr_SetObject
     0.00%  python3.10  python3.10            [.] 0x0000000000128de5
     0.00%  python3.10  python3.10            [.] 0x000000000015c611
     0.00%  python3.10  python3.10            [.] 0x000000000015e07e
     0.00%  python3.10  python3.10            [.] 0x000000000016a61b
     0.00%  python3.10  python3.10            [.] 0x000000000018d57d
     0.00%  python3.10  python3.10            [.] 0x000000000028b800
     0.00%  python3.10  python3.10            [.] 0x00000000002d04b4
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_css_set_put_fork
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]     [k] find_idlest_group
     0.00%  python3.10  [kernel.kallsyms]     [k] get_page_from_freelist
     0.00%  python3.10  python3.10            [.] 0x0000000000151e21
     0.00%  python3.10  python3.10            [.] 0x000000000015e060
     0.00%  python3.10  python3.10            [.] 0x00000000001732c8
     0.00%  python3.10  python3.10            [.] 0x000000000017b12f
     0.00%  python3.10  python3.10            [.] 0x000000000017c3e0
     0.00%  python3.10  python3.10            [.] 0x0000000000198eb1
     0.00%  python3.10  python3.10            [.] 0x00000000001d4947
     0.00%  python3.10  python3.10            [.] 0x0000000000206988
     0.00%  python3.10  python3.10            [.] 0x0000000000206994
     0.00%  python3.10  python3.10            [.] 0x000000000027766f
     0.00%  python3.10  python3.10            [.] 0x0000000000295019
     0.00%  python3.10  [kernel.kallsyms]     [k] __do_sys_clone3
     0.00%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_charge_page
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_sighand
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]     [k] uprobe_copy_process
     0.00%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0944
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0951
     0.00%  python3.10  python3.10            [.] 0x000000000011e9b3
     0.00%  python3.10  python3.10            [.] 0x0000000000128df5
     0.00%  python3.10  python3.10            [.] 0x0000000000143463
     0.00%  python3.10  python3.10            [.] 0x00000000001440e0
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  python3.10            [.] 0x00000000001795ed
     0.00%  python3.10  python3.10            [.] 0x000000000018d1c6
     0.00%  python3.10  python3.10            [.] 0x000000000018d70d
     0.00%  python3.10  python3.10            [.] 0x00000000002068b3
     0.00%  python3.10  python3.10            [.] 0x00000000002068bc
     0.00%  python3.10  python3.10            [.] 0x0000000000243806
     0.00%  python3.10  [kernel.kallsyms]     [k] lock_page_lruvec_irqsave
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_init
     0.00%  python3.10  python3.10            [.] 0x000000000012d743
     0.00%  python3.10  python3.10            [.] 0x000000000018928c
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd6
     0.00%  python3.10  python3.10            [.] 0x00000000002a6560
     0.00%  python3.10  python3.10            [.] 0x00000000001771e5
     0.00%  python3.10  python3.10            [.] 0x00000000001433a6
     0.00%  python3.10  [kernel.kallsyms]     [k] chacha_block_generic
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  [kernel.kallsyms]     [k] try_module_get
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  python3.10            [.] _PyLong_Format
     0.00%  python3.10  python3.10            [.] 0x0000000000127f69
     0.00%  python3.10  python3.10            [.] 0x0000000000129cc6
     0.00%  python3.10  python3.10            [.] 0x000000000012d11d
     0.00%  python3.10  python3.10            [.] 0x0000000000151fee
     0.00%  python3.10  python3.10            [.] 0x000000000015c5b0
     0.00%  python3.10  python3.10            [.] 0x00000000001732d2
     0.00%  python3.10  python3.10            [.] 0x00000000001776e0
     0.00%  python3.10  python3.10            [.] 0x0000000000188ee2
     0.00%  python3.10  python3.10            [.] 0x000000000018929c
     0.00%  python3.10  python3.10            [.] 0x000000000020674b
     0.00%  python3.10  python3.10            [.] 0x0000000000206753
     0.00%  python3.10  python3.10            [.] 0x0000000000206a1e
     0.00%  python3.10  python3.10            [.] 0x000000000020bec2
