# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 3275917427
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.02%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.02%  python3.10  python3.10            [.] 0x0000000000295061
     0.02%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.02%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.02%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.02%  python3.10  python3.10            [.] 0x000000000012bd50
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.02%  python3.10  [kernel.kallsyms]     [k] __cond_resched
     0.02%  python3.10  python3.10            [.] 0x00000000001d495d
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.02%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.01%  python3.10  python3.10            [.] 0x000000000018d185
     0.01%  python3.10  python3.10            [.] 0x000000000018d599
     0.01%  python3.10  python3.10            [.] 0x0000000000198e79
     0.01%  python3.10  python3.10            [.] 0x00000000001d4961
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  python3.10  python3.10            [.] 0x000000000017c3fc
     0.01%  python3.10  [kernel.kallsyms]     [k] obj_cgroup_charge_pages
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.01%  python3.10  python3.10            [.] 0x000000000018d589
     0.01%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.01%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.01%  python3.10  python3.10            [.] 0x000000000018c0a9
     0.01%  python3.10  [kernel.kallsyms]     [k] __alloc_pages
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.01%  python3.10  [kernel.kallsyms]     [k] rmqueue_bulk
     0.01%  python3.10  python3.10            [.] 0x0000000000294e92
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  python3.10            [.] 0x00000000001732ee
     0.01%  python3.10  python3.10            [.] 0x00000000001215b2
     0.01%  python3.10  python3.10            [.] 0x000000000018d06d
     0.01%  python3.10  python3.10            [.] 0x0000000000167a90
     0.01%  python3.10  python3.10            [.] PyObject_GC_Del
     0.01%  python3.10  python3.10            [.] 0x0000000000137b58
     0.01%  python3.10  python3.10            [.] 0x0000000000188efb
     0.01%  python3.10  python3.10            [.] 0x000000000012160f
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.01%  python3.10  python3.10            [.] 0x0000000000152321
     0.01%  python3.10  python3.10            [.] 0x000000000018d1b3
     0.01%  python3.10  python3.10            [.] 0x0000000000188d32
     0.01%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] account_system_index_time
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.01%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.01%  python3.10  [kernel.kallsyms]     [k] wp_page_copy
     0.01%  python3.10  python3.10            [.] 0x0000000000175083
     0.01%  python3.10  [kernel.kallsyms]     [k] __mod_zone_page_state
     0.01%  python3.10  python3.10            [.] 0x0000000000137bfe
     0.01%  python3.10  python3.10            [.] 0x0000000000243819
     0.01%  python3.10  python3.10            [.] 0x0000000000156656
     0.01%  python3.10  python3.10            [.] 0x000000000015b537
     0.01%  python3.10  python3.10            [.] 0x00000000001732ce
     0.01%  python3.10  python3.10            [.] 0x0000000000121628
     0.01%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.01%  python3.10  python3.10            [.] 0x000000000015ef86
     0.01%  python3.10  python3.10            [.] PyList_Append
     0.01%  python3.10  [kernel.kallsyms]     [k] cgroup_css_set_fork
     0.01%  python3.10  python3.10            [.] 0x000000000015b040
     0.01%  python3.10  python3.10            [.] _PyTime_AsTimeval
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.01%  python3.10  python3.10            [.] 0x000000000015bb43
     0.01%  python3.10  python3.10            [.] 0x0000000000121740
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.01%  python3.10  python3.10            [.] 0x000000000012b374
     0.01%  python3.10  [kernel.kallsyms]     [k] select_estimate_accuracy
     0.01%  python3.10  python3.10            [.] _PyType_Lookup
     0.01%  python3.10  python3.10            [.] 0x0000000000129c7a
     0.01%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.01%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.01%  python3.10  libc.so.6             [.] 0x000000000019d300
     0.01%  python3.10  python3.10            [.] PyObject_SelfIter
     0.01%  python3.10  python3.10            [.] 0x0000000000129eb2
     0.01%  python3.10  python3.10            [.] 0x000000000016759c
     0.01%  python3.10  python3.10            [.] 0x0000000000172adb
     0.01%  python3.10  python3.10            [.] 0x0000000000188ff0
     0.01%  python3.10  python3.10            [.] 0x00000000001732c0
     0.01%  python3.10  [kernel.kallsyms]     [k] cgroup_css_set_put_fork
     0.01%  python3.10  [kernel.kallsyms]     [k] kernel_init_free_pages.part.0
     0.01%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  python3.10  python3.10            [.] 0x000000000012d137
     0.01%  python3.10  [kernel.kallsyms]     [k] get_obj_cgroup_from_current
     0.01%  python3.10  python3.10            [.] 0x0000000000121653
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_first
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.01%  python3.10  [kernel.kallsyms]     [k] pids_can_fork
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a09c5
     0.01%  python3.10  python3.10            [.] PyErr_Format
     0.01%  python3.10  python3.10            [.] 0x000000000014345e
     0.01%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_swevent_event
     0.01%  python3.10  [kernel.kallsyms]     [k] task_scan_max
     0.01%  python3.10  python3.10            [.] PyLong_FromString
     0.01%  python3.10  python3.10            [.] PyMem_Realloc
     0.01%  python3.10  python3.10            [.] _PyUnicodeWriter_Finish
     0.01%  python3.10  python3.10            [.] 0x0000000000129f2a
     0.01%  python3.10  python3.10            [.] 0x000000000015b546
     0.01%  python3.10  python3.10            [.] 0x0000000000188dd3
     0.01%  python3.10  python3.10            [.] 0x0000000000188e5e
     0.01%  python3.10  python3.10            [.] 0x000000000018901d
     0.01%  python3.10  python3.10            [.] 0x00000000002b69db
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] _dl_write
     0.01%  python3.10  python3.10            [.] 0x0000000000128dbf
     0.01%  python3.10  python3.10            [.] 0x00000000001522b2
     0.01%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.01%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.01%  python3.10  python3.10            [.] 0x0000000000188e7a
     0.01%  python3.10  python3.10            [.] 0x000000000020bec2
     0.01%  python3.10  python3.10            [.] 0x00000000002775ac
     0.01%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_charge_page
     0.01%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.01%  python3.10  python3.10            [.] PyThread_acquire_lock_timed
     0.01%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.01%  python3.10  python3.10            [.] 0x0000000000172610
     0.01%  python3.10  python3.10            [.] 0x000000000015b158
     0.01%  python3.10  [kernel.kallsyms]     [k] lru_cache_add_inactive_or_unevictable
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.01%  python3.10  python3.10            [.] 0x000000000015e060
     0.01%  python3.10  python3.10            [.] 0x000000000016a2e0
     0.01%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.01%  python3.10  libc.so.6             [.] __idna_from_dns_encoding
     0.01%  python3.10  python3.10            [.] 0x0000000000137b4f
     0.01%  python3.10  python3.10            [.] 0x000000000012d6e3
     0.01%  python3.10  [kernel.kallsyms]     [k] pick_next_task
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pebs_constraints
     0.01%  python3.10  [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.01%  python3.10  python3.10            [.] 0x0000000000122870
     0.01%  python3.10  python3.10            [.] 0x0000000000206935
     0.01%  python3.10  python3.10            [.] 0x0000000000295047
     0.01%  python3.10  [kernel.kallsyms]     [k] schedule
     0.01%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  python3.10            [.] 0x0000000000166594
     0.01%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.01%  python3.10  python3.10            [.] 0x000000000012d844
     0.01%  python3.10  python3.10            [.] 0x00000000001770e0
     0.01%  python3.10  python3.10            [.] 0x000000000011b461
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.01%  python3.10  [kernel.kallsyms]     [k] vmacache_find
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.01%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.01%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.01%  python3.10  python3.10            [.] 0x000000000011b4eb
     0.01%  python3.10  python3.10            [.] 0x000000000016a31a
     0.01%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.01%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.01%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.01%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.01%  python3.10  [kernel.kallsyms]     [k] account_event
     0.01%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.01%  python3.10  [kernel.kallsyms]     [k] dequeue_task_fair
     0.01%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.01%  python3.10  python3.10            [.] _PyDict_GetItemIdWithError
     0.01%  python3.10  python3.10            [.] 0x00000000001641f9
     0.01%  python3.10  [kernel.kallsyms]     [k] __perf_event__output_id_sample
     0.01%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.01%  python3.10  libc.so.6             [.] __strcat_ssse3
     0.01%  python3.10  libc.so.6             [.] __strncpy_sse2_unaligned
     0.01%  python3.10  python3.10            [.] PyObject_Format
     0.01%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.01%  python3.10  python3.10            [.] 0x00000000001228eb
     0.01%  python3.10  python3.10            [.] 0x00000000001522f3
     0.01%  python3.10  python3.10            [.] 0x0000000000188dd7
     0.01%  python3.10  python3.10            [.] 0x0000000000188e99
     0.01%  python3.10  libc.so.6             [.] 0x00000000001a111a
     0.01%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.01%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.01%  python3.10  python3.10            [.] _PyLong_New
     0.01%  python3.10  python3.10            [.] 0x0000000000172ad6
     0.00%  python3.10  [kernel.kallsyms]     [k] rseq_ip_fixup
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  python3.10            [.] 0x0000000000152260
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  python3.10  python3.10            [.] _PyErr_NormalizeException
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  python3.10  python3.10            [.] 0x0000000000121616
     0.00%  python3.10  python3.10            [.] 0x0000000000164211
     0.00%  python3.10  python3.10            [.] 0x000000000011b4d6
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pages
     0.00%  python3.10  python3.10            [.] 0x0000000000165fbb
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_forward
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10            [.] 0x00000000001641c6
     0.00%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.00%  python3.10  python3.10            [.] 0x000000000012b193
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtick_update
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_perf_context
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10            [.] 0x000000000028e080
     0.00%  python3.10  python3.10            [.] _PyObject_GetMethod


#
# (Cannot load tips.txt file, please install perf!)
#
