# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 10K of event 'cycles'
# Event count (approx.): 4555433993
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.03%  :2415661    python3.10         [.] 0x0000000000121628
     0.03%  :2415538    python3.10         [.] 0x000000000012161a
     0.03%  :2415393    python3.10         [.] 0x0000000000121638
     0.02%  :2415661    python3.10         [.] 0x0000000000121594
     0.02%  :2415405    python3.10         [.] 0x00000000001215c0
     0.02%  :2415405    python3.10         [.] 0x00000000001215cb
     0.02%  :2415526    python3.10         [.] 0x00000000001215bc
     0.02%  :2415405    python3.10         [.] 0x00000000001215f2
     0.02%  :2415405    python3.10         [.] 0x0000000000121623
     0.02%  :2415845    python3.10         [.] 0x000000000012159d
     0.02%  python3.10  [kernel.kallsyms]  [k] xfd_validate_state
     0.02%  :2415526    python3.10         [.] 0x00000000001215d8
     0.02%  :2415405    python3.10         [.] 0x00000000001215a3
     0.02%  :2415661    python3.10         [.] 0x0000000000121737
     0.02%  :2415526    python3.10         [.] 0x00000000001215a3
     0.02%  :2415405    python3.10         [.] 0x00000000001215dc
     0.02%  :2415661    python3.10         [.] 0x0000000000121730
     0.02%  :2415526    python3.10         [.] 0x0000000000121616
     0.02%  :2415526    python3.10         [.] 0x00000000001215e9
     0.02%  :2415845    python3.10         [.] 0x0000000000121623
     0.02%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.02%  :2415526    python3.10         [.] 0x0000000000121590
     0.02%  :2415845    python3.10         [.] 0x0000000000121613
     0.02%  :2415845    python3.10         [.] 0x0000000000121590
     0.02%  :2415482    python3.10         [.] 0x00000000001215e9
     0.02%  :2415429    python3.10         [.] 0x00000000001215d8
     0.02%  :2415603    [kernel.kallsyms]  [k] __calc_delta
     0.02%  :2415451    [kernel.kallsyms]  [k] event_sched_in
     0.02%  :2415661    python3.10         [.] 0x000000000012167d
     0.02%  :2415526    python3.10         [.] 0x00000000001215a7
     0.02%  :2415556    python3.10         [.] 0x0000000000121628
     0.02%  :2415556    python3.10         [.] 0x000000000012167b
     0.02%  :2415526    python3.10         [.] 0x0000000000121737
     0.02%  :2415526    python3.10         [.] 0x0000000000121676
     0.02%  :2415429    python3.10         [.] 0x00000000001215c4
     0.02%  :2415526    python3.10         [.] 0x000000000012167b
     0.02%  :2415482    python3.10         [.] 0x00000000001215bc
     0.02%  :2415776    python3.10         [.] 0x00000000001215f2
     0.02%  :2415429    python3.10         [.] 0x000000000012159b
     0.02%  :2415405    python3.10         [.] 0x00000000001215a7
     0.02%  :2415405    python3.10         [.] 0x00000000001215e5
     0.02%  :2415526    python3.10         [.] 0x00000000001215c4
     0.02%  :2415526    python3.10         [.] 0x0000000000121605
     0.02%  :2415429    python3.10         [.] 0x000000000012160b
     0.02%  :2415482    python3.10         [.] 0x00000000001215f7
     0.02%  :2415405    python3.10         [.] 0x0000000000121676
     0.02%  :2415405    python3.10         [.] 0x0000000000121679
     0.02%  :2415661    python3.10         [.] 0x0000000000121623
     0.02%  :2415603    python3.10         [.] 0x0000000000121613
     0.02%  :2415776    python3.10         [.] 0x0000000000121679
     0.02%  :2415482    python3.10         [.] 0x0000000000128090
     0.02%  :2415776    python3.10         [.] 0x0000000000121613
     0.02%  :2415451    python3.10         [.] 0x00000000001215d8
     0.02%  :2415405    python3.10         [.] 0x0000000000121730
     0.02%  :2415776    python3.10         [.] 0x00000000001215a3
     0.02%  python3.10  [kernel.kallsyms]  [k] free_unref_page_list
     0.02%  :2415603    python3.10         [.] 0x0000000000121628
     0.02%  :2415405    python3.10         [.] 0x0000000000121635
     0.02%  python3.10  [kernel.kallsyms]  [k] sync_mm_rss
     0.02%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.02%  python3.10  [kernel.kallsyms]  [k] __slab_free
     0.02%  :2415637    python3.10         [.] 0x0000000000121590
     0.02%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.02%  python3.10  python3.10         [.] 0x00000000001215c8
     0.02%  python3.10  [kernel.kallsyms]  [k] __free_one_page
     0.02%  python3.10  [kernel.kallsyms]  [k] release_pages
     0.02%  :2415637    python3.10         [.] 0x0000000000121676
     0.02%  :2415603    python3.10         [.] 0x000000000012167d
     0.02%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.02%  :2415482    python3.10         [.] 0x0000000000121605
     0.02%  :2415603    python3.10         [.] 0x00000000001215f7
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.02%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.02%  :2415526    python3.10         [.] 0x00000000001215f7
     0.02%  :2415526    python3.10         [.] 0x00000000001215ab
     0.02%  :2415776    python3.10         [.] 0x0000000000121623
     0.02%  :2415526    python3.10         [.] 0x000000000012159d
     0.02%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.02%  python3.10  [kernel.kallsyms]  [k] kfree
     0.02%  python3.10  python3.10         [.] 0x0000000000121672
     0.02%  :2415482    python3.10         [.] 0x00000000001215e2
     0.02%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.02%  :2415603    python3.10         [.] 0x000000000012160b
     0.02%  python3.10  python3.10         [.] 0x000000000029cdf9
     0.01%  :2415637    python3.10         [.] 0x0000000000121613
     0.01%  python3.10  python3.10         [.] 0x0000000000141a24
     0.01%  :2415482    python3.10         [.] 0x0000000000121676
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.01%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.01%  :2415637    python3.10         [.] 0x0000000000121596
     0.01%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.01%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.01%  :2415603    python3.10         [.] 0x0000000000121638
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.01%  python3.10  python3.10         [.] 0x0000000000175cf0
     0.01%  python3.10  python3.10         [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.01%  python3.10  [kernel.kallsyms]  [k] zap_pmd_range.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.01%  python3.10  python3.10         [.] 0x000000000012162c
     0.01%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.01%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] page_remove_rmap
     0.01%  python3.10  python3.10         [.] _PyObject_MakeTpCall
     0.01%  python3.10  [kernel.kallsyms]  [k] iterate_groups
     0.01%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  python3.10         [.] PyObject_GetItem
     0.01%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.01%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.01%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.01%  python3.10  python3.10         [.] 0x0000000000175dbd
     0.01%  :2415393    python3.10         [.] 0x0000000000121623
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.01%  python3.10  python3.10         [.] 0x000000000013865e
     0.01%  python3.10  [kernel.kallsyms]  [k] handle_pte_fault
     0.01%  python3.10  python3.10         [.] 0x0000000000152354
     0.01%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.01%  :2415845    python3.10         [.] 0x0000000000121676
     0.01%  python3.10  python3.10         [.] _PyObject_LookupSpecial
     0.01%  python3.10  python3.10         [.] 0x00000000001228d1
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.00%  python3.10  python3.10         [.] 0x00000000001522bc
     0.00%  :2415556    python3.10         [.] 0x0000000000121635
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_try_to_cancel.part.0
     0.00%  python3.10  python3.10         [.] PyObject_GC_Del
     0.00%  python3.10  python3.10         [.] 0x0000000000138648
     0.00%  :2415429    python3.10         [.] 0x0000000000121677
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_first_bit
     0.00%  python3.10  [kernel.kallsyms]  [k] account_event
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_group_attach
     0.00%  python3.10  [kernel.kallsyms]  [k] try_charge_memcg
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  python3.10  python3.10         [.] 0x0000000000129c20
     0.00%  python3.10  python3.10         [.] 0x000000000012d0b4
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_from_task
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.00%  python3.10  python3.10         [.] 0x0000000000121959
     0.00%  python3.10  python3.10         [.] 0x0000000000129edc
     0.00%  python3.10  python3.10         [.] 0x0000000000167b1c
     0.00%  python3.10  python3.10         [.] 0x0000000000177090
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.00%  python3.10  [kernel.kallsyms]  [k] vmap_pages_pud_range
     0.00%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d300
     0.00%  python3.10  python3.10         [.] 0x0000000000167681
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_header__init_id
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]  [k] try_to_wake_up
     0.00%  python3.10  python3.10         [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.00%  python3.10  python3.10         [.] 0x0000000000165f01
     0.00%  :2415776    python3.10         [.] 0x00000000001215e2
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  libcrypto.so.3     [.] EVP_MD_up_ref
     0.00%  python3.10  [kernel.kallsyms]  [k] charge_memcg
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  python3.10         [.] 0x000000000011ea06
     0.00%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.00%  python3.10  python3.10         [.] 0x0000000000138930
     0.00%  python3.10  python3.10         [.] 0x0000000000152260
     0.00%  python3.10  python3.10         [.] 0x000000000012e07f
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a09d0
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  :2415482    python3.10         [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_all_qs
     0.00%  python3.10  python3.10         [.] PyMem_Realloc
     0.00%  python3.10  python3.10         [.] 0x000000000015fff7
     0.00%  python3.10  python3.10         [.] 0x0000000000129cc6
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.00%  python3.10  python3.10         [.] PyObject_RichCompare
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] find_vma
     0.00%  python3.10  [kernel.kallsyms]  [k] handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_put_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.00%  python3.10  python3.10         [.] 0x000000000017a890
     0.00%  :2415661    python3.10         [.] 0x000000000012160b
     0.00%  python3.10  python3.10         [.] 0x000000000016a2c9
     0.00%  python3.10  [kernel.kallsyms]  [k] __memcg_kmem_charge_page
     0.00%  python3.10  python3.10         [.] 0x0000000000172c44
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  :2415482    [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_flags_change
     0.00%  :2415661    python3.10         [.] 0x000000000012159b
     0.00%  :2415556    python3.10         [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  python3.10         [.] PyObject_Call
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  python3.10         [.] 0x0000000000152302
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] invoke_rcu_core
     0.00%  :2415603    [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  python3.10         [.] 0x000000000012166e
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_local_save_flags
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_core
     0.00%  python3.10  [kernel.kallsyms]  [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2415637    python3.10         [.] 0x000000000012160f
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :2415845    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2415661    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2415556    python3.10         [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :2415429    python3.10         [.] 0x000000000012160f
     0.00%  :2415538    python3.10         [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]  [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_adjust_freq_unthr_context
     0.00%  :2415556    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2415393    [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d981
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  python3.10  python3.10         [.] 0x00000000001215c0
     0.00%  :2415776    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  python3.10         [.] 0x000000000011eb13
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  :2415429    python3.10         [.] 0x0000000000121676
     0.00%  :2415526    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2415603    python3.10         [.] 0x000000000012160f
     0.00%  :2415637    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :2415776    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] obj_cgroup_charge_pages
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  :2415393    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :2415429    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :2415451    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2415451    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :2415482    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2415538    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :2415538    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :2415556    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :2415603    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :2415661    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :2415661    python3.10         [.] 0x00000000001215bc
     0.00%  :2415776    [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  :2415776    [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  :2415776    python3.10         [.] 0x0000000000138631
     0.00%  :2415845    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] __bitmap_intersects
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]  [k] alloc_pages_vma
     0.00%  python3.10  [kernel.kallsyms]  [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_output_end
     0.00%  python3.10  [kernel.kallsyms]  [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.00%  python3.10  python3.10         [.] _PyArg_ParseTupleAndKeywords_SizeT


#
# (Cannot load tips.txt file, please install perf!)
#
