# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 79K of event 'cycles'
# Event count (approx.): 39665687302
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]     [k] __free_one_page
     0.00%  :2338391    python3.10            [.] 0x000000000012161a
     0.00%  :2338331    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.00%  python3.10  python3.10            [.] 0x000000000012e078
     0.00%  python3.10  python3.10            [.] 0x00000000001795d2
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10            [.] 0x000000000020beee
     0.00%  :2337959    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  python3.10            [.] PyMem_Realloc
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] __cgroup_account_cputime
     0.00%  python3.10  python3.10            [.] 0x000000000015ef70
     0.00%  python3.10  python3.10            [.] PyUnicode_Format
     0.00%  python3.10  python3.10            [.] 0x00000000001732de
     0.00%  python3.10  python3.10            [.] 0x0000000000137af0
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  python3.10            [.] 0x0000000000277486
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_queue_me
     0.00%  python3.10  python3.10            [.] 0x000000000018d0d9
     0.00%  python3.10  python3.10            [.] 0x000000000015b557
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  python3.10            [.] 0x0000000000188dd3
     0.00%  python3.10  python3.10            [.] 0x000000000018d151
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0984
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  python3.10  python3.10            [.] 0x000000000018d060
     0.00%  python3.10  python3.10            [.] 0x0000000000137a60
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_sleeper_start_expires
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_extract_done_cbs
     0.00%  python3.10  [kernel.kallsyms]     [k] task_tick_fair
     0.00%  python3.10  python3.10            [.] 0x00000000002cfec0
     0.00%  python3.10  python3.10            [.] 0x0000000000137a88
     0.00%  python3.10  python3.10            [.] 0x00000000001740bb
     0.00%  python3.10  python3.10            [.] 0x000000000012e07f
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  python3.10            [.] 0x00000000001598d1
     0.00%  python3.10  [kernel.kallsyms]     [k] clear_buddies
     0.00%  python3.10  python3.10            [.] 0x0000000000122930
     0.00%  python3.10  [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  python3.10            [.] 0x000000000017958b
     0.00%  python3.10  python3.10            [.] 0x000000000017f860
     0.00%  python3.10  python3.10            [.] 0x000000000015b500
     0.00%  python3.10  python3.10            [.] 0x000000000015b53b
     0.00%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10            [.] 0x00000000001795a2
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]     [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]     [k] mark_wake_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.00%  python3.10  python3.10            [.] 0x000000000015f00e
     0.00%  python3.10  libc.so.6             [.] parse_qtd_backslash
     0.00%  :2337883    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  python3.10            [.] 0x000000000018d0e8
     0.00%  python3.10  [kernel.kallsyms]     [k] ___slab_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  python3.10            [.] 0x00000000001522f3
     0.00%  :2337883    python3.10            [.] 0x000000000012160b
     0.00%  :2337883    python3.10            [.] 0x00000000001215cb
     0.00%  python3.10  python3.10            [.] 0x0000000000188e99
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  :2338360    python3.10            [.] 0x00000000001215bc
     0.00%  python3.10  python3.10            [.] 0x00000000001228f6
     0.00%  :2337883    python3.10            [.] 0x00000000001215f2
     0.00%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  :2338360    python3.10            [.] 0x000000000012167b
     0.00%  :2338360    python3.10            [.] 0x0000000000121730
     0.00%  :2338005    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  :2338193    python3.10            [.] 0x00000000001215c4
     0.00%  :2338049    [kernel.kallsyms]     [k] __slab_free
     0.00%  python3.10  [kernel.kallsyms]     [k] lockless_pages_from_mm
     0.00%  :2338005    python3.10            [.] 0x0000000000121730
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003080c4
     0.00%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  :2338049    python3.10            [.] 0x00000000001215f7
     0.00%  :2338005    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  python3.10            [.] 0x0000000000127f50
     0.00%  :2338193    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_bts_config
     0.00%  :2338005    python3.10            [.] 0x0000000000121679
     0.00%  :2338005    python3.10            [.] 0x00000000001215a3
     0.00%  :2338360    python3.10            [.] 0x000000000012167d
     0.00%  :2338005    python3.10            [.] 0x00000000001215c4
     0.00%  :2338360    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  python3.10            [.] _PyLong_New
     0.00%  python3.10  python3.10            [.] 0x000000000015b506
     0.00%  :2338193    python3.10            [.] 0x0000000000121737
     0.00%  :2338193    python3.10            [.] 0x0000000000121613
     0.00%  :2338360    python3.10            [.] 0x000000000012159b
     0.00%  :2338193    python3.10            [.] 0x000000000012160b
     0.00%  :2338049    python3.10            [.] 0x00000000001215a7
     0.00%  :2338027    python3.10            [.] 0x0000000000121594
     0.00%  :2338360    python3.10            [.] 0x0000000000121596
     0.00%  :2338193    python3.10            [.] 0x0000000000121679
     0.00%  python3.10  python3.10            [.] 0x0000000000179584
     0.00%  :2338331    python3.10            [.] 0x000000000012161a
     0.00%  :2338331    python3.10            [.] 0x0000000000121613
     0.00%  :2338005    python3.10            [.] 0x00000000001215d8
     0.00%  :2338331    python3.10            [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]     [k] ktime_get
     0.00%  :2338027    python3.10            [.] 0x0000000000121676
     0.00%  :2337763    python3.10            [.] 0x00000000001215f2
     0.00%  :2337763    python3.10            [.] 0x00000000001215e9
     0.00%  python3.10  python3.10            [.] 0x0000000000188d4e
     0.00%  :2338331    python3.10            [.] 0x000000000012159b
     0.00%  :2338049    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.00%  :2337763    python3.10            [.] 0x0000000000121679
     0.00%  :2338131    python3.10            [.] 0x000000000012160f
     0.00%  python3.10  [kernel.kallsyms]     [k] allocate_fake_cpuc
     0.00%  :2338049    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  python3.10            [.] 0x000000000018d4be
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0986
     0.00%  :2338131    python3.10            [.] 0x0000000000121737
     0.00%  :2338391    python3.10            [.] 0x00000000001215e9
     0.00%  :2337959    python3.10            [.] 0x00000000001215e5
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  python3.10            [.] 0x0000000000179592
     0.00%  :2338391    python3.10            [.] 0x00000000001215c4
     0.00%  :2337763    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait_setup
     0.00%  python3.10  python3.10            [.] 0x000000000018d765
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  :2338049    python3.10            [.] 0x0000000000121730
     0.00%  :2338005    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  python3.10            [.] 0x000000000018d098
     0.00%  python3.10  python3.10            [.] PyObject_GetAttr
     0.00%  :2338027    python3.10            [.] 0x0000000000121679
     0.00%  python3.10  [kernel.kallsyms]     [k] inode_free_by_rcu
     0.00%  python3.10  [kernel.kallsyms]     [k] radix_tree_tag_get
     0.00%  python3.10  python3.10            [.] 0x000000000018bf76
     0.00%  python3.10  python3.10            [.] 0x000000000018928c
     0.00%  python3.10  python3.10            [.] 0x00000000001795fa
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.00%  python3.10  python3.10            [.] PyObject_GC_Del
     0.00%  :2338049    python3.10            [.] 0x00000000001215bc
     0.00%  :2337883    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  python3.10            [.] 0x0000000000137ada
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  python3.10            [.] 0x00000000001228d1
     0.00%  python3.10  python3.10            [.] _PyLong_Format
     0.00%  python3.10  python3.10            [.] 0x000000000018d165
     0.00%  :2338027    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  python3.10            [.] 0x000000000011b3c3
     0.00%  python3.10  python3.10            [.] 0x000000000015af65
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.00%  python3.10  python3.10            [.] 0x0000000000137bbf
     0.00%  python3.10  [kernel.kallsyms]     [k] resched_curr
     0.00%  python3.10  python3.10            [.] 0x0000000000137b95
     0.00%  :2337923    python3.10            [.] 0x00000000001215f2
     0.00%  :2338131    python3.10            [.] 0x00000000001215e2
     0.00%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_signals
     0.00%  python3.10  python3.10            [.] 0x000000000015f01d
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_state
     0.00%  python3.10  python3.10            [.] 0x000000000011d4fc
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  python3.10            [.] 0x000000000017c380
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_notifier_call_chain
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_ready_cbs
     0.00%  python3.10  [kernel.kallsyms]     [k] can_migrate_task.part.0
     0.00%  python3.10  python3.10            [.] 0x000000000018c085
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] gup_pmd_range.constprop.0
     0.00%  python3.10  python3.10            [.] 0x000000000012b22b
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  python3.10  [kernel.kallsyms]     [k] cpumask_next
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_sched_timer
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]     [k] unmap_page_range
     0.00%  :2338049    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  python3.10            [.] 0x0000000000188de4
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  python3.10            [.] 0x000000000015b56c
     0.00%  python3.10  python3.10            [.] 0x000000000012b2b1
     0.00%  :2338193    python3.10            [.] 0x0000000000121600
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  python3.10            [.] 0x000000000015ffe6
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  :2338005    python3.10            [.] 0x000000000012159b
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_timer
     0.00%  python3.10  [kernel.kallsyms]     [k] try_grab_compound_head
     0.00%  python3.10  python3.10            [.] 0x00000000001229d0
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  :2338331    python3.10            [.] 0x0000000000121737
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  python3.10            [.] _PyDict_DelItem_KnownHash
     0.00%  :2337959    python3.10            [.] 0x00000000001215f7
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up
     0.00%  python3.10  python3.10            [.] 0x000000000015b035
     0.00%  python3.10  python3.10            [.] 0x0000000000129e67
     0.00%  python3.10  python3.10            [.] 0x000000000020becb
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_buddy
     0.00%  python3.10  python3.10            [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  :2338391    python3.10            [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] recalc_sigpending
     0.00%  python3.10  python3.10            [.] 0x000000000020bf61
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_pend_cbs
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_event
     0.00%  :2337959    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030835e
     0.00%  python3.10  [kernel.kallsyms]     [k] pids_can_fork
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_process
     0.00%  python3.10  python3.10            [.] 0x0000000000188fd0
     0.00%  :2337959    python3.10            [.] 0x000000000012160b
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  python3.10  python3.10            [.] 0x00000000001732ce
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10            [.] 0x000000000012809b
     0.00%  python3.10  [kernel.kallsyms]     [k] load_balance
     0.00%  python3.10  python3.10            [.] 0x0000000000241480
     0.00%  python3.10  [kernel.kallsyms]     [k] account_event
     0.00%  python3.10  libc.so.6             [.] re_search_internal
     0.00%  python3.10  python3.10            [.] 0x000000000015b21b
     0.00%  python3.10  [kernel.kallsyms]     [k] taskstats_exit
     0.00%  python3.10  python3.10            [.] 0x000000000012d110
     0.00%  :2338005    python3.10            [.] 0x000000000012161a
     0.00%  :2337959    python3.10            [.] 0x000000000012167d
     0.00%  python3.10  python3.10            [.] 0x000000000015b564
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  python3.10  python3.10            [.] 0x000000000017961b
     0.00%  python3.10  python3.10            [.] 0x0000000000137bfc
     0.00%  python3.10  python3.10            [.] 0x0000000000188dae
     0.00%  :2337763    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  python3.10            [.] 0x00000000001732c6
     0.00%  python3.10  python3.10            [.] 0x00000000001228eb
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030824d
     0.00%  :2338391    python3.10            [.] 0x00000000001215e2
     0.00%  python3.10  python3.10            [.] 0x0000000000243810
     0.00%  python3.10  python3.10            [.] 0x0000000000206556
     0.00%  python3.10  python3.10            [.] 0x00000000001732c0
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  python3.10  python3.10            [.] 0x0000000000137b77
     0.00%  python3.10  [kernel.kallsyms]     [k] security_perf_event_alloc
     0.00%  python3.10  python3.10            [.] 0x0000000000122901
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000308334
     0.00%  python3.10  python3.10            [.] 0x000000000018d146
     0.00%  python3.10  python3.10            [.] PyObject_RichCompare
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307bbd
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  python3.10  python3.10            [.] 0x00000000002942ff
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307351
     0.00%  :2338131    python3.10            [.] 0x00000000001215a2
     0.00%  python3.10  [kernel.kallsyms]     [k] __radix_tree_replace
     0.00%  python3.10  [kernel.kallsyms]     [k] __init_waitqueue_head
     0.00%  :2338131    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.00%  python3.10  python3.10            [.] 0x0000000000198ea2
     0.00%  :2337959    python3.10            [.] 0x0000000000121730
     0.00%  python3.10  python3.10            [.] 0x000000000012289b
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  python3.10            [.] 0x000000000018c00b
     0.00%  python3.10  python3.10            [.] 0x0000000000137a9c
     0.00%  python3.10  python3.10            [.] 0x000000000020bec2
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030725a
     0.00%  python3.10  python3.10            [.] 0x0000000000188dec
     0.00%  python3.10  python3.10            [.] 0x000000000015e083
     0.00%  python3.10  python3.10            [.] 0x000000000020695e
     0.00%  :2338131    python3.10            [.] 0x000000000012167d
     0.00%  :2338360    python3.10            [.] 0x0000000000121676
     0.00%  python3.10  python3.10            [.] 0x000000000018d604
     0.00%  python3.10  python3.10            [.] 0x0000000000188e88
     0.00%  python3.10  python3.10            [.] 0x000000000015ef86
     0.00%  python3.10  python3.10            [.] 0x000000000018c028
     0.00%  python3.10  python3.10            [.] 0x000000000018c0d9
     0.00%  python3.10  python3.10            [.] 0x000000000013fd16
     0.00%  python3.10  python3.10            [.] 0x0000000000293e33
     0.00%  python3.10  python3.10            [.] 0x000000000018d510
     0.00%  python3.10  python3.10            [.] 0x00000000001d48e1
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  :2338391    python3.10            [.] 0x000000000012167f
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  python3.10            [.] 0x0000000000188efb
     0.00%  :2338131    python3.10            [.] 0x0000000000121730
     0.00%  python3.10  python3.10            [.] 0x000000000015f371
     0.00%  python3.10  python3.10            [.] 0x0000000000138694
     0.00%  python3.10  python3.10            [.] 0x000000000018d1c6
     0.00%  python3.10  python3.10            [.] 0x000000000015ef7f
     0.00%  python3.10  python3.10            [.] 0x000000000015efcc
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  python3.10            [.] 0x0000000000137ba9
     0.00%  python3.10  python3.10            [.] 0x00000000001598e3
     0.00%  python3.10  python3.10            [.] 0x000000000018d1b7
     0.00%  python3.10  python3.10            [.] 0x000000000015efaa
     0.00%  :2338131    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d5
     0.00%  python3.10  python3.10            [.] 0x00000000001598c4
     0.00%  python3.10  python3.10            [.] 0x000000000012287d
     0.00%  python3.10  python3.10            [.] 0x0000000000152321
     0.00%  python3.10  python3.10            [.] 0x0000000000070990
     0.00%  python3.10  python3.10            [.] 0x0000000000137a66
     0.00%  python3.10  python3.10            [.] 0x000000000015c5fe
     0.00%  python3.10  python3.10            [.] 0x000000000018d596
     0.00%  python3.10  python3.10            [.] 0x00000000001740af
     0.00%  python3.10  python3.10            [.] 0x000000000015e0fb
     0.00%  python3.10  python3.10            [.] 0x000000000018c0be
     0.00%  python3.10  python3.10            [.] 0x000000000018c02e
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_update_next_event
     0.00%  python3.10  python3.10            [.] 0x00000000001598fd
     0.00%  python3.10  python3.10            [.] 0x0000000000179570
     0.00%  python3.10  python3.10            [.] 0x00000000001598f9
     0.00%  python3.10  python3.10            [.] 0x000000000015e0cd
     0.00%  python3.10  python3.10            [.] 0x0000000000137bfb
     0.00%  python3.10  [kernel.kallsyms]     [k] update_process_times
     0.00%  python3.10  python3.10            [.] 0x0000000000151eed
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09d0
     0.00%  python3.10  python3.10            [.] 0x000000000017c3aa
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_sched_clock_irq
     0.00%  python3.10  python3.10            [.] 0x0000000000151e66
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  python3.10  python3.10            [.] 0x0000000000294ed9
     0.00%  python3.10  python3.10            [.] 0x000000000018d162
     0.00%  python3.10  [kernel.kallsyms]     [k] update_fast_timekeeper
     0.00%  python3.10  python3.10            [.] 0x0000000000137b05
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] get_futex_key
     0.00%  python3.10  python3.10            [.] _PyStack_AsDict
     0.00%  python3.10  python3.10            [.] 0x0000000000188ec7
     0.00%  python3.10  python3.10            [.] 0x0000000000179553
     0.00%  python3.10  python3.10            [.] 0x000000000017956a
     0.00%  python3.10  python3.10            [.] 0x00000000001d4939
     0.00%  python3.10  python3.10            [.] 0x000000000017c38a
     0.00%  python3.10  python3.10            [.] 0x000000000018d585
     0.00%  python3.10  python3.10            [.] 0x0000000000137bbb
     0.00%  python3.10  python3.10            [.] 0x0000000000188d15
     0.00%  python3.10  python3.10            [.] 0x0000000000138921
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_pages_vma
     0.00%  python3.10  python3.10            [.] 0x0000000000294250
     0.00%  python3.10  python3.10            [.] 0x000000000018d5d8
     0.00%  python3.10  python3.10            [.] 0x0000000000179536
     0.00%  python3.10  python3.10            [.] 0x0000000000243819
     0.00%  python3.10  python3.10            [.] 0x00000000001d4921
     0.00%  python3.10  python3.10            [.] 0x000000000020693c
     0.00%  python3.10  python3.10            [.] 0x0000000000188e69
     0.00%  python3.10  python3.10            [.] 0x0000000000188ed8
     0.00%  python3.10  python3.10            [.] 0x000000000015b50a
     0.00%  python3.10  python3.10            [.] 0x0000000000188eea
     0.00%  python3.10  python3.10            [.] 0x0000000000188d20
     0.00%  python3.10  python3.10            [.] 0x000000000015bb20
     0.00%  python3.10  python3.10            [.] 0x000000000015963a
     0.00%  python3.10  python3.10            [.] 0x0000000000198e86
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock
     0.00%  python3.10  python3.10            [.] 0x0000000000121653
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307f94
     0.00%  python3.10  [kernel.kallsyms]     [k] __tlb_remove_page_size
     0.00%  python3.10  python3.10            [.] 0x0000000000188dc2
     0.00%  python3.10  python3.10            [.] 0x000000000012d0b4
     0.00%  :2337959    python3.10            [.] 0x00000000001215d8
     0.00%  python3.10  python3.10            [.] 0x000000000018d07c
     0.00%  python3.10  python3.10            [.] 0x00000000002cfec8
     0.00%  python3.10  [kernel.kallsyms]     [k] lock_page_memcg
     0.00%  python3.10  [kernel.kallsyms]     [k] vmacache_find
     0.00%  python3.10  python3.10            [.] 0x0000000000188ffe
     0.00%  python3.10  [kernel.kallsyms]     [k] local_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] vm_normal_page
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] __mem_cgroup_uncharge_list
     0.00%  python3.10  python3.10            [.] 0x0000000000188ef6
     0.00%  python3.10  python3.10            [.] 0x000000000015b520
     0.00%  python3.10  [kernel.kallsyms]     [k] up_write
     0.00%  python3.10  python3.10            [.] 0x000000000012175a
     0.00%  python3.10  python3.10            [.] 0x000000000017c393
     0.00%  python3.10  python3.10            [.] 0x00000000001732e7
     0.00%  python3.10  [kernel.kallsyms]     [k] memcpy_erms
     0.00%  python3.10  python3.10            [.] 0x0000000000179530
     0.00%  python3.10  [kernel.kallsyms]     [k] free_swap_cache
     0.00%  python3.10  python3.10            [.] 0x000000000012b370
     0.00%  python3.10  python3.10            [.] 0x000000000015b568
     0.00%  python3.10  [kernel.kallsyms]     [k] free_pcppages_bulk
     0.00%  python3.10  python3.10            [.] 0x000000000012e0c1
     0.00%  python3.10  python3.10            [.] PyNumber_AsSsize_t
     0.00%  python3.10  python3.10            [.] 0x000000000017c3a6
     0.00%  python3.10  python3.10            [.] 0x0000000000121751
     0.00%  python3.10  python3.10            [.] 0x00000000001760f9
     0.00%  python3.10  python3.10            [.] 0x0000000000129ed0
     0.00%  python3.10  python3.10            [.] 0x0000000000151e6b
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307dcb
     0.00%  python3.10  python3.10            [.] 0x000000000020bf52
     0.00%  python3.10  python3.10            [.] 0x000000000015d827
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030724a
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_affine
     0.00%  python3.10  python3.10            [.] 0x0000000000294915
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307583
     0.00%  python3.10  python3.10            [.] 0x0000000000143449
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307371
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307fc9
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0b00
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  python3.10  python3.10            [.] 0x0000000000164013
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307f32
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030836f
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d6
     0.00%  python3.10  python3.10            [.] _PyObject_FastCallDictTstate
     0.00%  python3.10  python3.10            [.] 0x000000000012161d
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003080e9
     0.00%  python3.10  python3.10            [.] 0x0000000000129de8
     0.00%  python3.10  libcrypto.so.3        [.] ENGINE_finish
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307970
     0.00%  python3.10  python3.10            [.] 0x00000000002069d2
     0.00%  python3.10  python3.10            [.] 0x0000000000294fb1
     0.00%  python3.10  libcrypto.so.3        [.] 0x000000000030742b
