# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 4865250209
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.02%  :1601260    python3.10         [.] 0x0000000000121613
     0.02%  :1601321    python3.10         [.] 0x0000000000121676
     0.02%  :1601321    python3.10         [.] 0x0000000000121596
     0.02%  :1601028    python3.10         [.] 0x000000000012160b
     0.02%  :1601188    [kernel.kallsyms]  [k] __slab_free
     0.02%  :1600873    python3.10         [.] 0x0000000000121605
     0.02%  :1601028    python3.10         [.] 0x00000000001215dc
     0.02%  :1601028    python3.10         [.] 0x0000000000121679
     0.02%  python3.10  python3.10         [.] 0x000000000015b537
     0.02%  :1600921    python3.10         [.] 0x0000000000121737
     0.02%  python3.10  [kernel.kallsyms]  [k] irq_enter_rcu
     0.02%  :1600873    python3.10         [.] 0x00000000001215a2
     0.02%  :1600873    [kernel.kallsyms]  [k] event_sched_in
     0.02%  :1601028    [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.02%  :1601055    python3.10         [.] _PyUnicodeWriter_Init
     0.02%  :1600921    python3.10         [.] 0x0000000000121730
     0.02%  :1601028    python3.10         [.] 0x00000000001215cb
     0.02%  :1601055    python3.10         [.] 0x00000000001215e9
     0.02%  :1600873    python3.10         [.] 0x000000000012167d
     0.02%  :1601055    [kernel.kallsyms]  [k] psi_group_change
     0.02%  :1600873    python3.10         [.] 0x0000000000121590
     0.02%  :1601188    [kernel.kallsyms]  [k] futex_wait
     0.02%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.02%  python3.10  python3.10         [.] PyObject_SetItem
     0.02%  python3.10  python3.10         [.] _PyLong_New
     0.02%  :1600873    python3.10         [.] 0x000000000012159d
     0.02%  :1601188    python3.10         [.] 0x000000000012159d
     0.02%  :1600953    python3.10         [.] 0x00000000001215cb
     0.02%  :1600873    python3.10         [.] 0x000000000012160b
     0.02%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.02%  :1601224    python3.10         [.] 0x0000000000121737
     0.02%  :1601260    python3.10         [.] 0x00000000001215a7
     0.02%  :1601055    python3.10         [.] 0x0000000000121737
     0.02%  python3.10  [kernel.kallsyms]  [k] raw_spin_rq_lock_nested
     0.02%  :1601055    python3.10         [.] 0x00000000001215f2
     0.02%  :1601003    python3.10         [.] 0x000000000012159b
     0.02%  :1601260    [kernel.kallsyms]  [k] update_min_vruntime
     0.02%  :1600921    python3.10         [.] 0x00000000001215f7
     0.02%  :1600953    python3.10         [.] 0x00000000001215c4
     0.02%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.02%  :1601003    python3.10         [.] 0x00000000001215d8
     0.02%  python3.10  [kernel.kallsyms]  [k] __local_bh_enable_ip
     0.02%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.02%  :1601055    python3.10         [.] 0x00000000001215cb
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.02%  :1601003    python3.10         [.] 0x00000000001215c4
     0.02%  :1601260    python3.10         [.] 0x00000000001215e9
     0.02%  :1601003    python3.10         [.] 0x00000000001215a2
     0.02%  :1600921    python3.10         [.] 0x0000000000121676
     0.02%  :1601003    python3.10         [.] 0x000000000012160b
     0.02%  :1601003    python3.10         [.] 0x00000000001215a7
     0.02%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.02%  :1600921    python3.10         [.] 0x000000000012161a
     0.02%  python3.10  [kernel.kallsyms]  [k] sync_regs
     0.02%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.02%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.01%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.01%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.01%  :1600953    python3.10         [.] 0x0000000000121613
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.01%  :1600953    python3.10         [.] 0x00000000001215f2
     0.01%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.01%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_task_output
     0.01%  :1600953    python3.10         [.] 0x000000000012161a
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.01%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.01%  python3.10  python3.10         [.] PyObject_GC_Del
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.01%  python3.10  [kernel.kallsyms]  [k] __task_pid_nr_ns
     0.01%  :1600953    python3.10         [.] 0x00000000001215e9
     0.01%  python3.10  [kernel.kallsyms]  [k] futex_wait_setup
     0.01%  :1601188    python3.10         [.] 0x000000000012161a
     0.01%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.01%  python3.10  [kernel.kallsyms]  [k] select_task_rq_fair
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_thermal_interrupt
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  python3.10         [.] 0x000000000012161d
     0.01%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.01%  python3.10  [kernel.kallsyms]  [k] down_read
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.01%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.01%  python3.10  python3.10         [.] 0x000000000015ffde
     0.01%  python3.10  python3.10         [.] 0x0000000000175dfe
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_all_qs
     0.01%  python3.10  [kernel.kallsyms]  [k] free_swap_cache
     0.01%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.01%  python3.10  python3.10         [.] 0x000000000029cdf9
     0.01%  python3.10  python3.10         [.] 0x0000000000175d37
     0.01%  python3.10  [kernel.kallsyms]  [k] vm_normal_page
     0.01%  python3.10  python3.10         [.] 0x00000000001215df
     0.01%  python3.10  python3.10         [.] 0x0000000000167a90
     0.01%  python3.10  python3.10         [.] PyFunction_NewWithQualName
     0.01%  python3.10  [kernel.kallsyms]  [k] hsw_hw_config
     0.01%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.01%  python3.10  [kernel.kallsyms]  [k] handle_pte_fault
     0.01%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.01%  python3.10  [kernel.kallsyms]  [k] x86_setup_perfctr
     0.01%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.01%  python3.10  python3.10         [.] _PyUnicode_JoinArray
     0.01%  python3.10  python3.10         [.] 0x000000000021b61a
     0.01%  python3.10  [kernel.kallsyms]  [k] zap_pmd_range.isra.0
     0.01%  python3.10  [kernel.kallsyms]  [k] unmap_page_range
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.01%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_trace
     0.01%  python3.10  python3.10         [.] 0x00000000001434c6
     0.01%  python3.10  python3.10         [.] 0x0000000000138500
     0.01%  python3.10  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.01%  python3.10  [kernel.kallsyms]  [k] do_wp_page
     0.01%  python3.10  [kernel.kallsyms]  [k] intel_get_event_constraints
     0.01%  python3.10  [kernel.kallsyms]  [k] memset
     0.01%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.01%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict
     0.01%  python3.10  python3.10         [.] 0x000000000012d137
     0.01%  python3.10  python3.10         [.] 0x0000000000198eb7
     0.01%  python3.10  libc.so.6          [.] round_and_return
     0.01%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.01%  python3.10  [kernel.kallsyms]  [k] find_vm_area
     0.01%  python3.10  [kernel.kallsyms]  [k] kfree
     0.01%  python3.10  [kernel.kallsyms]  [k] mark_wake_futex
     0.01%  python3.10  [kernel.kallsyms]  [k] task_clock_event_init
     0.01%  python3.10  python3.10         [.] PyObject_SetAttr
     0.01%  python3.10  python3.10         [.] 0x000000000015efc7
     0.01%  python3.10  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.01%  python3.10  [kernel.kallsyms]  [k] get_task_pid
     0.01%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  python3.10         [.] PyBuffer_IsContiguous
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10         [.] 0x00000000001433f4
     0.00%  python3.10  [kernel.kallsyms]  [k] cpumask_next
     0.00%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_start_range_ns
     0.00%  python3.10  [kernel.kallsyms]  [k] page_counter_try_charge
     0.00%  python3.10  python3.10         [.] PyThread_get_thread_ident
     0.00%  python3.10  python3.10         [.] 0x000000000012a210
     0.00%  python3.10  python3.10         [.] 0x0000000000152321
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  python3.10         [.] 0x0000000000129df1
     0.00%  python3.10  python3.10         [.] 0x00000000001644bf
     0.00%  python3.10  python3.10         [.] 0x0000000000172ac9
     0.00%  python3.10  [kernel.kallsyms]  [k] hash_futex
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1104
     0.00%  python3.10  libcrypto.so.3     [.] MD5_Final
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.00%  python3.10  python3.10         [.] 0x000000000015efaa
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] syscall_return_via_sysret
     0.00%  python3.10  python3.10         [.] 0x00000000001440ee
     0.00%  :1601028    python3.10         [.] 0x000000000012161a
     0.00%  :1601003    python3.10         [.] 0x0000000000121613
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  python3.10  python3.10         [.] 0x00000000001771c5
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  python3.10         [.] 0x0000000000175de4
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  python3.10         [.] 0x000000000012d2b4
     0.00%  :1600974    python3.10         [.] 0x0000000000121616
     0.00%  python3.10  python3.10         [.] 0x000000000015e06f
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]  [k] pmd_val
     0.00%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  python3.10         [.] 0x0000000000128e1b
     0.00%  python3.10  python3.10         [.] 0x00000000001b1ce4
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.00%  python3.10  python3.10         [.] 0x000000000012d280
     0.00%  python3.10  python3.10         [.] 0x0000000000164ea5
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_cpuc_prepare
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_erase
     0.00%  python3.10  python3.10         [.] 0x0000000000152264
     0.00%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]  [k] account_event
     0.00%  python3.10  python3.10         [.] 0x000000000018d51f
     0.00%  python3.10  python3.10         [.] PyObject_Call
     0.00%  python3.10  libc.so.6          [.] parse_qtd_backslash
     0.00%  python3.10  python3.10         [.] 0x0000000000169c49
     0.00%  python3.10  python3.10         [.] _Py_HashPointer
     0.00%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1601188    [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  :1601321    [kernel.kallsyms]  [k] event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1601028    python3.10         [.] 0x0000000000121605
     0.00%  :1600974    python3.10         [.] 0x00000000001215f2
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] can_migrate_task
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  python3.10         [.] 0x000000000018c0b2
     0.00%  python3.10  python3.10         [.] 0x0000000000174090
     0.00%  :1601188    [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  :1601321    [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  :1600921    python3.10         [.] 0x0000000000121613
     0.00%  :1600953    python3.10         [.] 0x000000000012159d
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1600974    python3.10         [.] 0x0000000000121676
     0.00%  :1601161    python3.10         [.] 0x0000000000121737
     0.00%  :1601003    python3.10         [.] 0x0000000000121730
     0.00%  :1601028    python3.10         [.] 0x00000000001215b2
     0.00%  :1600974    python3.10         [.] 0x0000000000121613
     0.00%  :1601260    python3.10         [.] 0x0000000000121676
     0.00%  :1601321    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1601224    [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]  [k] resched_curr
     0.00%  :1600974    python3.10         [.] 0x0000000000121590
     0.00%  :1601003    python3.10         [.] 0x000000000012167d
     0.00%  :1600974    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1601224    python3.10         [.] 0x00000000001215c4
     0.00%  :1600873    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1600921    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1600953    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1600974    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1600974    python3.10         [.] 0x00000000001215e2
     0.00%  :1601003    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1601028    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :1601028    python3.10         [.] 0x0000000000121590
     0.00%  :1601055    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1601116    [kernel.kallsyms]  [k] native_write_msr
     0.00%  :1601116    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1601116    python3.10         [.] 0x00000000001215bc
     0.00%  :1601161    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1601188    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1601224    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1601224    python3.10         [.] 0x000000000012167b
     0.00%  :1601260    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :1601321    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity


#
# (Cannot load tips.txt file, please install perf!)
#
