# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 11K of event 'cycles'
# Event count (approx.): 4576422903
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  python3.10  python3.10            [.] 0x0000000000152260
     0.00%  python3.10  python3.10            [.] 0x000000000015afff
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_start_range_ns
     0.00%  python3.10  python3.10            [.] 0x0000000000173de9
     0.00%  python3.10  python3.10            [.] 0x00000000001742a1
     0.00%  python3.10  python3.10            [.] _PyObject_GenericGetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.00%  python3.10  libc.so.6             [.] __strstr_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]     [k] futex_wait
     0.00%  python3.10  python3.10            [.] 0x000000000012d121
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] up_read
     0.00%  python3.10  [kernel.kallsyms]     [k] __task_pid_nr_ns
     0.00%  python3.10  python3.10            [.] 0x000000000012bd56
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  python3.10  [kernel.kallsyms]     [k] put_prev_entity
     0.00%  python3.10  python3.10            [.] 0x0000000000177146
     0.00%  python3.10  [kernel.kallsyms]     [k] __memcg_kmem_charge_page
     0.00%  python3.10  python3.10            [.] 0x0000000000176176
     0.00%  python3.10  [kernel.kallsyms]     [k] pte_pfn
     0.00%  python3.10  [kernel.kallsyms]     [k] get_timespec64
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_task
     0.00%  :1600733    [kernel.kallsyms]     [k] asm_sysvec_call_function_single
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.00%  :1601042    [kernel.kallsyms]     [k] merge_sched_in
     0.00%  :1601042    [kernel.kallsyms]     [k] mm_release
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_log_itrace_start
     0.00%  python3.10  python3.10            [.] PyObject_GetItem
     0.00%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] bio_free
     0.00%  :1600999    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  python3.10            [.] 0x0000000000121734
     0.00%  python3.10  [kernel.kallsyms]     [k] error_entry
     0.00%  python3.10  [kernel.kallsyms]     [k] free_task
     0.00%  :1600773    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.00%  :1600886    python3.10            [.] 0x000000000012161a
     0.00%  :1600733    [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  python3.10            [.] 0x0000000000174090
     0.00%  :1601042    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :1600999    python3.10            [.] 0x00000000001215f2
     0.00%  :1600815    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  [kernel.kallsyms]     [k] update_min_vruntime
     0.00%  :1600815    python3.10            [.] 0x00000000001215c4
     0.00%  :1600970    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1600733    libc.so.6             [.] __strncat_ssse3
     0.00%  :1600999    python3.10            [.] 0x00000000001215c8
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_adjust_freq_unthr_context
     0.00%  :1600886    [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_creds
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  :1600848    python3.10            [.] 0x00000000001215a2
     0.00%  :1600970    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600999    python3.10            [.] 0x0000000000121676
     0.00%  :1601042    python3.10            [.] 0x00000000001215a7
     0.00%  :1600773    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600848    python3.10            [.] 0x000000000012159b
     0.00%  :1600999    python3.10            [.] 0x0000000000121596
     0.00%  :1601042    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :1601042    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  :1600733    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.00%  :1600733    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :1600773    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  :1600815    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  :1600848    [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :1600886    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  :1600970    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :1600970    [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :1600970    python3.10            [.] 0x00000000001215a7
     0.00%  :1600999    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  :1601042    python3.10            [.] 0x00000000001215e5
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  python3.10            [.] PyThread_free_lock
     0.00%  python3.10  python3.10            [.] 0x000000000017a8e0


#
# (Cannot load tips.txt file, please install perf!)
#
