# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 21K of event 'cycles'
# Event count (approx.): 9193387484
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] wp_page_copy
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  python3.10            [.] 0x0000000000129c86
     0.00%  python3.10  python3.10            [.] 0x0000000000175daa
     0.00%  python3.10  [kernel.kallsyms]     [k] __irqentry_text_end
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_get_free
     0.00%  python3.10  [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]     [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  python3.10            [.] PyErr_GivenExceptionMatches
     0.00%  python3.10  python3.10            [.] 0x0000000000121959
     0.00%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_state
     0.00%  python3.10  python3.10            [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_setup_perfctr
     0.00%  python3.10  [kernel.kallsyms]     [k] schedule
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event__id_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]     [k] radix_tree_tag_get
     0.00%  python3.10  python3.10            [.] 0x0000000000129c2b
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_queue_wakelist
     0.00%  python3.10  [kernel.kallsyms]     [k] __get_user_8
     0.00%  python3.10  python3.10            [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  :2566854    python3.10            [.] 0x000000000012282a
     0.00%  :2566854    libc.so.6             [.] 0x0000000000199ce0
     0.00%  python3.10  [kernel.kallsyms]     [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  :2566977    python3.10            [.] 0x0000000000121605
     0.00%  python3.10  [kernel.kallsyms]     [k] prepare_task_switch
     0.00%  python3.10  python3.10            [.] PyErr_Restore
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  :2566948    python3.10            [.] 0x000000000012161d
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] nohz_balance_exit_idle
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_timer
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :2566854    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2566854    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :2566948    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr_safe
     0.00%  :2566854    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  python3.10            [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10            [.] PyObject_Malloc
     0.00%  :2566948    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :2566977    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2566977    python3.10            [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  :2566918    [kernel.kallsyms]     [k] native_write_msr
     0.00%  :2566948    python3.10            [.] 0x000000000012161a
     0.00%  :2566977    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]     [k] rmqueue
     0.00%  python3.10  [kernel.kallsyms]     [k] try_to_wake_up


# Samples: 17K of event 'branch'
# Event count (approx.): 2170834478
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
    43.82%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
    26.28%  :2566854    python3.10            [.] _PyEval_EvalFrameDefault
     2.84%  :2566854    python3.10            [.] 0x000000000012161a
     2.43%  :2566854    python3.10            [.] PyObject_RichCompare
     1.56%  python3.10  python3.10            [.] 0x00000000001215c4
     1.45%  :2566854    python3.10            [.] 0x0000000000179c52
     1.31%  python3.10  python3.10            [.] 0x0000000000121590
     1.14%  python3.10  python3.10            [.] 0x000000000012161a
     0.90%  :2566854    python3.10            [.] 0x0000000000121590
     0.71%  python3.10  python3.10            [.] 0x0000000000121605
     0.64%  :2566854    python3.10            [.] 0x000000000015b537
     0.54%  :2566854    python3.10            [.] 0x0000000000121605
     0.49%  :2566854    python3.10            [.] 0x0000000000179c4e
     0.48%  :2566854    python3.10            [.] 0x00000000001215c4
     0.46%  python3.10  python3.10            [.] 0x00000000001215ab
     0.40%  :2566854    python3.10            [.] 0x0000000000121734
     0.37%  :2566854    python3.10            [.] 0x00000000001215a3
     0.35%  :2566854    python3.10            [.] 0x00000000001215f2
     0.33%  :2566854    python3.10            [.] 0x000000000012159b
     0.32%  :2566854    python3.10            [.] 0x0000000000121730
     0.31%  python3.10  python3.10            [.] 0x00000000001215a3
     0.30%  :2566854    python3.10            [.] 0x000000000012160b
     0.30%  :2566854    python3.10            [.] 0x0000000000121737
     0.30%  python3.10  python3.10            [.] 0x0000000000121737
     0.30%  python3.10  python3.10            [.] 0x0000000000121730
     0.29%  :2566854    python3.10            [.] 0x000000000015b546
     0.27%  :2566854    python3.10            [.] 0x00000000001215f7
     0.27%  python3.10  python3.10            [.] 0x00000000001215dc
     0.27%  python3.10  python3.10            [.] 0x0000000000121676
     0.26%  :2566854    python3.10            [.] 0x00000000001215ab
     0.25%  python3.10  python3.10            [.] 0x00000000001215cb
     0.25%  :2566854    python3.10            [.] 0x0000000000121623
     0.25%  :2566918    python3.10            [.] _PyEval_EvalFrameDefault
     0.25%  python3.10  python3.10            [.] 0x0000000000121613
     0.25%  :2566854    python3.10            [.] 0x000000000015b541
     0.24%  :2566854    python3.10            [.] 0x00000000001215dc
     0.23%  :2566854    python3.10            [.] 0x0000000000121676
     0.23%  python3.10  python3.10            [.] 0x00000000001215f2
     0.22%  python3.10  python3.10            [.] 0x000000000012167d
     0.22%  :2566854    python3.10            [.] 0x0000000000121613
     0.22%  python3.10  python3.10            [.] 0x000000000012159b
     0.21%  :2566854    python3.10            [.] 0x0000000000121635
     0.20%  :2566854    python3.10            [.] 0x00000000001215e9
     0.20%  python3.10  python3.10            [.] 0x000000000012160b
     0.18%  python3.10  python3.10            [.] 0x0000000000121600
     0.18%  :2566854    python3.10            [.] 0x000000000015b56e
     0.18%  python3.10  python3.10            [.] 0x00000000001215e9
     0.18%  :2566854    python3.10            [.] 0x000000000012167d
     0.16%  python3.10  python3.10            [.] 0x0000000000121596
     0.16%  :2566854    python3.10            [.] 0x0000000000121596
     0.16%  :2566854    python3.10            [.] 0x000000000012160f
     0.15%  :2566854    python3.10            [.] 0x000000000015b53b
     0.14%  python3.10  python3.10            [.] 0x00000000001215f7
     0.14%  :2566854    python3.10            [.] 0x0000000000179c5a
     0.14%  :2566854    python3.10            [.] 0x0000000000121600
     0.13%  :2566854    python3.10            [.] 0x000000000015b506
     0.13%  :2566854    python3.10            [.] 0x0000000000121653
     0.12%  :2566854    python3.10            [.] 0x0000000000121679
     0.12%  python3.10  python3.10            [.] 0x00000000001215e2
     0.12%  python3.10  python3.10            [.] 0x0000000000121679
     0.12%  :2566854    python3.10            [.] 0x00000000001215e5
     0.12%  :2566854    python3.10            [.] 0x000000000015b568
     0.12%  :2566854    python3.10            [.] 0x0000000000121638
     0.10%  :2566854    python3.10            [.] 0x00000000001215a7
     0.10%  :2566854    python3.10            [.] 0x0000000000179be6
     0.10%  :2566854    python3.10            [.] 0x0000000000121616
     0.10%  :2566854    python3.10            [.] 0x00000000001215cb
     0.09%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.09%  :2566854    python3.10            [.] 0x0000000000121628
     0.09%  :2566854    python3.10            [.] 0x000000000012167b
     0.09%  :2566977    python3.10            [.] _PyEval_EvalFrameDefault
     0.08%  :2566854    python3.10            [.] 0x000000000015b520
     0.08%  :2566854    python3.10            [.] 0x000000000012159d
     0.07%  :2566854    python3.10            [.] 0x0000000000121594
     0.07%  python3.10  python3.10            [.] 0x00000000001215a7
     0.07%  :2566854    python3.10            [.] 0x000000000015b500
     0.07%  python3.10  python3.10            [.] 0x0000000000121734
     0.07%  :2566854    python3.10            [.] 0x00000000001215a2
     0.06%  :2566854    python3.10            [.] 0x0000000000179bee
     0.06%  :2566854    python3.10            [.] 0x00000000001215bc
     0.06%  :2566854    python3.10            [.] 0x000000000015b50a
     0.06%  :2566854    python3.10            [.] 0x0000000000121630
     0.06%  python3.10  python3.10            [.] 0x00000000001215e5
     0.05%  python3.10  python3.10            [.] 0x00000000001215d8
     0.05%  python3.10  python3.10            [.] 0x000000000012166e
     0.05%  :2566854    python3.10            [.] 0x0000000000121677
     0.05%  :2566854    python3.10            [.] 0x0000000000121660
     0.05%  :2566854    python3.10            [.] 0x000000000012167f
     0.05%  :2566854    python3.10            [.] 0x0000000000121757
     0.05%  :2566854    python3.10            [.] 0x000000000015b562
     0.05%  :2566854    python3.10            [.] 0x00000000001215e2
     0.05%  python3.10  python3.10            [.] 0x0000000000121616
     0.04%  :2566854    python3.10            [.] 0x000000000015b554
     0.04%  :2566854    python3.10            [.] 0x000000000012175a
     0.04%  :2566854    python3.10            [.] 0x0000000000121749
     0.04%  :2566854    python3.10            [.] 0x0000000000179c21
     0.04%  :2566854    python3.10            [.] 0x000000000015b55b
     0.04%  :2566854    python3.10            [.] 0x000000000015b54f
     0.04%  :2566854    python3.10            [.] 0x0000000000121675
     0.04%  :2566854    python3.10            [.] 0x0000000000121751
     0.04%  :2566854    [kernel.kallsyms]     [k] psi_group_change
     0.04%  python3.10  python3.10            [.] 0x000000000012159d
     0.04%  python3.10  python3.10            [.] 0x00000000001215a0
     0.03%  :2566854    python3.10            [.] 0x00000000001215ed
     0.03%  :2566854    python3.10            [.] 0x00000000001215a6
     0.03%  python3.10  python3.10            [.] 0x000000000012160f
     0.03%  python3.10  python3.10            [.] 0x0000000000121594
     0.03%  :2566854    python3.10            [.] 0x0000000000179c15
     0.03%  :2566854    python3.10            [.] 0x0000000000179bfe
     0.03%  :2566854    python3.10            [.] 0x00000000001215df
     0.03%  :2566854    python3.10            [.] 0x0000000000121740
     0.03%  python3.10  python3.10            [.] 0x00000000001215bc
     0.03%  :2566854    python3.10            [.] 0x000000000012166e
     0.03%  :2566854    python3.10            [.] 0x00000000001215b2
     0.03%  python3.10  python3.10            [.] 0x000000000012167f
     0.03%  :2566854    python3.10            [.] 0x0000000000173d58
     0.02%  :2566854    [kernel.kallsyms]     [k] native_sched_clock
     0.02%  python3.10  python3.10            [.] 0x00000000001215b2
     0.02%  :2566854    python3.10            [.] 0x000000000015b55d
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.02%  :2566854    python3.10            [.] 0x000000000015b50e
     0.02%  :2566854    python3.10            [.] 0x0000000000179c2e
     0.02%  :2566854    python3.10            [.] 0x0000000000121667
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_insert
     0.02%  :2566854    python3.10            [.] 0x000000000015b557
     0.02%  python3.10  python3.10            [.] 0x0000000000121677
     0.02%  :2566854    python3.10            [.] 0x0000000000173d50
     0.02%  :2566918    python3.10            [.] 0x00000000001215c4
     0.02%  :2566854    python3.10            [.] 0x00000000001215d8
     0.02%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.02%  :2566854    python3.10            [.] 0x00000000001215c0
     0.02%  :2566918    python3.10            [.] 0x00000000001215e9
     0.02%  :2566854    python3.10            [.] 0x0000000000179c25
     0.01%  :2566854    [kernel.kallsyms]     [k] kmem_cache_free
     0.01%  :2566854    python3.10            [.] 0x0000000000179be0
     0.01%  :2566854    python3.10            [.] 0x0000000000179be4
     0.01%  python3.10  python3.10            [.] 0x00000000001215ed
     0.01%  python3.10  [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.01%  :2566854    [kernel.kallsyms]     [k] event_sched_in
     0.01%  :2566854    python3.10            [.] 0x000000000015b512
     0.01%  python3.10  python3.10            [.] 0x00000000001215c0
     0.01%  :2566977    python3.10            [.] 0x000000000012160b
     0.01%  :2566854    [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :2566854    libc.so.6             [.] re_compile_internal
     0.01%  :2566854    python3.10            [.] 0x0000000000179bfb
     0.01%  :2566854    python3.10            [.] 0x000000000015b50b
     0.01%  :2566854    [kernel.kallsyms]     [k] psi_task_change
     0.01%  :2566854    python3.10            [.] 0x0000000000179c46
     0.01%  :2566854    python3.10            [.] 0x000000000012164e
     0.01%  :2566854    python3.10            [.] 0x0000000000121641
     0.01%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.01%  python3.10  [kernel.kallsyms]     [k] __calc_delta
     0.01%  python3.10  python3.10            [.] 0x00000000001215a2
     0.01%  python3.10  [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.01%  python3.10  python3.10            [.] 0x0000000000121599
     0.01%  :2566854    python3.10            [.] 0x0000000000179c0e
     0.01%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.01%  python3.10  [kernel.kallsyms]     [k] update_curr
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.01%  :2566854    python3.10            [.] _PyFunction_Vectorcall
     0.01%  :2566854    [kernel.kallsyms]     [k] rb_next
     0.01%  :2566854    python3.10            [.] 0x000000000016310e
     0.01%  :2566854    [kernel.kallsyms]     [k] iterate_groups
     0.01%  :2566854    libc.so.6             [.] 0x00000000001a0940
     0.01%  :2566854    [kernel.kallsyms]     [k] __hrtimer_start_range_ns
     0.01%  :2566854    libc.so.6             [.] 0x00000000001a1110
     0.01%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.01%  :2566854    libc.so.6             [.] 0x00000000001a0970
     0.01%  python3.10  python3.10            [.] 0x000000000012167b
     0.01%  :2566854    python3.10            [.] 0x0000000000179bea
     0.01%  :2566854    python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.01%  :2566918    python3.10            [.] 0x000000000012161a
     0.01%  :2566854    [kernel.kallsyms]     [k] __get_user_8
     0.01%  python3.10  python3.10            [.] _PyObject_GetMethod
     0.01%  :2566854    [kernel.kallsyms]     [k] __slab_free
     0.01%  :2566918    python3.10            [.] 0x0000000000121676
     0.01%  python3.10  [kernel.kallsyms]     [k] page_remove_rmap
     0.01%  :2566854    [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.01%  :2566854    python3.10            [.] 0x0000000000179c42
     0.01%  :2566918    python3.10            [.] 0x00000000001215dc
     0.01%  :2566854    [kernel.kallsyms]     [k] pick_next_entity
     0.01%  python3.10  [kernel.kallsyms]     [k] timerqueue_add
     0.01%  :2566854    [kernel.kallsyms]     [k] task_tick_fair
     0.01%  :2566918    python3.10            [.] 0x000000000012160b
     0.01%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  python3.10  [kernel.kallsyms]     [k] arch_scale_freq_tick
     0.01%  :2566854    [kernel.kallsyms]     [k] hrtimer_interrupt
     0.01%  :2566854    python3.10            [.] 0x0000000000179c13
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_groups_first
     0.01%  :2566854    [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  :2566854    libc.so.6             [.] 0x000000000019d981
     0.01%  :2566854    [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.01%  :2566854    python3.10            [.] 0x000000000015b53e
     0.01%  :2566854    [kernel.kallsyms]     [k] psi_task_switch
     0.01%  :2566854    python3.10            [.] 0x0000000000137bcf
     0.01%  :2566854    [kernel.kallsyms]     [k] detach_if_pending
     0.01%  python3.10  libc.so.6             [.] __GI___strncasecmp_l_sse2
     0.01%  :2566854    libc.so.6             [.] 0x00000000001a1226
     0.01%  :2566854    [kernel.kallsyms]     [k] update_curr
     0.01%  :2566854    libc.so.6             [.] re_search_internal
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.01%  :2566854    python3.10            [.] 0x000000000020686d
     0.01%  :2566854    libc.so.6             [.] pthread_setconcurrency@@GLIBC_2.34
     0.01%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.01%  :2566854    python3.10            [.] 0x0000000000179c02
     0.01%  :2566854    python3.10            [.] 0x0000000000294eb9
     0.01%  :2566854    python3.10            [.] 0x000000000017a8e0
     0.01%  :2566854    [kernel.kallsyms]     [k] timerqueue_add
     0.01%  :2566854    [kernel.kallsyms]     [k] __schedule
     0.01%  python3.10  python3.10            [.] 0x0000000000122930
     0.01%  :2566854    [kernel.kallsyms]     [k] update_rq_clock
     0.01%  :2566977    python3.10            [.] 0x0000000000121590
     0.01%  :2566854    python3.10            [.] _PyUnicode_JoinArray
     0.01%  :2566854    python3.10            [.] 0x000000000015b52a
     0.01%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.01%  python3.10  [kernel.kallsyms]     [k] check_preempt_wakeup
     0.01%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.01%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.01%  python3.10  [kernel.kallsyms]     [k] perf_event_task_output
     0.01%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.01%  python3.10  python3.10            [.] 0x0000000000164e3a
     0.01%  python3.10  python3.10            [.] 0x000000000016766b
     0.01%  :2566854    python3.10            [.] 0x0000000000163037
     0.01%  python3.10  [kernel.kallsyms]     [k] cpumask_next
     0.01%  :2566854    [kernel.kallsyms]     [k] pick_next_task_fair
     0.01%  :2566854    [kernel.kallsyms]     [k] _raw_spin_lock
     0.01%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.01%  :2566854    python3.10            [.] 0x00000000001215c8
     0.01%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.01%  python3.10  python3.10            [.] 0x00000000001215c8
     0.01%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.01%  :2566854    python3.10            [.] 0x000000000015b519
     0.01%  :2566854    [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     0.01%  :2566854    [kernel.kallsyms]     [k] restore_fpregs_from_fpstate
     0.01%  python3.10  [kernel.kallsyms]     [k] select_idle_cpu
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]     [k] __x64_sys_futex
     0.01%  :2566854    [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     0.01%  python3.10  [kernel.kallsyms]     [k] ___perf_sw_event
     0.01%  python3.10  python3.10            [.] _PyUnicodeWriter_PrepareInternal
     0.01%  :2566854    [vdso]                [.] 0x00000000000007f7
     0.01%  :2566854    python3.10            [.] 0x00000000001215a0
     0.01%  :2566854    python3.10            [.] 0x0000000000179be9
     0.01%  python3.10  python3.10            [.] 0x00000000001215a6
     0.01%  python3.10  [kernel.kallsyms]     [k] __entry_text_start
     0.01%  python3.10  python3.10            [.] 0x000000000029cdf9
     0.01%  :2566854    python3.10            [.] 0x000000000020691d
     0.01%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.01%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node_trace
     0.01%  python3.10  ld-linux-x86-64.so.2  [.] _dl_check_all_versions
     0.00%  :2566854    python3.10            [.] 0x0000000000173d54
     0.00%  python3.10  python3.10            [.] _PyFunction_Vectorcall
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.00%  python3.10  python3.10            [.] 0x000000000015236f
     0.00%  python3.10  python3.10            [.] 0x00000000002a6560
     0.00%  python3.10  [kernel.kallsyms]     [k] try_charge_memcg
     0.00%  python3.10  python3.10            [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10            [.] 0x0000000000122901
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_event.constprop.0
     0.00%  :2566854    python3.10            [.] 0x000000000015f004
     0.00%  :2566854    [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_exclude_event
     0.00%  python3.10  [kernel.kallsyms]     [k] put_ctx
     0.00%  python3.10  python3.10            [.] 0x0000000000172ac4
     0.00%  python3.10  [kernel.kallsyms]     [k] __hrtimer_init
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]     [k] mutex_unlock
     0.00%  python3.10  python3.10            [.] PyObject_IsTrue
     0.00%  python3.10  python3.10            [.] 0x00000000001522b2
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  python3.10            [.] 0x0000000000198eb5
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_get_event_constraints
     0.00%  :2566854    python3.10            [.] 0x000000000012161d
     0.00%  :2566854    [kernel.kallsyms]     [k] find_busiest_queue
     0.00%  :2566854    [kernel.kallsyms]     [k] __update_load_avg_se
     0.00%  python3.10  [kernel.kallsyms]     [k] inherit_task_group.isra.0
     0.00%  :2566854    python3.10            [.] 0x000000000016302f
     0.00%  python3.10  python3.10            [.] 0x0000000000129cca
     0.00%  python3.10  python3.10            [.] 0x00000000001595f0
     0.00%  python3.10  python3.10            [.] 0x0000000000143430
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd2
     0.00%  python3.10  python3.10            [.] 0x000000000015b15c
     0.00%  python3.10  [kernel.kallsyms]     [k] kfree
     0.00%  python3.10  python3.10            [.] 0x0000000000175d9c
     0.00%  python3.10  python3.10            [.] 0x000000000015ffe6
     0.00%  python3.10  python3.10            [.] 0x0000000000175dc2
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_trace
     0.00%  python3.10  python3.10            [.] PyObject_SetAttr
     0.00%  python3.10  [kernel.kallsyms]     [k] unlock_page_memcg
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]     [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_charge_statistics.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  libc.so.6             [.] ____wcstold_l_internal
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  python3.10            [.] 0x0000000000128e0e
     0.00%  python3.10  [kernel.kallsyms]     [k] __page_set_anon_rmap
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_highpage.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] inc_rlimit_ucounts
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]     [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  python3.10            [.] 0x0000000000138921
     0.00%  python3.10  [kernel.kallsyms]     [k] aa_dfa_match
     0.00%  python3.10  [kernel.kallsyms]     [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]     [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]     [k] update_load_avg
     0.00%  python3.10  python3.10            [.] PyBytes_FromStringAndSize
     0.00%  python3.10  [kernel.kallsyms]     [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]     [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_try_init_event
     0.00%  python3.10  python3.10            [.] 0x000000000016659c
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_try_to_cancel.part.0
     0.00%  :2566948    python3.10            [.] _PyEval_EvalFrameDefault
     0.00%  python3.10  python3.10            [.] 0x0000000000162c95
     0.00%  python3.10  [kernel.kallsyms]     [k] update_rq_clock
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_extra_regs
     0.00%  python3.10  libcrypto.so.3        [.] EVP_MD_CTX_new
     0.00%  python3.10  python3.10            [.] 0x0000000000121957
     0.00%  python3.10  [kernel.kallsyms]     [k] __tlb_remove_page_size
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  :2566854    python3.10            [.] 0x0000000000293e15
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_hw_config
     0.00%  :2566918    python3.10            [.] 0x000000000012167d
     0.00%  python3.10  python3.10            [.] PyUnicode_New
     0.00%  :2566948    python3.10            [.] 0x00000000001215c4
     0.00%  python3.10  [kernel.kallsyms]     [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] nohz_balance_exit_idle
     0.00%  :2566977    python3.10            [.] 0x000000000012167d
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_timer
     0.00%  python3.10  [kernel.kallsyms]     [k] rebalance_domains
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  :2566854    [kernel.kallsyms]     [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]     [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :2566854    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2566977    python3.10            [.] 0x000000000012159b
