# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles'
# Event count (approx.): 650756063
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.04%  python3.10  python3.10                                [.] _PyLong_New
     0.04%  python3.10  python3.10                                [.] 0x000000000015b564
     0.04%  python3.10  [kernel.kallsyms]                         [k] __get_user_8
     0.04%  python3.10  [kernel.kallsyms]                         [k] __slab_free
     0.04%  python3.10  python3.10                                [.] 0x000000000014345e
     0.04%  python3.10  python3.10                                [.] 0x0000000000178180
     0.04%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_cfs_rq
     0.04%  python3.10  libcrypto.so.3                            [.] 0x0000000000307483
     0.04%  python3.10  python3.10                                [.] 0x000000000018d26e
     0.04%  python3.10  python3.10                                [.] 0x000000000018c096
     0.04%  python3.10  [kernel.kallsyms]                         [k] dequeue_task
     0.04%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.04%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.04%  python3.10  python3.10                                [.] 0x000000000018c0e0
     0.04%  python3.10  python3.10                                [.] 0x000000000011eb10
     0.04%  python3.10  libcrypto.so.3                            [.] 0x0000000000307bec
     0.04%  python3.10  libcrypto.so.3                            [.] 0x00000000003070e3
     0.04%  python3.10  python3.10                                [.] 0x00000000001d48f3
     0.04%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.04%  python3.10  python3.10                                [.] 0x0000000000140b07
     0.03%  python3.10  python3.10                                [.] 0x000000000018d616
     0.03%  python3.10  [kernel.kallsyms]                         [k] __check_object_size.part.0
     0.03%  python3.10  python3.10                                [.] 0x00000000002068ef
     0.03%  python3.10  python3.10                                [.] 0x0000000000296fcd
     0.03%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.03%  python3.10  [kernel.kallsyms]                         [k] __intel_pmu_enable_all.constprop.0
     0.03%  python3.10  python3.10                                [.] 0x0000000000198eb5
     0.03%  python3.10  python3.10                                [.] 0x0000000000137bfc
     0.03%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.03%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.03%  python3.10  python3.10                                [.] 0x0000000000137a77
     0.03%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.03%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.03%  python3.10  python3.10                                [.] 0x000000000018d0c7
     0.03%  python3.10  [kernel.kallsyms]                         [k] wake_affine
     0.03%  python3.10  python3.10                                [.] 0x0000000000181b4c
     0.03%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.03%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_prepare
     0.03%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.03%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.03%  python3.10  python3.10                                [.] 0x00000000002942ff
     0.03%  python3.10  python3.10                                [.] 0x00000000001311d4
     0.03%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.03%  python3.10  python3.10                                [.] 0x0000000000294e92
     0.03%  python3.10  libc.so.6                                 [.] 0x00000000001a09cb
     0.03%  python3.10  libcrypto.so.3                            [.] 0x000000000030836f
     0.03%  python3.10  python3.10                                [.] PyNumber_AsSsize_t
     0.03%  python3.10  [kernel.kallsyms]                         [k] _copy_from_iter
     0.03%  python3.10  python3.10                                [.] 0x00000000001c3770
     0.03%  python3.10  python3.10                                [.] 0x0000000000294738
     0.03%  python3.10  python3.10                                [.] 0x0000000000137a73
     0.03%  python3.10  [kernel.kallsyms]                         [k] clear_buddies
     0.03%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.03%  python3.10  [kernel.kallsyms]                         [k] select_estimate_accuracy
     0.03%  python3.10  python3.10                                [.] 0x0000000000243720
     0.03%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_recvmsg
     0.03%  python3.10  python3.10                                [.] 0x0000000000173315
     0.03%  python3.10  python3.10                                [.] 0x00000000002d9ed5
     0.03%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.03%  python3.10  [kernel.kallsyms]                         [k] enqueue_hrtimer
     0.03%  python3.10  libc.so.6                                 [.] __strcat_ssse3
     0.03%  python3.10  python3.10                                [.] 0x00000000002b77bd
     0.03%  python3.10  python3.10                                [.] 0x000000000015b562
     0.02%  python3.10  python3.10                                [.] 0x00000000001d494a
     0.02%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.02%  python3.10  libc.so.6                                 [.] 0x00000000001a1238
     0.02%  python3.10  [kernel.kallsyms]                         [k] cyc2ns_read_begin
     0.02%  python3.10  python3.10                                [.] 0x000000000018c055
     0.02%  python3.10  [kernel.kallsyms]                         [k] acpi_ut_status_exit
     0.02%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000006e6d
     0.02%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.02%  python3.10  python3.10                                [.] 0x000000000023ec5d
     0.02%  python3.10  [kernel.kallsyms]                         [k] switch_fpu_return
     0.02%  python3.10  python3.10                                [.] 0x000000000020693c
     0.02%  python3.10  python3.10                                [.] 0x000000000027739e
     0.02%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.02%  python3.10  python3.10                                [.] 0x000000000017a8fd
     0.02%  python3.10  python3.10                                [.] 0x0000000000277464
     0.02%  python3.10  python3.10                                [.] 0x000000000015e07c
     0.02%  python3.10  python3.10                                [.] 0x000000000027759e
     0.02%  python3.10  python3.10                                [.] 0x0000000000151f02
     0.02%  python3.10  [kernel.kallsyms]                         [k] fpregs_assert_state_consistent
     0.02%  python3.10  [kernel.kallsyms]                         [k] rcu_cblist_dequeue
     0.02%  python3.10  python3.10                                [.] 0x000000000015b52a
     0.02%  python3.10  python3.10                                [.] 0x000000000011eae3
     0.02%  python3.10  python3.10                                [.] 0x00000000001228da
     0.02%  python3.10  python3.10                                [.] PyObject_Hash
     0.02%  python3.10  python3.10                                [.] 0x000000000018c522
     0.01%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_established
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_log_itrace_start
     0.01%  python3.10  python3.10                                [.] 0x000000000017c3a0
     0.01%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.01%  python3.10  python3.10                                [.] 0x0000000000188d97
     0.01%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.01%  python3.10  python3.10                                [.] _PyTime_AsTimevalTime_t
     0.01%  python3.10  python3.10                                [.] 0x00000000002069ad
     0.01%  python3.10  [kernel.kallsyms]                         [k] neigh_hh_output
     0.01%  python3.10  python3.10                                [.] 0x0000000000179613
     0.01%  python3.10  python3.10                                [.] 0x0000000000206c4d
     0.01%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.01%  python3.10  python3.10                                [.] 0x000000000017c410
     0.01%  python3.10  [kernel.kallsyms]                         [k] sched_clock_cpu
     0.01%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_in
     0.01%  python3.10  python3.10                                [.] 0x00000000002949f7
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_txn
     0.01%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.01%  python3.10  python3.10                                [.] 0x000000000029b6bb
     0.01%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_in
     0.01%  python3.10  libcrypto.so.3                            [.] 0x00000000003073da
     0.01%  python3.10  [kernel.kallsyms]                         [k] exit_to_user_mode_loop
     0.01%  python3.10  python3.10                                [.] 0x000000000029e8ea
     0.01%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.01%  python3.10  [kernel.kallsyms]                         [k] perf_event_context_sched_out
     0.01%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.01%  python3.10  libcrypto.so.3                            [.] 0x00000000003079a0
     0.01%  python3.10  [kernel.kallsyms]                         [k] __schedule
     0.01%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.01%  python3.10  [kernel.kallsyms]                         [k] tcp_rcv_space_adjust
     0.01%  python3.10  python3.10                                [.] 0x0000000000120f98
     0.01%  python3.10  libcrypto.so.3                            [.] 0x00000000003083f4
     0.01%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.01%  python3.10  [kernel.kallsyms]                         [k] error_entry
     0.01%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.01%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_sendmsg
     0.01%  python3.10  [kernel.kallsyms]                         [k] cpumask_next_and
     0.01%  python3.10  [kernel.kallsyms]                         [k] aa_profile_af_perm
     0.01%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_futex
     0.01%  python3.10  python3.10                                [.] 0x000000000012290a
     0.01%  python3.10  python3.10                                [.] 0x0000000000294902
     0.01%  python3.10  python3.10                                [.] PyLong_FromUnicodeObject
     0.01%  python3.10  [kernel.kallsyms]                         [k] ___perf_sw_event
     0.01%  python3.10  python3.10                                [.] 0x000000000015e083
     0.01%  python3.10  python3.10                                [.] 0x000000000016a3c0
     0.01%  python3.10  python3.10                                [.] 0x000000000020698c
     0.01%  python3.10  python3.10                                [.] 0x000000000015d903
     0.01%  python3.10  python3.10                                [.] 0x0000000000206841
     0.01%  python3.10  [kernel.kallsyms]                         [k] __calc_delta
     0.01%  python3.10  python3.10                                [.] 0x000000000015c5f4
     0.01%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.01%  python3.10  python3.10                                [.] 0x00000000002949bc
     0.01%  python3.10  python3.10                                [.] 0x000000000020beda
     0.01%  python3.10  libcrypto.so.3                            [.] 0x0000000000308369
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ce8
     0.00%  python3.10  python3.10                                [.] 0x0000000000159960
     0.00%  python3.10  libc.so.6                                 [.] __netlink_request
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d966
     0.00%  python3.10  [kernel.kallsyms]                         [k] kmalloc_slab
     0.00%  python3.10  [kernel.kallsyms]                         [k] __fdget
     0.00%  python3.10  [kernel.kallsyms]                         [k] schedule_hrtimeout_range_clock
     0.00%  python3.10  python3.10                                [.] 0x000000000016ac13
     0.00%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] read_tsc
     0.00%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]                         [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_buddy
     0.00%  python3.10  python3.10                                [.] 0x000000000006fbb0
     0.00%  python3.10  python3.10                                [.] 0x000000000012161a
     0.00%  python3.10  python3.10                                [.] 0x00000000001435a2
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffde
     0.00%  python3.10  python3.10                                [.] 0x000000000015fff7
     0.00%  python3.10  python3.10                                [.] 0x00000000002eaa23
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_task_cpu
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307f05
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308237
     0.00%  python3.10  [kernel.kallsyms]                         [k] acpi_ev_detect_gpe
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_run_queues
     0.00%  python3.10  python3.10                                [.] 0x000000000017f860
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]                         [k] net_rx_action
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307f5b
     0.00%  python3.10  [kernel.kallsyms]                         [k] __update_blocked_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tcp_send_ack.part.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000206961
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0b18
     0.00%  python3.10  python3.10                                [.] 0x0000000000294985
     0.00%  python3.10  python3.10                                [.] PyUnicode_Substring
     0.00%  python3.10  python3.10                                [.] 0x0000000000294259
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_wakeup
     0.00%  python3.10  python3.10                                [.] 0x000000000015d8f3
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]                         [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.00%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_uncharge_pages
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307c1f
     0.00%  python3.10  [kernel.kallsyms]                         [k] __run_timers.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_advance
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.00%  python3.10  python3.10                                [.] 0x000000000018d562
     0.00%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.00%  python3.10  python3.10                                [.] 0x000000000011eaf4
     0.00%  python3.10  [kernel.kallsyms]                         [k] __fget_light
     0.00%  python3.10  python3.10                                [.] 0x0000000000070990
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_release_cb
     0.00%  python3.10  python3.10                                [.] 0x000000000020679f
     0.00%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.00%  python3.10  python3.10                                [.] 0x0000000000151d86
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d99
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69dd
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cond_resched
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a8f
     0.00%  python3.10  python3.10                                [.] 0x00000000001f62c4
     0.00%  python3.10  python3.10                                [.] 0x00000000002b6a1c
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d9e
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.00%  python3.10  python3.10                                [.] 0x0000000000243814
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg
     0.00%  python3.10  python3.10                                [.] 0x00000000001732fc
     0.00%  python3.10  python3.10                                [.] 0x0000000000189853
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.00%  python3.10  [kernel.kallsyms]                         [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_release_head_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] sock_put
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307f94
     0.00%  python3.10  python3.10                                [.] 0x000000000012809b
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f18
     0.00%  python3.10  python3.10                                [.] 0x000000000018d525
     0.00%  python3.10  python3.10                                [.] 0x000000000018d6e9
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec8
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0a6b
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307316
     0.00%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.00%  python3.10  python3.10                                [.] 0x0000000000241487
     0.00%  python3.10  python3.10                                [.] 0x0000000000286905
     0.00%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.00%  python3.10  python3.10                                [.] _Py_hashtable_get
     0.00%  python3.10  python3.10                                [.] 0x0000000000121653
     0.00%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.00%  python3.10  python3.10                                [.] 0x0000000000179d06
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.00%  python3.10  python3.10                                [.] 0x000000000018d15e
     0.00%  python3.10  python3.10                                [.] 0x000000000029b6e6
     0.00%  python3.10  python3.10                                [.] 0x00000000002d9ea0
     0.00%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_sock_rcv_skb
     0.00%  python3.10  [kernel.kallsyms]                         [k] netif_skb_features
     0.00%  python3.10  [kernel.kallsyms]                         [k] sock_def_readable
     0.00%  python3.10  python3.10                                [.] 0x000000000006f214
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f30
     0.00%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.00%  python3.10  python3.10                                [.] 0x00000000001d491e
     0.00%  python3.10  python3.10                                [.] 0x0000000000293e7e
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.00%  python3.10  python3.10                                [.] 0x0000000000152305
     0.00%  python3.10  python3.10                                [.] 0x0000000000179536
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d07
     0.00%  python3.10  python3.10                                [.] 0x0000000000198eb1
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irqsave
     0.00%  python3.10  [kernel.kallsyms]                         [k] add_wait_queue
     0.00%  python3.10  [kernel.kallsyms]                         [k] migrate_disable
     0.00%  python3.10  [kernel.kallsyms]                         [k] release_sock
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308357
     0.00%  python3.10  python3.10                                [.] 0x000000000012282a
     0.00%  python3.10  python3.10                                [.] 0x000000000015f007
     0.00%  python3.10  python3.10                                [.] 0x000000000017f971
     0.00%  python3.10  python3.10                                [.] 0x000000000018d08a
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.00%  python3.10  python3.10                                [.] 0x0000000000206969
     0.00%  python3.10  python3.10                                [.] 0x0000000000277448
     0.00%  python3.10  python3.10                                [.] 0x000000000029b3e4
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]                         [k] detach_if_pending
     0.00%  python3.10  [kernel.kallsyms]                         [k] process_backlog
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000198afe
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003078c1
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308171
     0.00%  python3.10  python3.10                                [.] _PyTime_GetSystemClock
     0.00%  python3.10  python3.10                                [.] 0x0000000000127ed4
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a96
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a99
     0.00%  python3.10  python3.10                                [.] 0x000000000015b234
     0.00%  python3.10  python3.10                                [.] 0x000000000015b55b
     0.00%  python3.10  python3.10                                [.] 0x000000000015f014
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab50
     0.00%  python3.10  python3.10                                [.] 0x000000000017953a
     0.00%  python3.10  python3.10                                [.] 0x000000000017953d
     0.00%  python3.10  python3.10                                [.] 0x000000000017f7d8
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e17
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.00%  python3.10  python3.10                                [.] 0x000000000018d581
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4931
     0.00%  python3.10  python3.10                                [.] 0x00000000002774d7
     0.00%  python3.10  python3.10                                [.] 0x00000000002948c8
     0.00%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.00%  python3.10  [kernel.kallsyms]                         [k] __ip_local_out
     0.00%  python3.10  [kernel.kallsyms]                         [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000198afa
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199f0e
     0.00%  python3.10  python3.10                                [.] PyObject_Free
     0.00%  python3.10  python3.10                                [.] PyObject_GetIter
     0.00%  python3.10  python3.10                                [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10                                [.] 0x000000000011eafb
     0.00%  python3.10  python3.10                                [.] 0x0000000000122865
     0.00%  python3.10  python3.10                                [.] 0x00000000001407e0
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c8
     0.00%  python3.10  python3.10                                [.] 0x000000000015c609
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef78
     0.00%  python3.10  python3.10                                [.] 0x000000000016ac68
     0.00%  python3.10  python3.10                                [.] 0x000000000017cf00
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d90
     0.00%  python3.10  python3.10                                [.] 0x000000000018929c
     0.00%  python3.10  python3.10                                [.] 0x000000000018d091
     0.00%  python3.10  python3.10                                [.] 0x00000000002068ea
     0.00%  python3.10  python3.10                                [.] 0x0000000000206941
     0.00%  python3.10  python3.10                                [.] 0x000000000020beea
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f1a
     0.00%  python3.10  python3.10                                [.] 0x0000000000295003
     0.00%  python3.10  python3.10                                [.] 0x0000000000295047


# Samples: 5K of event 'branch'
# Event count (approx.): 166702601
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
    25.41%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     4.69%  python3.10  python3.10                                [.] _PyObject_MakeTpCall
     2.31%  python3.10  python3.10                                [.] _PyUnicode_JoinArray
     1.83%  python3.10  python3.10                                [.] 0x00000000001d4961
     1.40%  python3.10  python3.10                                [.] PyList_Append
     1.35%  python3.10  python3.10                                [.] PyLong_FromString
     1.27%  python3.10  python3.10                                [.] 0x00000000001b640a
     1.15%  python3.10  python3.10                                [.] 0x00000000001d495d
     1.12%  python3.10  python3.10                                [.] 0x000000000017c3fc
     0.66%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.65%  python3.10  python3.10                                [.] 0x000000000015b546
     0.58%  python3.10  python3.10                                [.] 0x000000000018d599
     0.57%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.57%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.57%  python3.10  python3.10                                [.] 0x000000000015effa
     0.57%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.55%  python3.10  libc.so.6                                 [.] ____wcstof_l_internal
     0.55%  python3.10  python3.10                                [.] 0x00000000001732de
     0.52%  python3.10  python3.10                                [.] 0x000000000017f87a
     0.48%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.47%  python3.10  libc.so.6                                 [.] __strncat_sse2_unaligned
     0.46%  python3.10  python3.10                                [.] _PyUnicodeWriter_PrepareInternal
     0.45%  python3.10  python3.10                                [.] 0x000000000017958b
     0.45%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.44%  python3.10  python3.10                                [.] 0x000000000018d077
     0.42%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.42%  python3.10  python3.10                                [.] 0x000000000018d589
     0.40%  python3.10  [kernel.kallsyms]                         [k] psi_group_change
     0.40%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.38%  python3.10  python3.10                                [.] 0x0000000000127f5d
     0.38%  python3.10  python3.10                                [.] 0x000000000015ef93
     0.36%  python3.10  python3.10                                [.] 0x0000000000174090
     0.35%  python3.10  python3.10                                [.] 0x000000000017c380
     0.35%  python3.10  python3.10                                [.] 0x000000000018d151
     0.35%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.34%  python3.10  libc.so.6                                 [.] ____wcstold_l_internal
     0.34%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.34%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.32%  python3.10  python3.10                                [.] 0x0000000000188e69
     0.32%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.31%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.31%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.31%  python3.10  python3.10                                [.] 0x000000000018d185
     0.30%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.30%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.30%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.30%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.30%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.27%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.27%  python3.10  python3.10                                [.] 0x0000000000137aa0
     0.27%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.27%  python3.10  python3.10                                [.] 0x000000000018d066
     0.27%  python3.10  python3.10                                [.] 0x00000000001228d1
     0.27%  python3.10  python3.10                                [.] 0x000000000020beee
     0.26%  python3.10  libc.so.6                                 [.] re_compile_internal
     0.26%  python3.10  python3.10                                [.] 0x00000000001795fe
     0.25%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.25%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.25%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.25%  python3.10  python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.25%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.25%  python3.10  python3.10                                [.] 0x0000000000122870
     0.25%  python3.10  python3.10                                [.] 0x0000000000122820
     0.25%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.24%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.24%  python3.10  python3.10                                [.] 0x000000000015b564
     0.23%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.23%  python3.10  python3.10                                [.] _PyObject_GetMethod
     0.23%  python3.10  python3.10                                [.] 0x000000000015b537
     0.23%  python3.10  [kernel.kallsyms]                         [k] rb_next
     0.23%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.22%  python3.10  python3.10                                [.] 0x0000000000122930
     0.22%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.22%  python3.10  python3.10                                [.] 0x00000000001d48e8
     0.22%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.21%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.21%  python3.10  python3.10                                [.] 0x00000000001740af
     0.21%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.21%  python3.10  python3.10                                [.] 0x000000000017c386
     0.21%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.20%  python3.10  python3.10                                [.] 0x000000000017c393
     0.20%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.20%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.20%  python3.10  python3.10                                [.] 0x0000000000243806
     0.20%  python3.10  python3.10                                [.] 0x0000000000277486
     0.19%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.19%  python3.10  python3.10                                [.] 0x000000000017f864
     0.18%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.18%  python3.10  python3.10                                [.] 0x000000000018d0dc
     0.18%  python3.10  [kernel.kallsyms]                         [k] perf_pmu_nop_int
     0.18%  python3.10  python3.10                                [.] 0x00000000001598e3
     0.17%  python3.10  python3.10                                [.] _PyLong_Format
     0.17%  python3.10  python3.10                                [.] 0x000000000012290a
     0.17%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.17%  python3.10  python3.10                                [.] 0x000000000015b56c
     0.17%  python3.10  python3.10                                [.] 0x00000000001732ce
     0.17%  python3.10  python3.10                                [.] 0x000000000016a3cb
     0.17%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.16%  python3.10  python3.10                                [.] 0x00000000001d48e1
