# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 37K of event 'cycles'
# Event count (approx.): 18091348798
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] release_pages
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]     [k] _find_next_bit
     0.00%  python3.10  libcrypto.so.3        [.] 0x00000000003082ae
     0.00%  python3.10  libcrypto.so.3        [.] 0x0000000000307902
     0.00%  python3.10  [kernel.kallsyms]     [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :2591332    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] native_read_msr
     0.00%  :2591332    [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_return_via_sysret
     0.00%  :2591332    [kernel.kallsyms]     [k] intel_pmu_enable_all
     0.00%  :2591332    [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]     [k] rb_insert_color
     0.00%  :2591711    [kernel.kallsyms]     [k] __intel_pmu_enable_all.constprop.0
     0.00%  :2591711    python3.10            [.] _PyEval_EvalFrameDefault
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]     [k] read_tsc
     0.00%  python3.10  python3.10            [.] 0x0000000000121599


# Samples: 36K of event 'branch'
# Event count (approx.): 5405784547
#
# Overhead  Command     Shared Object      Symbol                                      
# ........  ..........  .................  ............................................
#
    54.27%  :2591332    python3.10         [.] _PyEval_EvalFrameDefault
     6.48%  python3.10  python3.10         [.] _PyEval_EvalFrameDefault
     5.71%  :2591332    python3.10         [.] PyObject_RichCompare
     3.91%  :2591332    python3.10         [.] 0x000000000012161a
     3.03%  :2591332    python3.10         [.] 0x0000000000121590
     1.86%  :2591332    python3.10         [.] 0x00000000001215c4
     1.46%  :2591332    python3.10         [.] 0x000000000015b546
     1.17%  :2591332    python3.10         [.] 0x0000000000121676
     1.02%  :2591332    python3.10         [.] 0x0000000000121605
     0.74%  :2591332    python3.10         [.] 0x00000000001215ab
     0.72%  :2591332    python3.10         [.] 0x00000000001215e9
     0.70%  :2591332    python3.10         [.] 0x000000000015b537
     0.66%  :2591332    python3.10         [.] 0x0000000000121737
     0.64%  :2591332    python3.10         [.] 0x0000000000121613
     0.63%  :2591332    python3.10         [.] 0x000000000012160b
     0.61%  :2591332    python3.10         [.] 0x0000000000179c0e
     0.61%  :2591332    python3.10         [.] 0x0000000000179c52
     0.61%  :2591332    python3.10         [.] 0x000000000012167d
     0.61%  :2591332    python3.10         [.] 0x0000000000121730
     0.61%  :2591332    python3.10         [.] 0x00000000001215a3
     0.59%  :2591332    python3.10         [.] 0x000000000012159b
     0.51%  :2591332    python3.10         [.] 0x0000000000121679
     0.50%  :2591332    python3.10         [.] 0x0000000000121623
     0.46%  :2591332    python3.10         [.] 0x00000000001215dc
     0.42%  :2591332    python3.10         [.] 0x000000000015b541
     0.35%  :2591332    python3.10         [.] 0x00000000001215f2
     0.34%  :2591332    python3.10         [.] 0x0000000000179c02
     0.31%  :2591332    python3.10         [.] 0x0000000000121600
     0.31%  :2591332    python3.10         [.] 0x0000000000121635
     0.28%  :2591332    python3.10         [.] 0x0000000000121616
     0.28%  python3.10  python3.10         [.] 0x0000000000121590
     0.26%  :2591332    python3.10         [.] 0x000000000012167b
     0.25%  :2591332    python3.10         [.] 0x00000000001215f7
     0.23%  python3.10  python3.10         [.] 0x000000000012161a
     0.23%  :2591332    python3.10         [.] 0x00000000001215cb
     0.23%  :2591332    python3.10         [.] 0x0000000000121675
     0.23%  :2591332    python3.10         [.] 0x000000000015b568
     0.21%  :2591332    python3.10         [.] 0x000000000015b557
     0.21%  :2591332    python3.10         [.] 0x000000000012159d
     0.20%  :2591332    python3.10         [.] 0x000000000012160f
     0.20%  :2591332    python3.10         [.] 0x00000000001215b2
     0.20%  :2591332    python3.10         [.] 0x000000000015b506
     0.19%  :2591332    python3.10         [.] 0x0000000000179c5a
     0.18%  :2591332    python3.10         [.] 0x00000000001215ed
     0.18%  :2591332    python3.10         [.] 0x000000000015b50e
     0.18%  python3.10  python3.10         [.] 0x00000000001215c4
     0.17%  :2591332    python3.10         [.] 0x0000000000121638
     0.17%  :2591332    python3.10         [.] 0x000000000015b56e
     0.16%  :2591332    python3.10         [.] 0x0000000000179be0
     0.16%  :2591332    python3.10         [.] 0x0000000000121596
     0.16%  :2591332    python3.10         [.] 0x0000000000121628
     0.15%  :2591332    python3.10         [.] 0x0000000000173d58
     0.15%  :2591332    python3.10         [.] 0x00000000001215c0
     0.15%  :2591332    python3.10         [.] 0x0000000000179be8
     0.15%  :2591332    python3.10         [.] 0x00000000001215a7
     0.15%  :2591332    python3.10         [.] 0x0000000000121653
     0.15%  :2591332    python3.10         [.] 0x0000000000121594
     0.14%  :2591332    python3.10         [.] 0x000000000015b53b
     0.14%  :2591332    python3.10         [.] 0x0000000000179c42
     0.14%  :2591332    python3.10         [.] 0x0000000000179c15
     0.14%  :2591332    python3.10         [.] 0x0000000000179c13
     0.13%  :2591332    python3.10         [.] 0x0000000000121677
     0.13%  :2591332    python3.10         [.] 0x0000000000179c25
     0.12%  :2591332    python3.10         [.] 0x0000000000179bee
     0.12%  :2591332    python3.10         [.] 0x00000000001215e5
     0.12%  :2591332    python3.10         [.] 0x0000000000121740
     0.11%  :2591332    python3.10         [.] 0x0000000000121667
     0.11%  :2591332    python3.10         [.] 0x0000000000179c3b
     0.10%  :2591332    python3.10         [.] 0x0000000000121660
     0.09%  :2591332    python3.10         [.] 0x00000000001215e2
     0.09%  :2591332    python3.10         [.] 0x000000000012167f
     0.09%  :2591332    python3.10         [.] 0x0000000000173d50
     0.09%  :2591332    python3.10         [.] 0x00000000001215bc
     0.08%  :2591332    python3.10         [.] 0x000000000015b520
     0.07%  python3.10  python3.10         [.] 0x0000000000121605
     0.07%  :2591332    python3.10         [.] 0x0000000000179be6
     0.07%  :2591332    python3.10         [.] 0x00000000001215c8
     0.07%  python3.10  python3.10         [.] 0x0000000000121730
     0.07%  :2591332    python3.10         [.] 0x0000000000179c2e
     0.06%  :2591332    python3.10         [.] 0x000000000012175a
     0.06%  :2591332    python3.10         [.] 0x00000000001215d8
     0.06%  :2591332    python3.10         [.] 0x00000000001215a6
     0.06%  python3.10  python3.10         [.] 0x00000000001215a3
     0.06%  python3.10  python3.10         [.] 0x0000000000121676
     0.06%  python3.10  python3.10         [.] 0x00000000001215ab
     0.06%  :2591332    python3.10         [.] 0x00000000001215df
     0.06%  :2591332    python3.10         [.] 0x0000000000121749
     0.05%  :2591332    python3.10         [.] 0x00000000001215a2
     0.05%  python3.10  python3.10         [.] 0x00000000001215f2
     0.05%  :2591332    python3.10         [.] 0x0000000000179c58
     0.05%  :2591332    python3.10         [.] 0x000000000015b56d
     0.05%  :2591332    python3.10         [.] 0x0000000000179be4
     0.04%  :2591332    python3.10         [.] 0x0000000000121754
     0.04%  :2591332    python3.10         [.] 0x000000000015b500
     0.04%  python3.10  python3.10         [.] 0x00000000001215f7
     0.04%  :2591332    python3.10         [.] 0x0000000000121757
     0.04%  :2591332    python3.10         [.] 0x000000000012174d
     0.04%  python3.10  python3.10         [.] 0x00000000001215cb
     0.04%  :2591332    python3.10         [.] 0x000000000012166e
     0.04%  python3.10  python3.10         [.] 0x000000000012159b
     0.04%  python3.10  python3.10         [.] 0x00000000001215e9
     0.04%  :2591332    python3.10         [.] 0x0000000000179c0b
     0.04%  python3.10  python3.10         [.] 0x0000000000121737
     0.04%  :2591332    python3.10         [.] 0x000000000015b53e
     0.04%  python3.10  [kernel.kallsyms]  [k] psi_group_change
     0.03%  :2591332    python3.10         [.] 0x0000000000179bfb
     0.03%  :2591332    python3.10         [.] 0x00000000001215a0
     0.03%  :2591332    python3.10         [.] 0x0000000000121751
     0.03%  :2591332    python3.10         [.] 0x0000000000179c4e
     0.03%  python3.10  python3.10         [.] 0x000000000012167d
     0.03%  :2591332    python3.10         [.] 0x000000000015b55d
     0.03%  :2591332    python3.10         [.] 0x0000000000179bea
     0.03%  python3.10  python3.10         [.] 0x0000000000121679
     0.02%  python3.10  python3.10         [.] 0x0000000000121613
     0.02%  :2591332    python3.10         [.] 0x000000000015b50a
     0.02%  python3.10  python3.10         [.] 0x00000000001215dc
     0.02%  python3.10  python3.10         [.] 0x000000000012160b
     0.02%  python3.10  python3.10         [.] 0x000000000012159d
     0.02%  :2591332    python3.10         [.] 0x000000000015b55b
     0.02%  python3.10  python3.10         [.] 0x0000000000121596
     0.02%  :2591332    python3.10         [.] 0x0000000000121734
     0.02%  python3.10  python3.10         [.] 0x00000000001215a7
     0.02%  python3.10  python3.10         [.] 0x00000000001215bc
     0.02%  :2591332    python3.10         [.] 0x000000000015b50b
     0.02%  :2591332    [kernel.kallsyms]  [k] psi_group_change
     0.01%  python3.10  python3.10         [.] 0x000000000012167f
     0.01%  python3.10  python3.10         [.] 0x00000000001215d8
     0.01%  :2591332    python3.10         [.] 0x000000000012164e
     0.01%  python3.10  python3.10         [.] 0x0000000000121600
     0.01%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.01%  python3.10  python3.10         [.] 0x00000000001215e2
     0.01%  python3.10  [kernel.kallsyms]  [k] merge_sched_in
     0.01%  :2591332    python3.10         [.] 0x000000000015b554
     0.01%  python3.10  python3.10         [.] 0x00000000001215e5
     0.01%  :2591332    [kernel.kallsyms]  [k] update_load_avg
     0.01%  :2591332    [kernel.kallsyms]  [k] merge_sched_in
     0.01%  python3.10  python3.10         [.] 0x00000000001215a0
     0.01%  :2591332    python3.10         [.] 0x000000000015b512
     0.01%  :2591332    python3.10         [.] 0x0000000000121630
     0.01%  :2591332    python3.10         [.] 0x000000000015b519
     0.01%  python3.10  python3.10         [.] 0x00000000001215b2
     0.01%  python3.10  [kernel.kallsyms]  [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.01%  python3.10  [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.01%  python3.10  python3.10         [.] 0x000000000012167b
     0.01%  python3.10  libc.so.6          [.] __strcat_ssse3
     0.01%  python3.10  python3.10         [.] 0x00000000001215c0
     0.01%  :2591332    [kernel.kallsyms]  [k] rb_next
     0.01%  :2591332    [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.01%  :2591332    [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.01%  :2591332    [kernel.kallsyms]  [k] psi_task_change
     0.01%  python3.10  python3.10         [.] 0x0000000000121594
     0.01%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_first
     0.01%  :2591332    python3.10         [.] 0x000000000012162c
     0.01%  :2591332    python3.10         [.] 0x000000000015b562
     0.01%  :2591332    python3.10         [.] 0x000000000015b54f
     0.01%  :2591332    python3.10         [.] 0x000000000015b52a
     0.01%  python3.10  python3.10         [.] 0x00000000001215a2
     0.01%  :2591332    python3.10         [.] 0x0000000000179c46
     0.01%  :2591332    [kernel.kallsyms]  [k] __update_load_avg_se
     0.01%  :2591332    [kernel.kallsyms]  [k] hrtimer_interrupt
     0.01%  :2591332    [kernel.kallsyms]  [k] native_sched_clock
     0.01%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.00%  :2591332    [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  :2591332    [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  python3.10  [kernel.kallsyms]  [k] kfree
     0.00%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.00%  python3.10  python3.10         [.] 0x0000000000121677
     0.00%  python3.10  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait
     0.00%  :2591332    python3.10         [.] 0x0000000000179be9
     0.00%  python3.10  python3.10         [.] 0x0000000000127f59
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  :2591332    python3.10         [.] PyObject_Format
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%  :2591332    [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.00%  :2591332    [kernel.kallsyms]  [k] __tcp_transmit_skb
     0.00%  :2591332    libc.so.6          [.] 0x00000000001a0984
     0.00%  :2591332    python3.10         [.] 0x000000000015b564
     0.00%  python3.10  [kernel.kallsyms]  [k] plist_del
     0.00%  :2591332    python3.10         [.] 0x00000000001228f6
     0.00%  :2591332    [kernel.kallsyms]  [k] __virt_addr_valid
     0.00%  :2591332    libc.so.6          [.] re_search_internal
     0.00%  :2591332    python3.10         [.] 0x000000000016a34d
     0.00%  :2591332    python3.10         [.] _PyObject_LookupSpecial
     0.00%  :2591332    python3.10         [.] 0x0000000000198eb1
     0.00%  :2591332    python3.10         [.] 0x000000000015b534
     0.00%  :2591332    libc.so.6          [.] __strncat_ssse3
     0.00%  :2591332    [kernel.kallsyms]  [k] __ip_queue_xmit
     0.00%  :2591332    python3.10         [.] 0x00000000002ced43
     0.00%  :2591332    [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  :2591332    python3.10         [.] 0x0000000000277614
     0.00%  python3.10  python3.10         [.] 0x000000000011b4eb
     0.00%  :2591332    libc.so.6          [.] parse_expression
     0.00%  :2591332    [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  :2591332    python3.10         [.] 0x000000000015c5e7
     0.00%  :2591332    python3.10         [.] 0x0000000000206994
     0.00%  :2591332    python3.10         [.] 0x0000000000295061
     0.00%  python3.10  [kernel.kallsyms]  [k] security_perf_event_alloc
     0.00%  :2591332    [kernel.kallsyms]  [k] __rseq_handle_notify_resume
     0.00%  :2591332    [kernel.kallsyms]  [k] acct_account_cputime
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_switch
     0.00%  python3.10  python3.10         [.] 0x000000000017f872
     0.00%  :2591332    [kernel.kallsyms]  [k] aa_label_sk_perm.part.0
     0.00%  :2591332    [kernel.kallsyms]  [k] select_idle_sibling
     0.00%  python3.10  libc.so.6          [.] ____wcstold_l_internal
     0.00%  :2591332    [kernel.kallsyms]  [k] check_cpu_stall
     0.00%  :2591332    [kernel.kallsyms]  [k] pick_next_entity
     0.00%  :2591332    [kernel.kallsyms]  [k] schedule
     0.00%  :2591332    python3.10         [.] 0x00000000002775d6
     0.00%  :2591332    [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  :2591332    python3.10         [.] 0x00000000002949f7
     0.00%  :2591332    [kernel.kallsyms]  [k] intel_thermal_interrupt
     0.00%  :2591332    [kernel.kallsyms]  [k] update_rq_clock
     0.00%  :2591332    [kernel.kallsyms]  [k] enqueue_task
     0.00%  :2591332    python3.10         [.] 0x000000000015b56c
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_out
     0.00%  :2591332    [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%  :2591332    [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  :2591332    python3.10         [.] 0x000000000015f004
     0.00%  python3.10  libc.so.6          [.] __GI___strncasecmp_l_sse2
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_entity
     0.00%  :2591332    [kernel.kallsyms]  [k] native_read_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.00%  :2591332    [kernel.kallsyms]  [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] error_entry
     0.00%  :2591332    [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10         [.] 0x00000000001215a6
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_get_event_constraints
     0.00%  :2591332    [kernel.kallsyms]  [k] __get_user_8
     0.00%  python3.10  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]  [k] ttwu_do_wakeup
     0.00%  python3.10  python3.10         [.] 0x000000000012166e
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_event.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_groups_insert
     0.00%  python3.10  python3.10         [.] 0x000000000012160f
     0.00%  python3.10  [kernel.kallsyms]  [k] ctx_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] inherit_task_group.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node
     0.00%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%  python3.10  python3.10         [.] 0x000000000012161d
     0.00%  python3.10  python3.10         [.] _PyObject_GenericSetAttrWithDict
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.00%  :2591332    [kernel.kallsyms]  [k] enqueue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_event_init
     0.00%  python3.10  [kernel.kallsyms]  [k] allocate_fake_cpuc
     0.00%  python3.10  python3.10         [.] 0x0000000000121734
     0.00%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_handle_over_high
     0.00%  :2591332    python3.10         [.] 0x0000000000173d54
     0.00%  :2591332    python3.10         [.] 0x0000000000179c21
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] mutex_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_add
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_next
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_init_event
     0.00%  python3.10  python3.10         [.] PyUnicode_FromFormatV
     0.00%  python3.10  [kernel.kallsyms]  [k] cyc2ns_read_begin
     0.00%  python3.10  python3.10         [.] _PyDict_DelItem_KnownHash
     0.00%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_loop
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_iterate_ctx
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event__id_header_size
     0.00%  :2591332    [kernel.kallsyms]  [k] __note_gp_changes
     0.00%  python3.10  python3.10         [.] _PyObject_GetMethod
     0.00%  python3.10  [kernel.kallsyms]  [k] __cond_resched
     0.00%  :2591332    [kernel.kallsyms]  [k] load_balance
     0.00%  python3.10  python3.10         [.] PyTraceBack_Here
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.00%  python3.10  libc.so.6          [.] __strncat_ssse3
     0.00%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.00%  python3.10  [kernel.kallsyms]  [k] memset_erms
     0.00%  python3.10  [kernel.kallsyms]  [k] kmem_cache_alloc_node_trace
     0.00%  python3.10  python3.10         [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]  [k] rb_insert_color
     0.00%  python3.10  python3.10         [.] 0x0000000000137bfc
     0.00%  python3.10  [kernel.kallsyms]  [k] account_event
     0.00%  python3.10  [kernel.kallsyms]  [k] account_kernel_stack.isra.0
     0.00%  python3.10  [kernel.kallsyms]  [k] copy_process
     0.00%  python3.10  [kernel.kallsyms]  [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_fork
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_lock_task_context
     0.00%  python3.10  [kernel.kallsyms]  [k] timerqueue_add
     0.00%  python3.10  python3.10         [.] 0x0000000000172b02
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] __bitmap_intersects
     0.00%  python3.10  [kernel.kallsyms]  [k] enqueue_task
     0.00%  python3.10  python3.10         [.] 0x000000000012d6e3
     0.00%  python3.10  python3.10         [.] 0x0000000000137b3c
     0.00%  python3.10  [kernel.kallsyms]  [k] __kmalloc
     0.00%  python3.10  [kernel.kallsyms]  [k] should_failslab
     0.00%  python3.10  [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] task_fork_fair
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_hw_config
     0.00%  python3.10  python3.10         [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10         [.] PyObject_GetAttr
     0.00%  python3.10  python3.10         [.] 0x000000000011b514
     0.00%  python3.10  python3.10         [.] 0x000000000012dd63
     0.00%  python3.10  python3.10         [.] 0x00000000001522e3
     0.00%  python3.10  python3.10         [.] 0x00000000001676f9
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_swevent_event
     0.00%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.00%  python3.10  python3.10         [.] 0x0000000000129c32
     0.00%  python3.10  [kernel.kallsyms]  [k] get_obj_cgroup_from_current
     0.00%  python3.10  [kernel.kallsyms]  [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  [kernel.kallsyms]  [k] set_task_cpu
     0.00%  python3.10  python3.10         [.] PyType_GenericAlloc
     0.00%  python3.10  python3.10         [.] 0x0000000000129e5d
     0.00%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_hw_config.part.0
     0.00%  python3.10  python3.10         [.] 0x000000000028e0a9
     0.00%  python3.10  [kernel.kallsyms]  [k] __count_memcg_events
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_buddy
     0.00%  python3.10  libc.so.6          [.] ____wcstof_l_internal
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%  python3.10  [kernel.kallsyms]  [k] __srcu_read_unlock
     0.00%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.00%  python3.10  python3.10         [.] _PyTime_GetMonotonicClockWithInfo
     0.00%  python3.10  python3.10         [.] _PyFunction_Vectorcall
     0.00%  python3.10  [kernel.kallsyms]  [k] put_prev_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] handle_pte_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] get_random_u64
     0.00%  python3.10  [kernel.kallsyms]  [k] plist_add
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_core_fork
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_slice
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task
     0.00%  python3.10  [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%  python3.10  [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%  python3.10  python3.10         [.] 0x0000000000177140
     0.00%  python3.10  [kernel.kallsyms]  [k] native_sched_clock
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_userpage
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_exclude_event
     0.00%  python3.10  [kernel.kallsyms]  [k] pick_next_task
     0.00%  python3.10  python3.10         [.] 0x0000000000121616
     0.00%  python3.10  [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] __schedule
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] psi_task_change
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_reserve_hardware
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wake
     0.00%  python3.10  [kernel.kallsyms]  [k] clear_buddies
     0.00%  python3.10  [kernel.kallsyms]  [k] futex_wait_queue_me
     0.00%  python3.10  [kernel.kallsyms]  [k] gup_pte_range
     0.00%  python3.10  [kernel.kallsyms]  [k] rseq_ip_fixup
     0.00%  python3.10  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  python3.10         [.] 0x000000000018d592
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_update_time
     0.00%  python3.10  libc.so.6          [.] __strncat_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]  [k] __perf_event_task_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] __pagevec_lru_add_fn
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_next_event_base
     0.00%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.00%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.00%  python3.10  python3.10         [.] 0x000000000018d077
     0.00%  python3.10  [kernel.kallsyms]  [k] update_sg_lb_stats
     0.00%  python3.10  [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.00%  python3.10  python3.10         [.] _PyErr_NormalizeException
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :2591332    [kernel.kallsyms]  [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_void
     0.00%  python3.10  [kernel.kallsyms]  [k] do_syscall_64
     0.00%  :2591332    [kernel.kallsyms]  [k] __intel_pmu_enable_all.constprop.0
     0.00%  python3.10  [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  python3.10  libc.so.6          [.] __vstrfmon_l_internal
     0.00%  :2591332    [kernel.kallsyms]  [k] perf_mux_hrtimer_handler
     0.00%  :2591332    [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  :2591332    [kernel.kallsyms]  [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]  [k] __entry_text_start
     0.00%  python3.10  [kernel.kallsyms]  [k] update_min_vruntime
     0.00%  python3.10  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%  :2591332    [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%  python3.10  [kernel.kallsyms]  [k] hrtimer_update_next_event
     0.00%  python3.10  libc.so.6          [.] 0x000000000019d30f
     0.00%  python3.10  python3.10         [.] 0x0000000000151e7d
     0.00%  python3.10  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%  python3.10  python3.10         [.] _PyObject_GenericGetAttrWithDict


#
# (Cannot load tips.txt file, please install perf!)
#
